aX,aY,aZ,gX,gY,gZ
-9.58,-1.51,0.01,-2.10,-2.66,-2.66
-9.55,-1.52,0.00,-3.64,-3.64,-3.71
-9.51,-1.58,0.06,-3.85,-3.85,-3.85
-9.39,-1.67,0.10,-3.01,-2.80,-2.80
-9.49,-1.73,0.07,-0.14,-0.14,-0.14
-9.74,-1.59,0.10,2.38,2.38,2.38
-10.03,-1.34,0.12,3.64,3.85,3.85
-10.03,-1.23,0.04,5.04,5.11,5.11
-9.88,-1.24,-0.04,5.88,6.02,6.02
-9.76,-1.19,-0.06,5.81,5.74,5.74
-9.72,-0.98,-0.02,4.62,4.27,3.43
-9.66,-0.81,-0.04,1.26,0.63,0.63
-9.65,-0.98,-0.17,-2.80,-2.80,-2.94
-9.73,-1.11,-0.24,-3.64,-3.64,-3.64
-9.92,-1.18,-0.20,-4.62,-4.69,-4.69
-9.81,-1.24,-0.14,-5.46,-5.74,-5.74
-9.62,-1.31,-0.20,-6.02,-6.02,-6.02
-9.54,-1.47,-0.28,-5.18,-4.90,-4.90
-9.75,-1.63,-0.22,-3.29,-3.29,-3.01
-9.93,-1.66,-0.21,-1.54,-0.77,-0.56
-10.04,-1.63,-0.23,0.77,0.77,1.47
-9.96,-1.57,-0.23,2.45,2.87,2.87
-9.71,-1.56,-0.27,4.06,4.06,4.76
-9.62,-1.45,-0.28,5.67,5.67,5.67
-9.75,-1.31,-0.21,5.25,5.25,5.25
-9.79,-1.23,-0.15,3.71,3.71,3.71
-9.76,-1.25,-0.09,1.05,1.05,1.05
-9.58,-1.36,-0.06,-0.21,-0.21,-0.14
-9.75,-1.31,0.00,1.26,1.26,1.61
-9.82,-1.26,0.00,2.38,2.38,2.38
-9.74,-1.08,0.12,4.27,4.27,4.27
-9.64,-0.99,0.10,4.34,4.34,4.34
-9.68,-0.97,0.08,4.20,4.20,4.06
-9.93,-1.00,0.13,3.64,3.64,3.57
-9.84,-1.03,0.22,0.28,0.14,0.14
-9.74,-1.02,0.26,0.07,0.07,0.07
-9.65,-1.01,0.27,0.14,0.14,0.14
-9.63,-0.95,0.22,0.14,0.14,0.14
-9.74,-0.92,0.29,-0.35,-0.35,-0.35
-9.81,-0.94,0.32,-0.98,-0.98,-0.98
-9.75,-1.00,0.34,-1.26,-1.26,-1.26
-9.78,-1.08,0.31,-1.05,-1.05,-1.05
-9.83,-1.12,0.28,-0.49,-0.49,-0.49
-9.82,-1.16,0.30,0.14,0.14,0.14
-9.66,-1.20,0.30,0.56,0.77,0.77
-9.64,-1.24,0.25,1.40,1.40,1.61
-9.92,-1.22,0.26,2.03,2.03,2.03
-10.02,-1.12,0.32,2.45,2.45,2.31
-9.73,-0.87,0.30,2.03,2.03,1.96
-9.52,-0.82,0.22,1.05,1.05,1.05
-9.76,-0.88,0.22,0.70,0.70,0.70
-10.18,-0.87,0.28,0.35,0.42,0.42
-10.28,-0.82,0.32,-0.21,-0.63,-0.77
-9.87,-0.80,0.29,-1.96,-1.96,-1.96
-9.49,-0.82,0.20,-3.57,-3.57,-3.57
-9.32,-0.81,0.17,-4.27,-4.34,-4.34
-9.49,-0.86,0.20,-4.27,-4.13,-4.13
-9.76,-0.98,0.28,-3.15,-2.80,-2.80
-9.88,-1.11,0.32,-1.33,-0.84,-0.70
-9.95,-1.13,0.25,1.12,1.33,1.33
-9.96,-1.02,0.23,3.78,3.78,3.78
-9.76,-0.77,0.23,4.20,4.20,4.13
-9.59,-0.67,0.15,2.52,2.52,2.52
-9.91,-0.62,0.16,0.77,0.63,0.63
-10.21,-0.55,0.18,-0.63,-1.19,-1.19
-10.09,-0.57,0.22,-2.38,-2.66,-3.01
-9.88,-0.83,0.08,-5.25,-5.25,-5.32
-9.79,-0.78,0.13,-5.81,-5.81,-5.81
-9.57,-0.86,0.05,-5.32,-5.32,-5.32
-9.68,-0.96,0.05,-3.71,-3.71,-3.71
-9.91,-1.05,0.13,-0.77,-0.77,-0.77
-10.09,-1.00,0.14,0.91,0.91,1.19
-9.94,-0.95,0.13,2.52,2.52,2.73
-9.71,-0.89,0.01,3.57,3.57,3.57
-9.65,-0.88,0.01,3.29,3.29,3.29
-9.70,-0.79,0.03,2.38,2.38,2.24
-9.81,-0.70,0.10,-0.35,-0.35,-0.35
-9.78,-0.63,0.13,-2.59,-2.59,-2.94
-9.66,-0.75,0.03,-4.27,-4.55,-4.55
-9.77,-0.95,0.01,-4.20,-4.20,-3.78
-9.97,-1.05,0.01,-2.59,-2.59,-2.45
-9.98,-1.04,0.07,-1.19,-1.19,-1.19
-9.73,-0.94,0.03,0.35,0.35,0.35
-9.52,-0.88,-0.00,0.77,0.77,0.77
-9.65,-0.94,0.05,0.84,0.77,0.77
-10.01,-1.00,0.08,0.91,0.91,0.91
-10.17,-1.00,0.15,0.84,0.70,0.70
-9.82,-0.91,0.09,0.35,0.35,0.35
-9.52,-0.86,0.03,-1.47,-1.47,-1.61
-9.48,-0.85,0.10,-3.15,-3.15,-3.15
-9.69,-0.90,0.17,-4.20,-4.20,-4.34
-9.93,-0.99,0.14,-4.34,-4.34,-4.27
-10.04,-1.08,0.13,-3.92,-3.92,-3.71
-9.65,-0.95,0.05,-1.61,-1.61,-1.61
-9.58,-0.89,0.06,-1.05,-1.05,-1.05
-9.66,-0.87,0.06,-1.82,-1.82,-1.82
-9.79,-0.87,0.09,-2.87,-2.87,-2.87
-9.86,-0.73,0.07,-3.92,-4.27,-4.27
-9.84,-0.89,0.06,-6.37,-6.37,-6.37
-9.86,-1.03,-0.03,-5.39,-5.18,-5.18
-10.04,-1.09,0.00,-4.06,-3.36,-3.36
-10.01,-1.00,0.01,-2.17,-1.68,-1.68
-9.79,-0.94,-0.01,-1.05,-0.91,-0.77
-9.63,-0.86,-0.08,-0.63,-0.63,-0.63
-9.70,-0.76,-0.05,-1.19,-1.26,-1.26
-9.86,-0.75,-0.05,-1.54,-1.47,-1.47
-9.91,-0.86,0.01,-1.26,-1.26,-0.98
-9.91,-0.89,-0.05,-0.21,17.71,0.07
-9.98,-0.81,-0.01,1.68,1.68,1.82
-10.00,-0.69,0.01,2.31,2.31,2.17
-9.91,-0.56,0.01,2.03,1.68,1.61
-9.75,-0.54,0.04,0.63,0.63,0.28
-9.69,-0.63,0.01,-0.56,-0.56,-0.56
-9.92,-0.68,0.05,-0.77,-0.77,-0.77
-10.02,-0.73,0.11,-1.19,-1.19,-1.19
-9.92,-0.79,0.11,-1.61,-1.68,-1.82
-9.65,-0.80,0.00,-2.03,-2.03,-2.03
-9.51,-0.85,-0.00,-2.24,-2.24,-2.38
-9.59,-0.88,0.01,-2.66,-2.59,-2.59
-9.74,-0.98,0.03,-2.45,-2.45,-2.45
-9.79,-1.05,0.00,-1.40,-1.40,-1.40
-9.81,-1.04,-0.00,-0.07,-0.07,-0.07
-9.85,-0.99,0.00,0.84,0.84,0.84
-9.86,-0.91,-0.03,1.33,1.33,1.33
-9.79,-0.90,-0.08,1.68,1.68,1.68
-9.70,-0.87,-0.11,1.89,1.89,1.89
-9.73,-0.83,-0.12,1.68,1.68,1.68
-9.75,-0.78,-0.14,1.12,1.12,1.12
-9.82,-0.71,-0.14,-0.49,-0.49,-0.49
-9.84,-0.69,-0.12,-1.26,-1.26,-1.26
-9.93,-0.74,-0.12,-2.10,-2.24,-2.24
-9.97,-0.85,-0.11,-2.10,-2.03,-2.03
-9.98,-0.87,-0.10,-1.47,-1.26,-1.26
-9.93,-0.80,-0.11,-0.49,-0.56,-0.56
-9.77,-0.86,-0.07,0.63,0.77,0.77
-9.72,-0.84,-0.08,1.82,1.96,1.96
-9.85,-0.78,-0.05,2.73,2.87,2.87
-9.92,-0.70,0.01,3.29,3.15,3.15
-9.81,-0.65,-0.03,2.94,2.94,2.94
-9.71,-0.64,-0.11,2.31,2.31,2.24
-9.85,-0.61,-0.07,1.82,1.61,1.47
-9.99,-0.57,-0.01,0.84,0.63,0.42
-9.88,-0.55,0.02,-0.49,-0.49,-0.91
-9.66,-0.55,-0.05,-1.61,-1.61,-1.61
-9.65,-0.67,-0.03,-1.05,-1.05,-1.05
-9.86,-0.75,0.02,0.28,0.28,0.28
-10.02,-0.73,0.08,0.84,0.84,1.05
-9.84,-0.65,0.07,1.33,1.33,1.33
-9.60,-0.63,-0.00,0.98,0.98,0.91
-9.43,-0.64,0.03,0.14,0.14,0.07
-9.59,-0.72,0.04,-0.07,-0.07,-0.07
-9.91,-0.78,0.03,0.28,0.28,0.42
-10.14,-0.83,0.05,0.91,0.91,0.91
-10.08,-0.80,0.03,1.19,1.19,1.19
-9.85,-0.70,-0.05,1.12,1.05,1.05
-9.65,-0.64,-0.12,0.77,0.70,0.70
-9.68,-0.63,-0.11,0.56,0.56,0.63
-9.89,-0.65,-0.10,0.35,0.28,0.28
-9.92,-0.62,-0.10,-0.28,-0.28,-0.28
-9.79,-0.62,-0.12,-0.28,-0.28,-0.28
-9.74,-0.65,-0.16,-0.21,-0.21,-0.14
-9.82,-0.69,-0.11,0.00,0.00,0.00
-9.95,-0.75,-0.11,0.21,0.21,0.21
-9.94,-0.76,-0.11,0.63,0.77,0.77
-9.82,-0.72,-0.12,0.91,1.05,1.05
-9.70,-0.67,-0.11,1.12,0.98,1.05
-9.89,-0.64,0.01,1.12,1.26,1.26
-9.95,-0.67,0.05,1.26,1.33,1.33
-9.98,-0.69,0.05,1.26,1.26,1.19
-9.85,-0.68,-0.04,1.33,1.33,1.33
-9.74,-0.63,-0.02,1.40,1.40,1.40
-9.63,-0.56,0.01,0.84,0.84,0.84
-9.65,-0.56,0.02,0.21,0.21,0.21
-9.83,-0.62,0.08,-0.28,-0.35,-0.35
-10.06,-0.72,0.07,0.00,0.00,0.00
-10.12,-0.73,0.09,0.63,0.77,0.84
-9.92,-0.62,0.06,0.77,0.77,0.77
-9.67,-0.58,-0.02,0.28,0.28,0.28
-9.59,-0.57,-0.05,0.00,-0.28,-0.28
-9.73,-0.53,0.01,-0.84,-0.98,-1.12
-9.86,-0.64,0.11,-1.75,-1.75,-1.82
-9.77,-0.66,0.04,-1.68,-1.68,-1.68
-9.65,-0.68,0.04,-1.12,-1.12,-1.12
-9.84,-0.71,0.05,0.00,0.00,0.00
-10.02,-0.72,0.08,0.42,0.42,0.42
-9.91,-0.67,0.02,0.21,0.21,0.21
-9.74,-0.65,-0.01,-0.56,-0.56,-0.56
-9.71,-0.66,-0.01,-1.54,-1.54,-1.54
-9.80,-0.73,0.02,-1.96,-1.96,-1.96
-9.98,-0.68,-0.01,-2.03,-2.03,-2.03
-10.25,-0.67,0.01,-1.26,-1.26,-1.26
-10.23,-0.62,-0.01,-0.84,-0.63,-0.63
-10.16,-0.56,-0.05,-0.28,-0.28,-0.28
-10.34,-0.48,-0.13,-0.07,0.00,0.00
-10.70,-0.42,-0.02,-0.35,-0.35,-0.49
-11.00,-0.46,0.05,-0.91,-1.05,-1.12
-10.88,-0.59,0.02,-1.33,-1.33,-1.19
-10.77,-0.70,-0.13,-0.70,-0.70,-0.70
-11.12,-0.70,-0.02,0.21,0.21,0.21
-11.52,-0.79,0.09,0.70,0.70,0.70
-11.53,-0.86,0.00,1.75,1.75,1.75
-11.21,-1.01,-0.29,3.99,3.99,3.99
-11.13,-1.06,-0.26,5.67,5.67,5.67
-10.97,-0.89,-0.25,6.58,6.58,6.58
-10.63,-0.85,-0.20,7.28,7.28,7.28
-10.62,-1.05,-0.11,9.10,9.10,9.10
-11.07,-1.14,0.11,13.37,13.79,13.79
-11.47,-1.11,0.15,16.73,16.73,16.73
-11.36,-0.96,0.04,20.23,20.23,20.23
-11.04,-0.82,-0.02,21.35,21.35,21.35
-10.69,-0.72,0.03,22.12,22.12,22.12
-10.04,-0.66,0.04,21.42,21.42,21.42
-9.54,-0.63,-0.09,19.95,19.95,19.95
-9.93,-0.70,-0.04,18.62,18.62,18.62
-10.68,-1.06,0.06,17.99,17.99,17.99
-11.13,-1.37,-0.13,21.63,21.63,21.63
-10.95,-1.29,-0.10,24.01,24.29,24.29
-10.41,-1.19,-0.14,24.50,24.50,24.29
-9.77,-1.21,-0.29,23.45,23.45,23.45
-9.55,-1.25,-0.37,22.61,22.33,22.33
-9.89,-1.29,-0.45,21.42,21.42,21.07
-10.36,-1.42,-0.26,20.30,20.30,20.30
-10.26,-1.47,-0.25,16.45,16.45,16.45
-10.03,-1.68,-0.39,14.07,14.07,14.07
-10.21,-1.74,-0.37,13.72,13.72,13.72
-10.24,-1.59,-0.25,13.23,13.23,13.23
-9.72,-1.58,-0.32,12.25,12.25,12.25
-9.12,-1.69,-0.65,12.32,12.46,12.74
-9.51,-2.00,-0.68,14.70,15.12,15.12
-9.79,-1.99,-0.56,19.11,19.11,19.53
-9.80,-1.97,-0.56,22.05,23.31,23.31
-9.89,-2.01,-0.91,29.05,29.96,29.96
-9.86,-1.84,-0.96,37.38,37.38,37.38
-9.66,-1.27,-0.47,43.26,43.26,44.03
-9.51,-0.95,-0.65,47.18,47.18,47.18
-9.47,-0.68,-0.78,48.65,48.86,48.86
-8.93,-0.48,-0.69,48.51,47.95,47.95
-8.23,-0.03,-1.00,43.47,43.47,43.47
-8.75,-0.17,-0.95,40.95,40.04,40.04
-8.53,-0.30,-0.38,37.73,37.73,36.96
-7.97,-0.29,0.25,36.12,36.33,36.33
-9.09,0.12,0.43,40.39,40.39,40.39
-8.36,0.23,0.65,38.57,37.73,37.73
-7.33,0.26,-0.26,34.79,34.30,34.30
-7.92,0.11,-0.11,28.49,28.49,28.00
-8.44,0.21,0.59,23.59,23.59,23.03
-8.52,0.03,0.92,19.39,19.39,18.90
-7.93,-0.16,0.25,17.01,17.01,17.01
-8.46,-0.46,0.47,13.02,13.02,13.02
-8.65,-0.32,0.87,8.47,8.47,8.47
-8.60,-0.35,0.85,3.64,1.96,1.96
-8.60,-0.69,0.52,-2.31,-2.31,-3.22
-9.65,-0.74,1.10,-5.67,-5.67,-5.88
-9.58,-0.78,1.30,-6.44,-6.44,-6.72
-8.81,-1.00,1.04,-7.35,-7.35,-7.35
-8.65,-1.24,1.13,-8.54,-8.54,-8.54
-8.99,-1.35,1.44,-8.26,-8.26,-8.26
-9.08,-1.39,1.25,-4.48,-4.48,-4.48
-9.37,-1.43,1.29,0.49,0.49,1.33
-9.50,-1.18,1.44,6.86,6.86,6.86
-9.75,-1.12,1.51,10.29,10.29,10.29
-9.09,-1.24,1.19,10.50,10.50,10.50
-8.89,-0.78,1.13,8.82,8.82,8.82
-9.13,-0.23,1.31,5.46,4.34,4.34
-9.33,-0.24,1.34,1.19,0.35,0.35
-9.01,-0.63,1.16,-1.12,-1.12,-1.12
-8.96,-0.60,1.23,-1.54,-1.54,-1.54
-8.82,-0.53,0.69,-3.29,-3.29,-3.64
-8.49,-0.45,0.56,-5.25,-5.25,-5.60
-8.29,-0.33,0.89,-9.03,-9.03,-9.03
-8.41,-0.37,0.72,-12.67,-13.86,-13.86
-9.28,-1.10,0.36,-16.24,-16.24,-16.38
-10.04,-1.14,0.47,-16.38,-16.24,-16.24
-10.65,-0.79,0.84,-16.87,-16.87,-16.87
-10.86,-1.19,0.12,-15.26,-15.26,-14.77
-11.01,-1.46,0.08,-10.64,-10.64,-9.94
-11.02,-1.04,0.33,-7.00,-7.00,-6.79
-10.96,-0.58,0.44,-6.16,-6.16,-6.16
-10.52,-0.65,0.14,-6.86,-6.86,-6.86
-9.61,-0.10,0.55,-12.11,-12.11,-12.11
-9.93,-0.15,0.50,-16.24,-16.24,-16.24
-10.13,-0.61,0.57,-19.67,-19.67,-19.67
-9.79,-0.93,0.76,-19.18,-19.18,-19.18
-9.46,-0.62,0.86,-15.96,-15.68,-15.68
-9.60,-0.55,1.00,-14.35,-13.51,-13.51
-9.30,-0.94,0.92,-10.92,-10.92,-10.92
-8.95,-0.97,0.96,-5.60,-4.41,-4.41
-8.91,-0.53,0.98,-1.12,-0.42,-0.42
-9.24,-0.09,0.63,-0.21,-0.91,-0.91
-9.99,-0.34,0.70,-3.78,-3.78,-4.76
-10.05,-0.49,0.77,-6.65,-6.65,-6.65
-9.76,-0.23,0.63,-8.33,-8.54,-8.54
-9.61,-0.06,0.61,-11.06,-11.06,-12.04
-9.54,-0.23,0.90,-14.56,-15.05,-15.89
-8.57,-0.09,0.68,-17.71,-17.71,-17.71
-8.24,0.22,0.57,-20.16,-20.44,-20.44
-8.94,-0.20,0.99,-23.73,-23.73,-23.87
-9.20,-0.92,1.00,-23.38,-23.38,-23.38
-9.03,-0.94,0.87,-20.30,-20.30,-20.30
-9.28,-0.70,0.75,-16.38,-16.38,-16.38
-9.83,-0.78,0.87,-13.79,-13.79,-13.79
-9.82,-0.91,0.89,-12.32,-11.97,-11.97
-9.29,-0.60,0.77,-11.62,-11.62,-11.62
-9.21,-0.50,0.66,-13.72,-13.72,-13.72
-9.49,-0.69,0.89,-15.75,-15.75,-15.75
-9.13,-0.51,0.59,-17.78,-17.78,-18.06
-9.04,-0.43,0.24,-21.14,-21.14,-22.33
-9.72,-0.89,0.15,-24.85,-24.85,-25.55
-10.41,-1.41,0.56,-26.67,-26.67,-26.67
-10.26,-1.35,0.66,-26.95,-26.81,-26.81
-10.01,-1.27,0.99,-24.71,-24.71,-24.36
-9.62,-1.72,1.06,-21.07,-21.07,-20.51
-8.93,-1.86,0.78,-15.26,-15.26,-14.35
-8.76,-1.70,0.65,-7.49,-7.49,-7.49
-9.87,-1.63,0.93,-4.97,-4.27,-4.27
-10.77,-1.96,1.09,-1.89,-1.89,-1.89
-10.66,-1.80,0.92,-0.28,-0.28,-0.28
-10.05,-1.68,0.57,-0.98,-0.98,-1.05
-9.35,-1.65,0.30,-1.82,-1.82,-1.82
-9.41,-1.50,0.35,-2.94,-2.94,-2.94
-9.87,-1.48,0.38,-3.71,-3.71,-3.71
-10.36,-1.48,0.35,-3.71,-3.71,-3.71
-10.90,-1.53,0.58,-4.90,-5.18,-5.18
-10.76,-1.68,0.78,-6.44,-6.86,-6.93
-9.86,-1.71,0.53,-8.12,-9.03,-9.03
-9.57,-1.80,0.40,-10.71,-10.99,-11.48
-9.98,-2.18,0.52,-11.76,-11.76,-11.55
-10.70,-2.33,0.97,-9.17,-9.17,-9.17
-10.48,-2.27,0.75,-6.23,-6.23,-6.23
-9.84,-2.19,0.47,-3.78,-3.78,-3.78
-9.31,-2.03,0.42,-0.91,-0.91,-0.91
-9.36,-2.06,0.57,0.07,0.07,0.35
-9.88,-2.12,0.78,2.31,2.52,2.52
-10.34,-2.10,0.60,5.18,5.18,5.53
-10.85,-2.07,0.53,7.28,7.70,7.98
-10.87,-1.59,0.69,8.33,7.91,7.91
-10.09,-1.10,0.62,5.25,5.25,4.76
-9.23,-0.85,0.36,2.52,1.61,1.12
-9.74,-0.89,0.21,-0.70,-0.91,-0.91
-10.95,-0.89,0.66,-3.15,-3.15,-3.57
-11.49,-0.88,0.80,-5.25,-5.88,-6.02
-11.53,-1.07,0.59,-6.58,-6.58,-6.58
-11.68,-1.33,0.58,-5.88,-5.53,-5.04
-11.75,-1.41,0.68,-3.64,-3.64,-2.80
-11.41,-1.37,0.77,-1.54,-1.12,-0.63
-10.80,-1.52,0.63,1.47,1.47,1.82
-10.61,-1.62,0.68,6.23,6.23,6.23
-10.49,-1.46,0.80,8.40,8.40,8.40
-9.95,-0.95,0.83,8.40,8.40,8.40
-9.32,-0.76,0.83,6.79,6.79,6.79
-9.22,-0.85,0.92,5.46,5.46,5.18
-9.62,-1.01,1.12,4.62,4.62,4.62
-9.96,-1.03,1.20,2.94,2.94,2.94
-9.91,-1.08,1.17,1.54,1.54,1.54
-9.55,-1.10,1.03,-0.49,-0.49,-0.49
-9.15,-0.98,0.95,-3.22,-3.22,-3.22
-8.99,-0.88,0.94,-5.74,-5.74,-5.74
-9.29,-0.89,1.02,-6.58,-6.58,-6.58
-9.69,-0.91,1.14,-6.23,-6.23,-6.23
-9.93,-0.95,1.13,-5.53,-5.53,-5.53
-10.08,-0.87,1.05,-4.48,-4.48,-4.41
-10.30,-0.63,1.04,-3.08,-3.08,-3.08
-10.38,-0.43,1.06,-3.29,-3.36,-3.36
-10.29,-0.47,0.96,-4.34,-4.41,-4.41
-10.44,-0.42,0.87,-6.93,-6.93,-7.42
-10.93,-0.38,1.00,-9.52,-10.29,-10.71
-11.46,-0.54,1.30,-12.67,-12.67,-13.72
-11.58,-0.68,1.06,-14.77,-14.77,-15.19
-12.19,-0.77,0.64,-15.26,-15.26,-15.12
-13.31,-0.86,0.67,-13.72,-13.72,-13.37
-13.48,-0.83,0.80,-12.11,-12.11,-12.11
-12.40,-0.81,0.67,-10.78,-10.57,-9.94
-11.71,-0.66,0.57,-8.26,-7.70,-6.93
-11.85,-0.65,0.43,-4.48,-4.13,-4.13
-12.29,-0.72,0.47,-0.70,-0.14,0.49
