aX,aY,aZ,gX,gY,gZ
-11.00,-1.25,-2.46,35.84,35.84,35.98
-10.99,-1.18,-2.43,35.28,35.28,35.14
-10.83,-1.31,-2.45,33.46,33.46,33.46
-10.94,-1.47,-2.37,30.38,30.38,29.40
-11.79,-1.55,-2.53,26.53,26.11,26.11
-12.34,-1.67,-2.68,21.49,20.86,20.86
-12.33,-1.91,-2.67,16.52,16.52,16.52
-12.48,-2.17,-2.77,11.69,11.69,11.69
-12.72,-2.52,-2.89,9.10,9.10,9.10
-12.73,-2.92,-3.03,6.86,6.86,6.86
-12.73,-3.20,-3.04,6.51,6.51,6.51
-12.55,-3.46,-3.06,7.56,7.56,7.56
-12.40,-3.66,-2.99,9.38,9.38,9.38
-12.03,-3.71,-3.01,10.85,11.13,11.13
-11.58,-3.57,-2.96,11.97,12.18,12.18
-11.02,-3.33,-2.91,12.74,12.74,12.74
-10.59,-3.07,-2.79,12.32,12.25,12.25
-10.34,-2.65,-2.72,11.20,10.85,10.85
-10.10,-2.16,-2.57,7.28,6.72,6.72
-10.10,-1.75,-2.42,2.94,2.38,2.38
-10.26,-1.40,-2.30,-1.40,-1.40,-1.40
-10.44,-0.93,-2.12,-7.21,-7.21,-7.21
-10.41,-0.64,-2.02,-11.41,-11.41,-11.41
-10.58,-0.11,-1.91,-15.26,-15.26,-15.26
-10.74,0.25,-1.56,-20.30,-20.86,-20.86
-10.77,0.56,-1.45,-23.38,-24.64,-24.64
-10.70,0.78,-1.30,-26.46,-27.37,-27.37
-10.77,1.00,-1.22,-28.28,-28.49,-28.77
-10.63,1.22,-1.16,-28.91,-28.91,-28.91
-10.30,1.12,-1.14,-27.23,-27.23,-27.23
-10.03,1.06,-1.06,-23.38,-22.54,-22.54
-9.85,1.12,-0.98,-19.67,-19.11,-17.85
-9.82,1.56,-1.02,-7.91,-7.91,-7.91
-9.48,1.71,-0.99,-3.43,-3.43,-3.43
-9.45,1.75,-0.90,0.70,2.03,2.03
-9.71,2.09,-0.73,6.44,6.44,7.77
-9.93,2.47,-0.64,12.46,12.46,12.46
-10.00,2.65,-0.64,15.47,15.47,15.47
-9.75,2.71,-0.68,17.22,17.71,17.71
-9.55,2.80,-0.68,19.32,19.32,19.74
-9.39,2.63,-0.70,21.63,21.63,22.05
-9.08,2.45,-0.75,25.76,25.76,25.76
-8.82,2.29,-0.78,28.70,28.70,29.61
-9.15,2.56,-0.71,32.83,32.83,32.83
-9.26,2.72,-0.87,35.21,35.21,35.21
-8.86,2.51,-1.08,36.96,37.38,37.38
-8.93,2.47,-1.12,39.48,39.83,39.83
-8.82,2.06,-1.10,42.56,43.26,43.26
-8.56,1.72,-1.19,48.72,48.72,49.49
-8.42,1.27,-1.21,53.06,54.67,55.51
-8.15,0.96,-1.24,60.20,60.90,60.90
-7.99,0.70,-1.34,67.20,67.20,67.76
-7.75,0.23,-1.40,71.26,71.26,71.82
-7.64,0.07,-1.43,75.32,75.32,76.09
-8.16,0.02,-1.49,78.54,78.54,78.54
-9.08,0.12,-1.25,81.48,81.48,81.48
-10.06,0.27,-1.33,78.47,78.47,78.05
-9.95,0.41,-1.20,71.12,70.28,70.28
-9.93,0.44,-1.22,65.87,65.87,65.24
-8.55,-0.03,-0.95,55.86,55.86,55.86
-8.69,0.08,-0.68,51.10,51.10,51.10
-8.51,0.11,-0.55,48.37,47.53,47.53
-7.85,-0.28,-0.30,44.59,44.59,44.59
-7.46,-0.39,-0.11,41.79,41.79,41.79
-7.51,-0.33,0.02,40.53,40.18,40.18
-7.75,-0.25,0.30,39.06,38.50,38.50
-7.81,-0.21,0.48,37.10,36.47,36.47
-7.93,-0.05,0.61,34.37,34.37,33.60
-7.83,0.07,0.81,30.66,30.66,29.47
-8.46,0.62,0.89,24.99,24.99,23.38
-9.16,1.06,0.92,17.50,17.50,15.40
-9.36,1.16,1.10,9.66,8.61,6.23
-9.12,1.10,1.14,-2.17,-3.50,-3.50
-8.63,0.79,1.12,-11.76,-12.88,-12.88
-8.30,0.51,1.00,-20.93,-20.93,-22.12
-8.12,0.32,0.59,-32.48,-32.48,-33.60
-8.06,0.23,0.45,-40.46,-40.46,-40.46
-7.89,0.03,0.34,-48.37,-49.42,-51.80
-8.04,-0.05,0.19,-57.40,-58.38,-58.38
-8.85,0.21,0.20,-66.85,-66.85,-66.85
-8.99,0.21,0.22,-73.08,-73.78,-75.25
-9.05,0.22,0.18,-78.47,-79.17,-80.15
-8.96,0.14,-0.03,-82.25,-82.53,-82.53
-8.70,-0.09,-0.23,-84.42,-84.42,-84.35
-8.63,-0.07,-0.28,-83.58,-83.58,-83.30
-8.54,-0.08,-0.22,-81.27,-81.27,-80.71
-8.62,-0.09,-0.08,-77.21,-77.21,-76.58
-8.79,-0.09,0.02,-71.12,-71.12,-71.12
-8.60,-0.25,-0.01,-66.71,-65.10,-65.10
-8.66,-0.08,-0.07,-59.99,-59.99,-59.99
-8.76,-0.10,-0.01,-51.38,-51.38,-51.38
-8.96,-0.26,0.07,-45.78,-44.87,-44.87
-8.96,-0.33,0.04,-36.26,-36.26,-35.42
-9.07,-0.27,0.05,-30.94,-29.19,-28.42
-9.47,-0.31,0.01,-24.36,-24.36,-22.12
-9.37,-0.46,0.05,-18.27,-18.27,-17.50
-9.40,-0.31,-0.16,-11.55,-11.55,-10.99
-10.02,0.01,-0.31,-7.77,-7.77,-7.35
-10.20,0.27,-0.50,-6.16,-6.16,-5.74
-10.31,0.65,-0.75,-5.74,-5.74,-5.81
-10.78,1.10,-0.96,-7.98,-7.98,-8.19
-10.89,1.10,-1.03,-10.22,-10.22,-10.36
-10.75,1.04,-1.13,-11.55,-11.90,-12.04
-11.16,1.23,-1.23,-12.81,-12.81,-13.37
-11.37,1.24,-1.24,-14.00,-14.00,-14.00
-11.43,1.21,-1.29,-14.21,-14.21,-14.21
-11.65,1.20,-1.39,-13.44,-13.37,-13.37
-11.72,1.10,-1.46,-11.83,-11.83,-11.83
-11.86,0.91,-1.53,-7.91,-7.42,-7.42
-12.05,0.59,-1.81,-3.92,-3.29,-3.29
-12.54,0.59,-1.87,0.98,2.03,2.73
-12.94,0.63,-1.92,6.30,6.30,6.30
-12.91,0.67,-2.01,9.52,9.52,9.80
-13.25,0.88,-2.18,11.41,11.41,11.41
-13.49,1.02,-2.32,11.20,11.20,11.20
-13.48,1.12,-2.45,10.36,10.36,10.22
-12.52,1.39,-2.48,2.24,1.26,1.26
-12.02,1.33,-2.48,-1.89,-1.89,-3.01
-11.71,1.21,-2.49,-6.51,-6.51,-7.00
-11.48,1.24,-2.46,-10.36,-10.36,-10.92
-11.48,1.43,-2.35,-14.49,-14.49,-14.49
-11.29,1.71,-2.05,-20.23,-20.23,-20.23
-10.86,1.63,-1.77,-24.15,-24.15,-24.15
-10.36,1.45,-1.64,-26.18,-26.18,-26.18
-10.36,1.36,-1.43,-26.81,-26.88,-26.88
-10.26,1.20,-1.37,-25.76,-25.48,-25.48
-10.16,1.01,-1.32,-23.17,-23.17,-23.03
-10.26,0.91,-1.34,-20.86,-20.86,-20.86
-10.26,0.65,-1.33,-18.90,-18.06,-17.71
-10.18,0.31,-1.33,-14.63,-14.63,-13.93
-10.09,0.04,-1.24,-7.63,-7.63,-7.63
-10.01,-0.13,-1.07,-0.56,-0.56,-0.56
-9.93,-0.23,-0.95,5.11,7.00,7.00
-9.66,-0.26,-0.93,13.58,14.63,14.63
-9.41,-0.27,-0.89,20.51,21.42,21.42
-9.17,-0.30,-0.88,28.49,28.49,29.19
-9.06,-0.30,-0.82,32.90,34.30,34.30
-9.05,-0.20,-0.81,38.57,40.11,40.11
-9.03,-0.05,-0.82,44.17,44.17,45.29
-8.94,-0.01,-0.85,48.65,48.65,48.65
-8.91,-0.02,-0.87,52.85,52.85,52.85
-8.86,0.07,-0.96,54.67,55.16,55.16
-9.24,0.17,-1.04,56.49,56.49,56.98
-9.39,0.20,-1.02,58.10,58.10,58.10
-9.14,0.10,-1.23,59.22,59.29,59.29
-9.24,0.13,-1.35,59.57,59.64,59.64
-9.72,0.20,-1.29,59.50,59.50,59.50
-9.92,0.16,-1.34,59.43,59.43,59.43
-9.65,0.05,-1.43,58.94,58.80,58.80
-9.17,-0.20,-1.43,57.68,57.68,57.68
-9.04,-0.34,-1.34,57.96,57.96,57.96
-9.25,-0.40,-1.30,59.50,59.50,59.50
-9.10,-0.52,-1.27,62.37,62.37,63.00
-8.64,-0.74,-1.28,65.59,65.59,66.15
-8.68,-0.81,-1.02,68.25,68.25,68.74
-9.01,-0.84,-0.80,73.29,73.29,73.92
-8.41,-0.94,-0.78,77.49,77.49,77.49
-7.75,-1.07,-0.59,83.44,83.44,83.44
-7.88,-0.69,-0.39,87.01,87.01,87.01
-7.76,-0.01,-0.23,90.09,89.95,89.95
-7.22,0.03,-0.24,87.43,87.43,87.01
-7.55,0.61,-0.11,84.21,82.81,82.04
-8.57,1.24,0.11,77.84,77.84,74.62
-9.30,1.77,0.26,69.16,69.16,66.64
-8.05,1.57,0.08,44.17,42.49,42.49
-8.27,1.40,-0.11,26.60,26.60,24.85
-8.57,0.93,-0.08,14.14,14.14,12.46
-8.53,0.48,-0.04,0.91,0.91,-0.70
-8.44,0.20,-0.27,-14.35,-14.35,-14.35
-8.27,-0.02,-0.38,-23.17,-26.11,-26.11
-8.40,0.03,-0.49,-35.77,-35.77,-38.99
-8.85,0.27,-0.72,-49.21,-49.21,-49.21
-8.94,0.15,-1.14,-66.78,-66.78,-66.78
-8.32,-0.13,-1.33,-76.72,-78.33,-78.33
-8.12,-0.28,-1.56,-91.63,-91.63,-92.89
-8.56,-0.31,-1.69,-99.54,-101.99,-103.18
-8.90,-0.35,-1.86,-109.06,-109.06,-112.4
-8.79,-0.55,-2.07,-117.32,-117.32,-118.1
-8.71,-0.76,-2.28,-123.90,-123.90,-124.6
-9.11,-0.96,-2.31,-125.93,-126.14,-126.1
-8.88,-1.55,-2.38,-125.02,-124.53,-124.5
-8.24,-2.02,-2.52,-119.28,-119.28,-119.2
-8.07,-2.36,-2.56,-112.00,-112.00,-110.8
-7.90,-2.46,-2.48,-93.80,-93.80,-92.33
-7.81,-2.42,-2.43,-82.88,-80.15,-80.15
-7.90,-2.29,-2.34,-72.45,-72.45,-69.93
-8.35,-1.72,-2.27,-62.72,-61.81,-61.81
-8.64,-1.40,-2.32,-54.67,-54.67,-53.90
-8.99,-1.45,-2.17,-46.97,-46.97,-46.97
-9.31,-1.36,-2.26,-42.14,-42.14,-42.14
-9.29,-1.29,-2.33,-37.45,-37.45,-37.45
-10.00,-0.88,-2.47,-31.71,-31.71,-31.71
-10.42,-0.96,-2.54,-28.63,-27.58,-27.58
-10.04,-1.35,-2.41,-24.01,-24.01,-23.52
-9.81,-1.53,-2.46,-19.46,-19.04,-19.04
-10.22,-1.50,-2.56,-13.16,-13.16,-12.46
-10.03,-1.67,-2.51,-9.03,-7.84,-7.21
-9.66,-1.62,-2.45,-3.99,-3.99,-2.52
-9.64,-1.55,-2.57,0.28,0.28,0.28
-10.43,-1.43,-2.62,2.59,2.59,2.59
-10.84,-1.38,-2.54,3.57,3.71,3.71
-10.80,-1.15,-2.55,4.69,4.69,4.90
-10.05,-1.25,-2.37,5.53,5.53,5.53
-10.72,-1.02,-2.35,4.69,4.27,4.27
-11.61,-0.59,-2.32,2.38,1.54,1.54
-12.00,-0.47,-2.54,-1.12,-1.12,-2.17
-13.44,-0.32,-2.45,-15.96,-15.96,-15.96
-14.02,-0.24,-2.24,-21.63,-21.63,-21.63
-14.20,-0.22,-2.16,-25.97,-25.97,-25.97
-13.97,-0.32,-2.01,-29.26,-29.26,-29.26
-13.32,-0.65,-1.92,-31.78,-31.78,-31.78
-12.47,-0.92,-1.83,-31.78,-31.57,-31.57
-11.64,-1.15,-1.70,-30.10,-30.10,-30.10
-11.05,-1.31,-1.61,-28.56,-28.07,-28.07
-10.65,-1.35,-1.55,-26.60,-26.60,-26.18
-10.58,-1.24,-1.55,-25.27,-25.06,-25.06
-10.97,-1.00,-1.39,-24.85,-24.85,-24.85
-11.33,-0.79,-1.28,-24.85,-24.85,-24.85
-11.35,-0.45,-1.43,-25.41,-25.62,-25.62
-11.38,-0.14,-1.85,-27.79,-27.79,-27.79
-11.24,0.11,-2.05,-29.82,-30.59,-30.59
-11.11,0.41,-2.21,-32.62,-32.62,-32.62
-11.08,0.95,-1.86,-36.89,-36.89,-36.89
-10.98,1.02,-1.74,-41.65,-41.72,-41.72
-10.66,0.91,-1.72,-42.28,-42.28,-42.21
-10.45,0.71,-1.66,-41.30,-40.67,-40.32
-9.98,0.26,-1.62,-36.19,-36.19,-35.49
-9.52,-0.05,-1.79,-27.44,-27.44,-27.44
-9.26,-0.37,-1.92,-19.88,-19.88,-18.62
-9.34,-0.81,-2.09,-10.15,-10.15,-8.89
-9.86,-0.95,-2.30,2.73,2.73,2.73
-9.48,-1.29,-2.31,12.39,12.39,12.39
-9.30,-1.53,-2.33,22.89,24.29,24.29
-9.52,-1.54,-2.39,37.80,39.27,39.27
-9.60,-1.45,-2.45,47.60,47.60,47.60
-9.57,-1.14,-2.61,55.93,55.93,59.15
-9.05,-1.00,-2.57,65.94,65.94,66.85
-9.05,-0.82,-2.48,72.73,73.71,73.71
-8.63,-0.62,-2.59,80.01,80.01,80.57
-8.14,-0.55,-2.67,83.72,84.91,85.40
-8.26,-0.33,-2.57,89.32,89.32,89.32
-8.59,-0.11,-2.46,93.10,93.45,93.45
-8.17,-0.08,-2.31,94.57,94.99,95.06
-7.94,-0.12,-2.19,95.76,96.11,96.11
-7.99,0.00,-2.08,96.60,96.60,96.60
-8.48,0.14,-1.68,96.67,96.67,96.67
-8.76,0.45,-1.55,95.62,95.62,95.62
-8.32,0.48,-1.38,93.24,93.24,93.24
-7.90,0.48,-1.14,90.93,90.09,90.09
-8.19,0.62,-1.08,87.01,85.96,85.96
-8.90,0.80,-1.02,82.04,81.48,81.48
-8.53,0.76,-0.89,76.79,76.79,76.79
-7.94,0.63,-0.66,71.61,71.61,71.61
-8.02,0.96,-0.45,64.54,63.77,63.77
-8.47,1.27,-0.44,58.31,57.47,57.47
-8.81,1.32,-0.38,50.61,49.70,49.70
-8.70,1.26,-0.21,40.60,40.60,39.69
-8.42,1.18,-0.13,34.79,32.76,31.85
-8.17,1.01,-0.22,27.37,27.37,24.71
-7.95,0.92,-0.32,18.13,18.13,18.13
-8.28,0.88,-0.35,10.50,9.52,9.52
-8.75,0.92,-0.42,1.68,1.68,1.68
-8.26,0.68,-0.37,-6.72,-7.63,-7.63
-8.11,0.60,-0.45,-13.23,-14.28,-14.28
-8.57,0.80,-0.49,-23.31,-23.31,-24.15
-8.79,0.98,-0.61,-31.08,-31.08,-32.06
-8.62,1.00,-0.82,-37.80,-37.80,-38.57
-8.49,0.92,-1.08,-46.76,-46.76,-46.76
-8.07,0.60,-1.17,-51.31,-52.64,-52.64
-8.01,0.33,-1.16,-56.91,-56.91,-56.91
-8.11,0.25,-1.18,-59.22,-59.22,-59.22
-8.04,-0.05,-1.20,-59.78,-59.78,-59.78
-7.99,-0.35,-1.23,-59.01,-59.01,-59.01
-8.05,-0.41,-0.01,-57.05,-57.05,-57.05
-8.26,-0.50,-2.45,-53.62,-53.62,-53.62
-8.03,-0.75,-1.16,-48.30,-48.30,-48.30
-8.37,-0.77,-1.11,-42.49,-41.86,-41.86
