aX,aY,aZ,gX,gY,gZ
-7.80,-2.64,1.20,-45.43,-45.43,-45.50
-7.19,-3.39,1.05,-46.34,-46.34,-46.34
-6.73,-3.65,1.14,-47.88,-47.88,-47.88
-6.22,-4.20,1.24,-48.51,-48.51,-48.51
-5.11,-4.43,0.84,-52.15,-52.78,-52.78
-3.93,-4.66,0.65,-56.84,-57.54,-57.54
-2.93,-5.02,0.34,-63.00,-63.00,-63.00
-1.67,-5.54,0.05,-65.03,-65.31,-65.31
-0.78,-5.88,-0.27,-67.13,-67.13,-67.41
0.44,-6.10,-0.48,-68.39,-68.39,-68.60
3.62,-7.20,-1.46,-61.46,-61.46,-61.46
4.17,-7.43,-1.67,-55.65,-55.65,-55.65
4.16,-7.04,-1.98,-50.89,-50.89,-50.89
3.98,-7.20,-2.10,-49.14,-48.58,-48.58
3.76,-7.64,-2.29,-43.61,-43.61,-42.84
3.40,-7.81,-2.37,-39.55,-38.22,-37.73
2.78,-8.13,-2.35,-33.53,-33.53,-33.53
1.88,-9.00,-2.19,-22.82,-21.21,-21.21
0.77,-9.64,-2.06,-12.25,-6.58,-6.58
-0.16,-9.44,-1.92,5.18,5.18,5.18
-1.00,-9.17,-1.86,16.73,17.71,17.71
-1.50,-8.86,-1.80,23.17,23.94,23.94
-1.41,-8.24,-1.84,27.65,27.65,28.28
-1.77,-7.89,-1.61,30.03,30.03,30.31
-1.93,-7.77,-1.32,33.53,33.53,33.53
-2.19,-7.44,-1.19,35.28,35.28,35.84
-2.52,-7.07,-0.92,37.73,37.73,38.01
-3.46,-6.37,-0.45,41.93,41.93,41.93
-3.97,-5.84,-0.18,42.98,42.98,42.98
-4.74,-5.25,-0.08,41.72,41.37,41.37
-4.91,-4.79,-0.06,37.59,37.59,37.10
-6.03,-3.69,0.33,36.47,36.47,36.68
-6.53,-4.78,0.40,38.36,38.36,38.36
-6.71,-4.02,0.32,38.08,38.08,38.08
-7.17,-3.38,0.24,35.98,35.98,35.98
-8.65,-3.09,0.58,38.01,38.01,38.01
-9.80,-2.75,0.63,42.49,42.49,42.49
-9.44,-1.77,0.28,41.30,41.30,41.30
-9.78,-0.78,0.09,32.97,32.06,32.06
-10.54,-0.16,0.24,26.46,26.11,26.11
-11.02,-0.13,0.27,25.13,24.85,24.85
-10.42,0.32,0.19,21.91,21.91,21.91
-9.74,1.14,0.04,16.45,15.96,15.96
-10.21,1.28,0.30,14.98,15.05,15.05
-11.16,1.65,0.60,18.90,19.81,19.81
-10.99,2.55,0.49,24.57,24.57,24.64
-10.94,3.62,0.62,25.13,24.92,24.92
-10.93,4.33,0.65,23.80,23.66,23.66
-11.47,5.02,0.78,24.08,24.08,24.43
-12.42,5.48,0.84,26.32,26.81,26.81
-12.69,6.08,0.73,29.26,29.26,29.26
-13.03,6.50,0.58,29.54,29.54,29.47
-13.28,6.44,0.53,28.56,28.42,28.42
-13.11,5.86,0.24,25.06,25.06,24.50
-13.08,5.17,0.12,21.42,21.42,21.07
-13.03,4.49,-0.04,19.18,18.34,17.92
-12.78,3.80,-0.25,16.03,15.54,15.54
-12.85,3.22,-0.17,13.72,13.72,13.44
-12.85,2.81,-0.11,10.85,10.85,10.36
-12.81,2.91,0.02,8.05,8.05,7.56
-12.79,3.34,0.29,3.43,3.43,3.43
-12.75,3.56,0.59,0.28,0.28,0.28
-12.49,3.87,0.82,-2.03,-2.03,-2.03
-12.20,4.27,1.09,-5.95,-5.95,-5.95
-11.73,4.81,1.41,-13.51,-14.49,-14.49
-11.65,5.02,1.62,-18.34,-18.34,-19.74
-11.58,5.48,1.82,-31.36,-31.36,-31.36
-11.60,5.56,1.87,-39.62,-39.62,-41.65
-11.94,5.58,2.01,-47.39,-47.39,-47.39
-12.41,5.48,2.22,-53.34,-53.34,-53.34
-12.64,5.23,2.37,-59.15,-59.71,-59.71
-12.50,5.06,2.34,-65.59,-66.50,-66.50
-12.43,4.47,2.25,-72.73,-73.43,-73.43
-12.49,3.69,2.28,-78.12,-78.54,-78.54
-10.69,0.76,1.75,-86.45,-86.45,-86.45
-9.23,-0.93,1.61,-88.34,-88.34,-88.34
-8.35,-1.63,1.40,-89.81,-89.81,-89.81
-7.40,-2.37,1.23,-90.86,-91.28,-91.42
-6.63,-2.92,1.06,-92.47,-92.68,-92.82
-5.71,-3.57,0.88,-93.52,-93.52,-94.22
-4.93,-4.00,0.63,-95.90,-95.90,-95.90
-4.15,-4.42,0.40,-98.28,-98.56,-98.56
-3.68,-4.96,0.22,-98.56,-98.56,-98.35
-3.08,-5.53,0.08,-96.60,-96.60,-96.60
-2.10,-5.91,-0.21,-93.31,-93.31,-93.31
-1.39,-6.06,-0.52,-90.16,-89.81,-89.81
-0.91,-6.27,-0.67,-88.06,-86.38,-86.38
-0.06,-6.47,-0.99,-83.37,-82.18,-81.69
0.70,-6.47,-1.26,-79.03,-78.05,-77.70
1.49,-6.28,-1.59,-75.95,-75.46,-75.25
2.41,-6.25,-2.01,-73.57,-73.57,-72.17
3.57,-6.63,-2.36,-66.78,-66.78,-65.73
4.02,-6.87,-2.52,-57.19,-57.19,-55.86
4.04,-6.89,-2.60,-44.24,-44.24,-44.24
3.80,-6.77,-2.71,-37.59,-35.49,-35.49
3.45,-7.07,-2.82,-27.79,-27.79,-26.74
2.94,-7.19,-2.78,-0.42,-17.15,-17.15
1.23,-7.37,-2.67,-6.86,-6.86,-5.67
1.61,-7.57,-2.50,1.68,3.01,3.01
0.83,-7.51,-2.29,12.95,12.95,12.95
0.11,-7.25,-2.13,18.41,19.74,19.74
-0.37,-6.75,-2.08,22.68,23.24,23.24
-0.87,-6.55,-1.99,24.71,24.71,25.27
-1.72,-6.54,-1.79,28.21,28.21,28.21
-2.66,-6.31,-1.40,34.58,34.58,34.58
-4.89,-5.18,-0.86,32.90,32.90,33.04
-6.08,-5.06,-0.43,36.12,36.12,36.12
-6.52,-4.21,-0.45,36.68,36.33,36.33
-6.62,-3.57,-0.37,34.86,34.37,34.37
-7.70,-3.35,-0.22,35.21,35.21,35.70
-8.59,-3.04,0.00,40.74,40.74,40.74
-8.89,-2.17,-0.13,43.89,43.89,43.89
-9.54,-1.44,-0.13,45.92,46.48,46.48
-10.41,-1.13,-0.08,49.70,49.70,50.33
-10.95,-0.39,-0.28,54.25,54.25,54.25
-10.89,0.36,-0.56,54.39,54.11,54.11
-11.40,1.07,-0.57,53.69,53.69,53.83
-11.80,1.43,-0.33,54.88,54.88,54.88
-11.69,3.24,-0.28,51.10,51.10,51.10
-11.26,4.00,-0.32,45.85,45.85,45.85
-11.39,4.19,0.02,43.68,43.68,43.68
-11.65,4.61,0.23,44.80,45.78,45.78
-11.97,5.03,0.45,49.28,49.28,49.28
-11.98,5.87,0.50,51.17,51.31,51.31
-11.91,6.46,0.42,51.31,51.38,51.38
-11.88,6.40,0.38,51.03,51.03,51.10
-11.94,6.19,0.34,49.14,49.14,49.14
-11.87,6.01,0.20,46.20,45.01,45.01
-11.85,5.59,-0.09,40.95,40.11,40.11
-11.99,5.24,-0.18,32.97,32.97,32.20
-12.07,4.86,-0.29,27.30,25.20,24.08
-12.19,4.43,-0.35,18.41,18.41,15.05
-12.33,4.00,-0.25,7.56,7.56,6.65
-12.47,3.96,-0.12,0.42,-0.49,-0.49
-12.48,4.07,0.04,-7.35,-7.35,-7.98
-12.35,4.20,0.18,-11.55,-12.67,-13.37
-12.11,4.35,0.39,-16.66,-17.29,-17.29
-12.01,4.46,0.69,-20.58,-21.00,-21.00
-11.73,4.71,0.84,-23.52,-23.52,-23.52
-11.60,4.97,0.95,-28.91,-28.91,-28.91
-11.62,5.22,1.01,-31.92,-33.04,-33.04
-11.67,5.42,1.19,-36.19,-36.19,-37.24
-11.80,5.63,1.28,-41.02,-41.02,-41.02
-11.77,5.79,1.32,-49.28,-49.28,-49.28
-11.81,5.79,1.33,-55.23,-56.00,-56.00
-12.61,5.59,1.56,-60.06,-60.34,-60.34
-13.26,5.20,1.68,-61.74,-62.09,-62.09
-13.20,4.93,1.85,-64.96,-64.96,-65.45
-13.06,4.59,1.83,-68.11,-68.11,-70.00
-12.80,3.98,1.77,-72.94,-72.94,-73.36
-12.30,2.95,1.61,-78.12,-78.12,-78.61
-11.77,2.25,1.56,-81.06,-81.06,-81.48
-11.55,1.24,1.56,-84.77,-84.77,-84.98
-10.96,0.63,1.50,-87.36,-87.36,-87.64
-10.17,0.05,1.34,-89.81,-91.07,-91.84
-8.77,-0.34,0.94,-96.04,-96.04,-98.70
-7.59,-1.16,0.73,-103.39,-103.39,-103.39
-7.24,-2.05,0.90,-105.56,-105.56,-105.56
-6.87,-3.14,1.23,-103.67,-103.67,-103.46
-5.66,-3.49,1.04,-103.32,-103.32,-103.32
-4.42,-3.59,0.71,-105.63,-106.89,-106.89
-3.51,-4.23,0.45,-108.43,-108.29,-108.01
-2.64,-5.15,0.19,-106.05,-105.63,-105.63
-1.73,-5.69,-0.03,-101.85,-101.43,-100.4
-1.06,-5.92,-0.17,-98.35,-97.93,-97.93
-0.37,-6.27,-0.52,-94.36,-94.36,-93.94
0.21,-6.59,-0.72,-91.35,-90.09,-89.39
0.59,-7.01,-0.78,-85.54,-85.54,-83.09
0.93,-7.37,-0.88,-78.61,-78.61,-77.56
1.50,-7.53,-1.18,-70.84,-70.84,-67.90
2.18,-7.52,-1.55,-63.28,-63.28,-62.51
2.74,-7.39,-2.09,-55.23,-55.23,-54.46
3.21,-7.61,-2.46,-48.16,-48.16,-47.04
3.33,-7.61,-2.64,-39.27,-39.27,-37.94
3.03,-7.44,-2.69,-31.71,-31.71,-30.87
2.67,-7.17,-2.73,-25.97,-24.85,-24.85
2.02,-7.08,-2.73,-21.84,-21.84,-20.86
1.41,-7.27,-2.63,-16.94,-16.94,-16.94
0.56,-7.54,-2.43,-9.87,-9.87,-7.77
-0.30,-7.38,-2.22,-0.56,-0.56,-0.56
-0.62,-6.95,-2.11,2.87,3.01,3.01
-1.07,-6.69,-2.08,3.71,4.20,4.20
-1.39,-6.54,-2.02,5.32,5.67,6.30
-1.76,-6.42,-1.82,9.24,9.24,9.59
-1.84,-6.18,-1.73,13.44,13.44,13.44
-2.34,-5.93,-1.66,16.45,17.71,17.71
-3.14,-5.71,-1.49,22.19,23.66,23.66
-3.94,-5.37,-1.34,29.19,29.19,29.96
-4.84,-4.92,-1.24,36.12,36.12,36.12
-5.66,-3.94,-1.27,38.78,38.78,38.78
-6.46,-2.91,-1.19,38.85,38.85,38.85
-7.46,-2.61,-0.89,39.62,39.62,39.62
-8.60,-1.79,-0.78,39.97,40.18,40.18
-9.39,-1.11,-0.64,40.67,40.67,40.67
-9.94,-0.15,-0.53,39.97,39.97,39.76
-10.60,0.31,-0.28,39.69,39.69,39.69
-11.52,0.86,-0.30,41.09,41.09,41.09
-12.01,1.51,-0.31,43.61,43.82,43.82
-12.20,1.89,-0.09,46.13,46.90,46.90
-12.90,2.61,0.18,50.05,50.05,50.05
-13.17,2.98,0.33,54.67,54.67,54.67
-12.79,3.54,0.42,59.08,59.08,59.08
-11.74,4.07,0.10,58.24,58.24,58.24
-11.97,4.46,0.36,57.40,57.40,57.40
-12.17,4.63,0.78,61.39,61.39,61.39
-11.69,5.04,0.96,64.82,64.82,64.82
-11.04,5.53,0.99,65.66,65.66,65.73
-10.63,5.82,1.08,65.87,66.15,66.15
-10.58,5.74,1.17,67.69,68.18,68.18
-10.69,5.53,1.00,70.28,70.70,70.70
-11.06,6.18,0.56,68.18,67.06,66.36
-11.39,6.34,0.49,61.95,59.99,58.73
-11.72,6.41,0.40,52.57,52.57,48.51
-12.03,6.18,0.35,41.09,38.08,36.61
-12.06,5.69,0.33,25.06,25.06,25.06
-11.85,5.35,0.24,9.24,7.42,7.42
-11.56,4.97,0.27,-4.62,-4.62,-6.37
-11.28,4.64,0.46,-18.76,-18.76,-18.76
-11.00,4.38,0.75,-25.34,-25.34,-25.34
-10.87,4.38,1.08,-29.61,-29.61,-29.61
-10.71,4.64,1.48,-32.48,-32.48,-32.48
-10.67,4.95,1.77,-33.39,-33.39,-33.46
-10.75,5.24,2.02,-33.95,-34.23,-34.23
-10.87,5.73,2.25,-35.63,-35.98,-35.98
-11.02,5.96,2.33,-38.99,-39.55,-39.55
-11.11,6.04,2.34,-44.59,-44.59,-45.36
-11.34,6.11,2.32,-49.98,-49.98,-49.98
-11.58,6.12,2.33,-57.75,-58.59,-58.59
-12.17,5.50,2.39,-77.77,-77.77,-77.77
-11.91,5.11,2.19,-82.74,-82.74,-83.58
-11.85,4.53,1.90,-90.58,-90.58,-90.58
-11.79,3.57,1.79,-94.22,-94.22,-94.22
-11.83,2.54,1.80,-96.46,-96.46,-96.46
-11.49,1.70,1.69,-97.23,-97.51,-97.51
-11.03,1.05,1.53,-98.14,-98.35,-98.35
-10.15,0.22,1.28,-99.26,-99.26,-99.75
-9.40,-0.31,1.07,-101.15,-101.15,-101.15
-9.20,-1.39,1.21,-99.96,-99.96,-99.96
-8.45,-1.90,1.15,-98.91,-98.91,-98.91
-7.72,-2.29,1.20,-98.91,-99.33,-99.33
-6.53,-2.68,0.86,-101.15,-102.41,-102.41
-5.38,-3.16,0.54,-104.79,-105.21,-106.19
-4.25,-3.90,0.23,-108.43,-108.43,-108.57
-3.35,-4.50,0.04,-108.15,-108.15,-107.94
-2.30,-4.93,-0.24,-105.84,-105.84,-105.8
-1.69,-5.48,-0.24,-102.97,-101.78,-101.7
-0.96,-5.77,-0.54,-96.67,-96.67,-96.67
-0.37,-6.31,-0.63,-89.95,-89.95,-89.95
0.14,-6.83,-0.85,-75.95,-75.95,-75.95
0.77,-7.04,-1.13,-65.59,-65.59,-64.26
1.96,-6.92,-1.71,-47.11,-45.85,-44.73
2.74,-7.21,-1.99,-36.68,-36.68,-36.68
3.21,-7.33,-2.22,-21.84,-21.84,-21.84
3.40,-7.03,-2.28,-14.42,-13.51,-13.51
3.24,-6.83,-2.40,-8.61,-8.61,-6.86
2.70,-7.21,-2.39,-1.47,-1.47,-1.47
2.09,-7.67,-2.20,10.78,10.78,10.78
1.41,-7.65,-2.08,19.04,21.49,21.49
0.78,-7.28,-2.01,27.72,27.72,29.40
-0.40,-6.78,-1.89,34.65,35.35,35.35
-0.80,-6.04,-1.78,38.36,38.36,38.43
-0.88,-5.28,-1.70,37.45,36.68,36.19
-1.68,-4.87,-1.44,33.46,33.46,33.46
-2.52,-4.62,-1.25,32.62,32.76,32.76
-3.37,-4.42,-0.96,34.23,34.65,34.65
-4.13,-4.04,-0.60,36.61,36.61,36.96
-7.26,-3.31,0.37,49.00,49.00,49.00
-7.98,-1.91,0.45,55.79,55.79,55.79
-9.20,-0.88,0.91,60.20,61.04,61.04
-10.65,-0.38,1.03,65.52,68.74,68.74
-11.59,0.52,1.20,73.78,74.62,75.60
