aX,aY,aZ,gX,gY,gZ
8.59,2.62,2.68,-3.08,-3.08,-3.08
9.51,2.90,2.27,-3.15,-3.15,-3.15
9.82,2.81,1.91,-4.55,-4.55,-4.55
10.00,2.73,1.62,-3.99,-3.22,-3.22
9.58,2.42,1.28,-0.21,-0.21,0.98
9.05,2.21,0.92,4.90,4.90,4.90
8.71,2.14,0.40,11.13,11.13,11.13
9.07,2.32,-0.15,14.07,14.07,14.07
9.44,2.19,-0.57,16.31,16.31,16.31
9.67,2.03,-0.99,19.74,19.74,19.74
9.79,1.94,-1.54,25.62,26.25,26.25
10.18,1.99,-1.90,28.56,29.54,29.54
10.36,1.87,-2.40,30.31,30.45,30.45
10.63,1.71,-2.81,30.24,30.24,30.24
10.98,1.56,-3.18,30.03,29.96,30.10
11.24,1.34,-3.46,30.38,30.38,30.59
11.46,1.12,-3.57,31.99,31.99,32.13
11.39,0.96,-3.61,33.88,33.88,34.16
11.18,0.90,-3.55,35.49,35.49,35.49
11.02,0.95,-3.57,36.12,36.12,36.12
10.69,1.02,-3.52,35.70,35.49,35.49
10.58,1.17,-3.57,33.53,33.53,33.32
10.35,1.34,-3.52,31.85,31.29,30.87
10.14,1.43,-3.49,28.98,28.98,28.63
9.79,1.48,-3.28,26.04,26.04,26.04
9.40,1.51,-3.14,24.01,24.01,23.80
9.20,1.58,-3.10,20.72,20.72,20.72
9.24,1.60,-3.16,18.06,18.06,18.06
8.76,1.49,-2.93,16.31,16.10,16.10
8.82,1.48,-2.94,14.77,14.77,14.77
9.00,1.51,-3.11,12.60,12.32,12.32
9.15,1.52,-3.21,9.59,9.59,8.19
9.16,1.52,-3.22,5.88,5.88,5.39
9.24,1.52,-3.29,0.49,0.49,0.00
9.55,1.54,-3.54,-2.94,-2.94,-4.76
9.67,1.46,-3.64,-7.56,-7.56,-7.56
9.67,1.35,-3.62,-9.80,-9.80,-9.80
9.54,1.33,-3.65,-10.78,-10.78,-10.78
9.06,1.21,-3.57,-13.79,-13.79,-13.65
9.07,1.20,-3.60,-13.09,-12.60,-12.32
8.93,1.17,-3.57,-10.29,-10.29,-10.29
8.98,1.19,-3.56,-8.05,-7.14,-7.14
8.65,1.14,-3.44,-5.39,-4.41,-4.41
8.60,1.17,-3.35,-2.87,-2.59,-2.45
8.69,1.23,-3.39,-1.26,-1.19,-1.19
8.74,1.25,-3.40,0.28,0.28,0.42
8.76,1.16,-3.36,1.68,2.17,2.52
8.94,1.15,-3.42,4.34,4.69,4.69
9.01,1.16,-3.47,7.00,7.00,7.00
9.04,1.16,-3.49,9.73,9.73,9.73
8.95,1.20,-3.42,11.27,11.76,11.76
8.99,1.17,-3.46,13.09,13.09,13.58
9.08,1.22,-3.51,15.19,15.54,15.54
8.94,1.26,-3.43,18.06,18.34,18.34
9.07,1.27,-3.52,19.46,19.46,19.53
9.03,1.35,-3.51,20.02,20.16,20.16
8.97,1.42,-3.43,20.51,20.51,20.58
9.01,1.41,-3.46,20.93,21.14,21.14
9.01,1.47,-3.43,21.49,21.70,21.70
8.81,1.46,-3.30,22.54,22.54,22.68
8.71,1.52,-3.24,22.89,22.89,22.89
8.94,1.58,-3.35,21.91,21.91,21.77
8.96,1.58,-3.32,20.09,20.09,20.09
8.92,1.61,-3.26,19.39,19.04,19.04
8.99,1.64,-3.32,18.06,17.71,17.71
9.05,1.65,-3.37,16.52,16.52,16.03
9.05,1.67,-3.32,14.35,14.35,14.35
9.11,1.69,-3.29,12.18,11.83,11.83
9.04,1.71,-3.28,10.15,9.94,9.94
9.18,1.74,-3.30,8.82,8.19,8.19
9.16,1.67,-3.25,7.14,7.14,7.21
9.16,1.70,-3.28,6.44,6.44,6.44
9.21,1.68,-3.27,5.74,5.74,5.74
9.21,1.69,-3.26,5.11,5.11,5.11
9.18,1.66,-3.22,4.20,4.20,4.20
9.18,1.69,-3.18,3.08,3.08,3.08
9.15,1.67,-3.16,2.52,2.52,2.52
9.11,1.67,-3.12,1.96,1.82,1.82
9.09,1.63,-3.13,1.05,1.05,0.77
9.09,1.63,-3.18,-0.07,-0.07,-0.07
9.18,1.62,-3.19,-0.98,-0.98,-0.98
9.10,1.61,-3.19,-1.61,-1.89,-1.89
9.13,1.61,-3.20,-2.80,-2.80,-3.29
9.16,1.61,-3.27,-4.76,-4.76,-4.76
9.18,1.63,-3.25,-6.93,-6.93,-6.93
9.12,1.60,-3.23,-8.40,-8.40,-8.40
9.11,1.60,-3.21,-9.80,-9.80,-9.80
9.17,1.64,-3.28,-10.78,-10.78,-10.78
9.24,1.66,-3.34,-12.11,-12.11,-12.11
9.28,1.65,-3.33,-13.37,-13.44,-13.44
9.10,1.58,-3.26,-13.58,-13.65,-13.65
9.00,1.57,-3.25,-13.86,-13.86,-13.79
8.87,1.60,-3.22,-14.91,-14.91,-14.91
8.92,1.62,-3.23,-15.12,-15.12,-15.12
9.03,1.61,-3.27,-14.91,-14.91,-14.91
8.95,1.61,-3.21,-14.63,-14.63,-14.49
9.00,1.64,-3.23,-14.49,-14.49,-14.49
9.09,1.67,-3.30,-15.05,-15.05,-15.05
9.13,1.66,-3.28,-14.84,-14.84,-14.84
9.10,1.67,-3.26,-14.21,-14.21,-14.21
8.96,1.69,-3.26,-13.86,-13.72,-13.72
8.83,1.58,-3.17,-12.60,-12.60,-12.60
8.72,1.58,-3.09,-10.99,-10.99,-10.99
8.82,1.64,-3.14,-9.87,-9.87,-9.87
8.94,1.75,-3.09,-9.80,-9.80,-9.80
9.46,1.87,-2.97,-10.78,-10.78,-10.99
10.15,1.96,-2.69,-12.32,-12.32,-12.32
10.74,2.25,-2.45,-12.81,-12.95,-12.95
10.78,2.36,-2.20,-13.51,-13.51,-13.79
10.60,2.29,-1.93,-14.56,-14.56,-14.84
10.68,2.26,-1.52,-15.54,-15.54,-15.54
11.04,2.43,-0.89,-14.84,-14.84,-14.84
11.60,2.63,-0.63,-13.93,-13.79,-13.79
11.83,2.74,-0.39,-13.37,-13.37,-13.37
11.70,2.71,0.01,-13.16,-13.16,-13.09
11.21,2.66,0.34,-12.25,-11.90,-11.90
10.92,2.52,0.75,-10.50,-10.50,-10.50
10.64,2.45,1.18,-9.94,-10.01,-10.01
10.83,2.60,1.30,-10.71,-11.34,-11.34
11.29,2.56,1.29,-12.11,-12.11,-12.18
11.18,2.45,1.66,-11.41,-11.34,-10.85
11.61,2.69,1.99,-10.29,-10.01,-10.29
12.12,3.01,2.04,-11.34,-12.74,-12.74
12.69,3.33,2.33,-16.03,-18.41,-18.41
12.97,3.40,2.74,-22.89,-23.66,-24.36
13.24,3.36,3.13,-29.40,-30.66,-31.22
14.69,3.44,3.42,-33.11,-33.11,-33.60
13.69,3.58,3.80,-34.09,-34.09,-34.23
14.12,3.74,4.25,-35.42,-36.19,-36.47
14.89,3.81,4.64,-39.62,-39.62,-39.62
14.99,3.78,4.81,-42.00,-42.07,-42.07
14.91,3.85,4.88,-42.91,-42.98,-42.98
14.63,3.67,4.87,-44.52,-44.87,-44.87
13.97,3.54,5.12,-45.99,-45.99,-45.92
13.13,3.28,5.38,-45.85,-45.71,-45.71
12.47,2.87,5.69,-43.33,-43.33,-42.91
11.56,2.72,6.17,-38.99,-38.99,-38.99
10.68,2.93,7.69,-35.49,-35.49,-35.49
10.37,2.96,7.88,-36.75,-36.75,-36.75
9.37,2.60,7.93,-36.47,-36.47,-36.47
9.28,2.07,7.39,-36.05,-36.05,-36.05
8.35,1.70,7.18,-30.66,-30.66,-30.66
7.58,1.36,6.71,-27.72,-27.37,-27.37
6.63,0.98,6.19,-23.38,-23.38,-20.72
5.30,0.63,6.03,-15.05,-15.05,-13.72
3.92,0.49,6.06,-2.87,-2.87,-2.87
2.68,0.48,5.99,3.64,3.64,3.64
1.30,0.35,5.51,9.80,9.80,9.80
0.36,0.26,5.19,15.75,15.75,15.75
-0.13,0.30,4.58,22.05,22.05,22.05
-0.86,0.28,4.09,27.16,27.16,27.16
-1.38,0.34,3.40,33.39,33.39,33.39
-1.84,0.40,2.68,37.24,37.94,37.94
-2.23,0.66,1.45,41.51,41.51,41.72
-2.70,0.74,0.81,42.07,41.86,41.86
-2.87,0.68,0.01,40.25,40.25,40.25
-2.71,0.67,-0.44,38.29,38.29,38.01
-2.74,0.60,-1.28,34.65,34.65,34.65
-2.90,0.27,-2.04,31.01,31.01,31.01
-3.00,-0.04,-2.52,27.79,26.53,26.53
-3.26,-0.22,-3.35,22.33,21.84,21.84
-3.79,-0.44,-4.25,17.78,17.78,17.29
-4.59,-0.78,-4.62,15.75,15.47,15.47
-4.91,-1.04,-5.60,16.17,16.45,16.45
-5.32,-1.34,-7.05,20.44,20.44,21.14
-5.37,-1.49,-9.22,28.98,28.98,29.75
-5.13,-1.45,-10.09,31.92,31.92,32.34
-5.36,-0.69,-11.71,33.81,33.53,33.53
-3.65,-0.27,-12.06,-10.50,-10.50,-10.50
-1.98,-0.46,-11.83,-35.70,-35.70,-35.70
-1.63,-0.21,-11.32,-47.88,-47.88,-47.88
-3.15,-0.55,-9.38,-65.24,-65.24,-65.45
-3.00,-1.01,-8.68,-62.30,-61.46,-61.46
-2.95,-0.89,-8.24,-52.85,-52.85,-51.94
-2.88,-0.73,-8.07,-46.90,-46.90,-46.06
-2.46,-0.78,-8.45,-35.91,-35.91,-35.91
-2.26,-0.95,-8.97,-26.11,-26.11,-26.11
-2.13,-0.98,-9.83,-9.73,-9.73,-9.73
-2.60,-0.67,-10.38,1.05,1.05,1.05
-2.99,-0.21,-10.60,8.26,8.26,8.26
-3.41,-0.17,-10.54,15.75,16.73,16.73
-3.50,-0.22,-10.38,22.33,25.97,25.97
-3.87,-0.46,-10.41,31.78,35.42,35.42
-4.33,-0.87,-10.34,43.61,43.61,43.61
-3.88,-0.87,-10.34,52.99,53.76,53.76
-3.28,-0.75,-10.40,56.21,57.54,57.54
-2.04,-0.35,-9.34,61.25,61.25,60.69
-2.45,-0.05,-9.36,55.23,54.18,54.18
-3.00,-0.27,-9.35,48.51,47.81,47.81
-2.67,-0.16,-9.45,41.93,41.93,41.16
-2.14,0.11,-9.60,35.42,32.69,31.22
-2.04,0.15,-9.56,23.80,23.80,19.81
-1.87,-0.14,-9.33,12.39,12.39,12.39
-2.13,-0.72,-9.25,7.49,6.79,6.79
-2.55,-1.12,-9.23,5.53,5.53,5.32
-2.89,-1.28,-9.17,4.34,4.34,4.34
-2.91,-1.17,-9.09,1.82,1.82,1.82
-2.58,-0.91,-9.14,-1.47,-2.17,-2.17
-2.17,-0.89,-9.05,-7.28,-7.28,-7.91
-1.55,-1.27,-9.03,-13.30,-13.30,-13.58
-1.37,-1.64,-9.05,-14.63,-14.63,-14.63
-1.92,-2.16,-9.06,-12.39,-11.90,-11.90
-2.58,-2.41,-9.12,-7.07,-7.07,-6.37
-3.00,-2.35,-9.21,-3.01,-1.54,-1.54
-2.78,-2.10,-9.32,3.22,3.22,3.22
-2.26,-1.92,-9.49,6.30,6.30,6.30
-1.70,-1.91,-9.53,8.96,8.96,8.96
-1.70,-1.87,-9.58,11.90,12.18,12.18
-1.90,-1.90,-9.64,14.42,14.70,15.47
-2.12,-1.92,-9.66,17.29,17.78,18.69
-2.45,-2.05,-9.58,22.61,22.61,23.17
-2.58,-2.17,-9.59,28.84,28.84,28.84
-2.71,-2.36,-9.66,32.83,33.95,33.95
-2.46,-2.22,-10.00,36.19,36.19,36.26
-2.25,-1.92,-10.30,28.49,28.49,28.49
-2.29,-1.76,-10.10,19.04,19.04,19.04
-2.57,-1.52,-9.90,11.55,10.29,10.29
-2.83,-1.23,-9.52,-0.42,-0.42,-4.55
-2.76,-1.27,-9.44,-10.71,-10.71,-11.76
-2.39,-2.37,-9.10,-13.79,-13.79,-13.65
-2.16,-2.53,-8.98,-11.27,-11.27,-11.27
-2.08,-2.48,-8.94,-7.21,-6.65,-6.65
-1.91,-2.14,-9.37,-5.39,-5.39,-5.39
-2.03,-1.90,-9.77,-6.51,-6.93,-6.93
-2.39,-2.08,-9.93,-8.82,-8.82,-8.82
-3.10,-2.21,-9.95,-7.77,-7.77,-7.77
-3.58,-2.31,-10.54,-6.30,-6.23,-6.23
-3.64,-2.43,-12.17,-10.36,-10.99,-10.99
-4.00,-2.43,-13.24,-18.34,-19.60,-19.60
-4.54,-2.71,-13.17,-25.48,-26.18,-26.18
-5.19,-3.27,-12.49,-25.27,-25.27,-25.27
-5.88,-3.80,-12.24,-17.64,-17.64,-17.64
-5.79,-3.57,-12.43,-8.12,-7.14,-7.14
-5.46,-3.36,-12.14,-1.05,-1.05,-0.07
-5.19,-2.77,-11.63,6.16,6.16,6.79
-4.99,-2.21,-11.01,9.52,9.52,9.52
-4.55,-1.53,-10.57,6.30,6.30,6.30
-4.24,-1.20,-10.19,3.36,3.36,3.36
-4.27,-0.66,-9.82,-1.33,-1.33,-1.33
-4.92,-0.07,-9.69,-8.47,-9.80,-9.80
-6.22,-0.25,-9.29,-18.34,-18.34,-18.97
-7.42,-1.00,-8.48,-17.99,-17.99,-17.22
-8.09,-1.17,-7.98,-12.46,-12.46,-12.46
-7.94,-1.20,-7.45,-7.70,-7.70,-7.70
-7.78,-1.35,-7.11,-5.11,-5.25,-5.25
-6.80,-0.93,-6.75,-8.54,-9.66,-9.66
-5.94,-0.60,-5.86,-21.00,-21.00,-21.00
-6.03,-0.53,-4.94,-38.29,-38.29,-38.29
-6.88,-0.85,-4.26,-47.11,-47.11,-48.30
-7.12,-1.23,-3.46,-54.04,-54.39,-54.39
-6.72,-1.60,-2.44,-52.22,-51.66,-51.66
-6.84,-1.60,-1.45,-46.76,-46.76,-46.41
-6.96,-1.30,-0.96,-43.89,-43.89,-43.61
-7.06,-1.14,-0.51,-41.51,-41.51,-41.16
-7.00,-1.14,-0.06,-37.59,-36.89,-36.89
-6.44,-0.97,0.58,-30.17,-30.17,-29.26
-6.66,-0.90,1.45,-23.03,-23.03,-21.91
-7.24,-0.95,2.00,-16.17,-16.17,-14.91
-7.09,-0.86,2.87,-1.89,-1.89,-0.42
-6.54,-0.65,3.41,7.56,7.56,7.56
-5.88,-0.24,4.21,17.22,18.13,18.13
-4.92,0.32,4.84,21.70,22.82,22.82
-4.13,0.56,5.65,23.24,23.17,23.10
-3.79,0.71,6.15,22.61,22.33,22.33
-3.68,0.63,6.86,22.96,22.96,22.96
-2.91,0.16,7.52,26.67,26.67,26.67
-1.95,-0.17,8.04,30.24,30.24,30.24
-1.36,-0.18,8.46,33.88,33.88,33.88
-0.51,-0.20,8.79,36.96,36.96,36.96
-1.58,-0.83,9.68,47.53,49.28,49.28
-2.31,-0.73,9.87,57.68,60.48,61.53
-2.35,0.17,10.01,65.31,65.31,65.31
-1.22,1.07,10.09,62.58,61.88,60.55
-1.09,1.44,10.41,56.63,55.79,53.83
-0.48,1.67,10.87,48.72,47.60,45.29
-0.12,2.28,11.19,36.26,36.26,34.65
-0.09,2.24,11.56,19.32,19.32,19.32
-0.54,1.75,11.84,10.50,10.50,10.50
-0.69,1.58,11.94,4.48,2.17,2.17
-0.45,1.42,12.09,-1.61,-3.08,-3.71
-0.14,1.18,11.88,-6.79,-7.42,-7.84
0.08,0.67,11.76,-11.13,-11.13,-11.27
-0.31,0.46,11.93,-11.41,-11.41,-11.06
-0.12,0.46,11.73,-9.17,-9.17,-8.82
-0.28,0.25,11.87,-6.65,-5.88,-5.32
-0.18,0.24,11.70,-3.08,-2.31,-1.82
0.30,0.45,11.46,-0.21,-0.21,-0.07
0.38,0.94,11.33,-1.12,-1.12,-1.61
0.28,1.21,11.11,-7.63,-7.63,-8.33
0.01,1.05,11.07,-11.48,-11.83,-11.83
0.24,0.91,10.71,-13.65,-13.93,-13.79
0.44,0.92,10.20,-13.65,-13.65,-13.44
0.15,0.89,10.04,-13.58,-13.58,-13.58
0.06,1.25,8.83,-19.32,-19.32,-19.32
-0.71,0.99,8.07,-21.42,-21.42,-21.42
-1.71,0.28,7.91,-19.88,-18.41,-18.41
-2.13,-0.07,7.56,-12.60,-10.57,-10.57
-2.77,-0.22,7.14,-5.81,-5.81,-4.55
-3.28,-0.20,6.59,-2.03,-2.03,-2.03
-3.80,0.03,5.74,0.35,0.35,0.35
-4.47,0.21,4.97,-0.63,-0.63,-0.63
-5.73,0.07,4.35,-3.85,-3.85,-3.85
-6.80,-0.09,3.46,-6.23,-6.23,-6.30
-7.55,-0.26,2.35,-7.70,-7.70,-7.70
-8.28,-0.74,1.81,-8.33,-8.47,-8.47
-8.98,-1.00,0.94,-8.12,-8.12,-8.12
-10.04,-0.71,0.06,-9.87,-9.87,-10.92
-10.59,-0.43,-0.54,-15.68,-15.68,-17.64
-10.72,-0.31,-1.54,-23.31,-23.31,-25.06
-10.66,-0.78,-2.21,-29.89,-29.89,-30.38
-10.74,-1.18,-2.63,-33.95,-33.95,-33.95
-11.27,-1.08,-2.78,-35.84,-35.84,-35.84
-11.18,-1.05,-3.50,-39.48,-39.48,-39.48
-10.30,-1.53,-3.90,-40.88,-40.88,-40.60
-9.82,-1.58,-4.14,-37.59,-37.59,-36.12
-9.94,-1.58,-4.32,-30.31,-30.31,-29.54
-10.05,-1.45,-4.68,-21.77,-21.77,-20.93
-9.04,-1.05,-5.13,-18.97,-18.97,-18.55
-7.93,-0.90,-5.48,-17.85,-17.85,-17.85
-7.58,-1.02,-5.74,-16.24,-16.24,-16.24
-7.33,-1.81,-6.65,-7.00,-7.00,-7.00
-6.97,-1.71,-7.23,-2.24,-0.70,-0.70
-6.58,-1.48,-7.80,3.92,3.92,5.32
-5.89,-1.63,-8.35,9.94,9.94,9.94
-5.17,-1.68,-8.75,14.56,16.87,16.87
-5.03,-1.21,-9.35,21.00,21.84,23.24
-6.35,1.13,-10.66,26.46,26.46,26.53
-6.94,2.09,-10.45,26.32,26.32,26.32
-6.26,1.16,-9.48,25.48,24.78,24.78
-6.40,0.63,-8.93,22.68,21.98,21.98
-6.41,0.60,-8.86,19.39,19.39,19.39
-5.69,1.25,-8.79,8.96,8.96,6.86
-4.92,1.65,-8.71,-1.40,-2.73,-2.73
-3.51,0.99,-8.26,-21.77,-22.54,-22.54
-3.08,0.48,-8.45,-25.27,-26.18,-26.18
-2.70,0.06,-8.73,-26.53,-26.60,-26.32
-2.69,-1.25,-8.87,-18.41,-17.29,-17.29
-2.94,-2.26,-10.08,-1.47,-1.47,-1.47
-3.43,-2.22,-10.86,11.48,12.67,12.67
-4.47,-2.06,-11.01,25.62,25.62,25.62
-4.53,-1.65,-10.93,32.06,32.34,32.34
-4.53,-1.24,-10.98,31.08,30.31,30.31
-4.11,-0.69,-11.16,24.64,24.64,24.64
-3.91,-0.56,-10.78,17.85,17.15,17.15
-4.08,-0.74,-10.08,13.93,13.79,13.79
-4.24,-1.05,-9.40,13.93,13.93,13.93
-4.03,-1.33,-8.69,17.64,18.27,18.27
-3.56,-1.25,-8.34,22.47,23.03,23.03
-3.17,-0.91,-8.14,25.41,25.41,25.41
-2.95,-0.34,-7.93,23.87,23.38,23.38
-2.98,-0.00,-8.00,19.60,19.60,18.76
-3.21,0.01,-8.59,11.62,10.71,10.71
-3.48,0.13,-9.85,0.07,0.07,-1.12
-3.91,0.04,-10.56,-7.84,-7.84,-9.17
-4.44,-0.16,-11.13,-17.57,-35.49,-18.62
-5.38,-0.98,-11.23,-23.24,-23.24,-23.38
-5.85,-2.12,-12.22,-21.00,-21.00,-21.00
-6.16,-3.51,-13.74,-13.30,-13.30,-13.30
-6.70,-4.43,-14.02,-2.59,-0.63,-0.63
-7.27,-4.39,-12.77,18.13,18.13,18.13
-7.51,-4.06,-11.51,31.71,31.71,33.04
-7.34,-3.59,-10.85,37.52,38.71,38.92
-6.50,-2.92,-10.10,38.57,38.57,36.54
-5.28,-2.12,-9.69,29.40,29.40,27.44
-4.20,-1.74,-9.36,4.62,4.62,1.54
-3.76,-1.53,-8.80,-20.09,-20.09,-23.31
-4.27,-1.41,-8.42,-38.36,-43.96,-46.55
-5.35,-1.27,-8.32,-59.22,-63.77,-66.15
-6.55,-1.54,-8.27,-75.46,-75.46,-79.24
-7.75,-2.19,-7.53,-80.50,-80.50,-80.50
-8.51,-2.71,-6.87,-67.55,-67.55,-67.55
-9.49,-2.61,-6.05,-54.18,-52.22,-52.22
-9.84,-2.15,-5.66,-39.13,-39.13,-39.13
-9.56,-1.86,-5.48,-31.36,-28.91,-28.91
-8.89,-1.30,-4.55,-21.28,-21.28,-20.23
-8.16,-0.90,-3.96,-13.79,-13.79,-13.79
-7.71,-0.15,-3.49,-12.11,-12.60,-12.60
-6.94,0.67,-2.24,-16.10,-16.10,-16.73
-6.77,0.92,-0.95,-21.00,-21.00,-21.00
-7.38,0.49,-0.18,-20.16,-19.18,-19.18
-7.94,0.00,0.64,-14.56,-14.56,-13.79
-7.96,-0.01,1.29,-7.21,-7.21,-7.21
-7.85,0.03,1.66,-4.41,-3.78,-3.78
-7.49,0.46,2.18,-3.57,-4.27,-4.27
-6.74,1.21,2.52,-9.17,-9.17,-11.55
-6.28,1.14,3.04,-18.69,-18.69,-20.65
-6.16,0.70,3.53,-24.08,-24.08,-25.06
-6.28,0.62,4.06,-27.16,-27.16,-27.16
-5.40,-0.28,5.32,-25.83,-25.34,-25.34
-5.25,-0.52,5.62,-20.44,-20.44,-20.23
-4.99,-0.35,5.81,-19.46,-19.39,-19.46
-5.03,-0.65,6.23,-17.43,-16.24,-15.33
-4.53,-0.66,6.96,-9.94,-9.94,-8.82
-4.29,-0.62,7.61,-0.84,-0.84,-0.84
-4.79,-0.42,7.61,3.78,4.27,4.27
-4.77,-0.17,7.73,7.07,7.07,7.49
-5.22,-0.06,7.96,9.73,10.71,11.20
-4.61,0.13,8.51,13.79,13.79,13.79
-4.06,0.02,8.71,16.94,16.94,16.87
-2.80,0.56,8.17,16.45,16.45,16.45
-2.39,0.58,9.00,16.66,16.66,16.66
-2.22,0.71,9.26,17.15,17.08,17.08
-1.61,0.92,9.76,14.77,14.21,14.21
-1.65,1.07,10.11,8.68,6.86,5.95
-1.96,0.93,10.77,1.54,1.54,-0.77
-2.44,0.71,11.44,-3.92,-3.92,-3.92
-2.54,1.09,11.89,-5.81,-5.81,-5.81
-2.36,1.08,12.33,-8.61,-8.61,-8.61
-1.69,0.62,12.46,-12.74,-12.74,-12.95
-1.17,0.42,12.37,-15.75,-15.75,-15.75
-1.31,0.05,12.26,-19.81,-19.95,-19.95
-1.96,-0.56,12.09,-19.67,-19.39,-19.39
-2.51,-0.94,11.66,-14.77,-14.77,-14.14
-2.52,-0.70,11.24,-10.01,-10.01,-9.52
-2.14,-0.68,11.17,-6.58,-6.58,-6.23
-1.46,-0.40,11.15,-4.62,-4.62,-4.48
-1.03,-0.16,10.76,-3.43,-3.43,-3.15
-1.28,0.22,10.22,-1.26,-1.26,-0.98
-1.71,0.46,9.77,-1.47,-1.47,-1.47
-1.79,0.35,9.22,-3.85,-3.85,-3.85
-1.63,0.13,8.51,-1.40,-1.40,-1.40
-2.74,-0.43,7.76,2.94,3.15,3.15
-3.10,-1.00,7.42,5.53,6.09,6.09
-3.85,-1.17,6.87,11.41,11.41,12.53
-4.86,-1.03,6.21,18.13,18.13,18.69
-5.01,-0.68,5.72,19.74,19.74,19.81
-4.89,-0.09,5.20,18.90,18.48,18.06
-5.70,-0.13,4.57,15.68,15.68,14.07
-6.44,-0.53,4.20,10.78,10.78,10.29
-6.48,-0.73,3.58,5.88,5.88,5.46
-6.85,-0.77,3.15,3.01,3.01,2.73
-7.56,-1.03,2.93,2.31,2.31,2.52
-7.57,-0.77,1.72,6.16,6.44,6.44
-7.80,-0.18,0.78,6.79,6.79,6.79
-8.25,-0.34,-0.10,5.46,5.46,5.46
-8.64,-0.56,-0.43,4.83,4.55,4.55
-9.09,-0.51,-1.04,3.57,3.57,3.22
-9.48,-0.23,-1.93,1.82,1.82,1.82
-9.57,-0.05,-2.79,1.54,1.54,1.68
-9.56,0.19,-3.39,2.66,2.87,2.87
-9.57,0.23,-4.63,2.38,2.38,2.31
-9.29,0.31,-5.37,1.61,1.61,1.54
-9.34,0.11,-6.04,4.48,4.48,4.48
-9.88,-0.31,-6.36,9.94,9.94,9.94
-9.97,-0.53,-7.00,21.28,21.28,21.28
-9.83,-0.48,-7.66,28.63,28.63,28.63
-10.08,-0.26,-8.18,36.61,37.80,37.80
-10.32,-0.73,-8.16,42.56,43.40,45.43
-9.69,-1.04,-8.55,51.10,51.10,51.80
-8.65,-1.30,-8.96,57.68,57.68,58.45
-7.90,-1.63,-9.22,64.68,64.68,64.68
-6.49,-2.53,-9.54,91.21,91.21,96.32
-5.82,-1.79,-9.75,109.20,109.20,94.29
-9.58,-2.88,-7.79,18.06,18.06,18.06
-8.49,-1.48,-8.19,43.05,43.05,43.05
-6.85,-1.57,-7.08,77.77,77.77,77.77
-8.63,-2.09,-7.80,96.18,96.18,96.18
-8.44,0.33,-7.62,95.76,97.65,97.65
-7.96,0.89,-7.61,98.21,98.21,97.37
-6.75,1.74,-7.70,89.88,89.88,89.88
-6.03,2.71,-7.61,59.57,59.57,59.57
-5.91,2.67,-7.15,31.43,27.51,27.51
-5.72,2.25,-6.95,8.33,-2.31,-2.31
-5.55,1.40,-7.08,-22.19,-22.19,-25.34
-5.52,0.42,-7.15,-46.41,-48.37,-48.37
-5.79,-0.83,-7.13,-55.72,-57.75,-57.75
