aX,aY,aZ,gX,gY,gZ
8.98,2.86,-2.10,-8.75,-9.03,-9.03
8.95,2.83,-2.03,-9.73,-10.22,-10.22
9.01,2.90,-2.03,-11.06,-11.06,-11.06
9.04,2.89,-2.00,-11.62,-11.62,-11.62
9.11,2.95,-2.03,-11.48,-11.48,-11.48
9.09,2.94,-1.98,-11.06,-11.06,-11.06
9.06,2.91,-1.94,-10.64,-10.57,-10.57
9.15,2.89,-1.96,-10.50,-10.36,-10.50
9.13,2.95,-1.93,-10.29,-10.29,-10.29
9.10,2.94,-1.94,-9.59,-9.59,-9.66
9.06,2.94,-1.94,-9.17,-9.03,-8.96
9.21,3.01,-1.99,-8.75,-8.75,-8.75
9.19,2.99,-1.97,-8.19,-8.12,-8.12
9.16,2.97,-1.95,-7.49,-7.28,-7.28
9.19,3.00,-1.98,-6.30,-6.30,-6.02
9.17,3.01,-1.96,-5.18,-5.18,-4.97
9.21,3.00,-2.00,-4.20,-3.92,-3.71
9.20,3.04,-1.99,-2.94,-2.59,-2.45
9.16,3.02,-1.96,-1.54,-1.54,-1.19
9.11,3.05,-1.96,-0.35,-0.35,-0.35
9.14,3.10,-2.00,0.77,0.77,0.77
9.06,3.10,-2.00,1.61,1.89,1.89
9.06,3.09,-1.96,2.73,2.73,2.94
9.06,3.11,-2.00,3.36,3.36,3.36
9.06,3.13,-2.01,3.64,3.64,3.64
9.14,3.18,-2.04,3.71,3.71,3.71
9.19,3.15,-2.04,3.85,3.85,3.85
9.09,3.14,-2.06,4.20,4.27,4.27
9.04,3.11,-2.03,4.55,4.55,4.55
9.01,3.13,-2.04,4.34,4.34,4.34
9.03,3.14,-2.08,3.50,3.50,3.50
9.06,3.13,-2.10,2.94,2.94,2.94
9.06,3.12,-2.11,2.73,2.73,2.73
9.12,3.11,-2.12,2.73,2.80,2.80
9.10,3.12,-2.10,3.01,3.01,2.94
9.05,3.11,-2.10,3.22,3.22,3.29
9.04,3.09,-2.10,3.29,3.29,3.15
9.02,3.08,-2.13,2.87,2.87,2.87
9.06,3.07,-2.14,2.59,2.52,2.52
9.01,3.07,-2.11,2.73,2.87,2.87
8.94,3.06,-2.12,3.43,3.43,3.57
8.99,3.03,-2.14,4.13,4.13,4.13
8.94,3.00,-2.13,4.55,4.62,4.62
8.89,2.98,-2.12,4.97,4.97,5.04
8.93,2.94,-2.16,5.25,5.25,5.32
8.99,2.95,-2.17,5.60,5.60,5.88
9.01,2.94,-2.17,6.16,6.16,6.16
9.06,2.90,-2.18,7.00,7.00,7.00
9.11,2.94,-2.18,7.35,7.56,7.56
9.08,2.91,-2.19,7.98,8.05,8.05
9.06,2.92,-2.22,8.19,8.19,8.26
9.12,2.97,-2.23,8.12,8.12,8.12
9.13,2.98,-2.25,7.70,7.70,7.70
9.12,2.97,-2.23,7.42,7.42,7.42
9.02,2.95,-2.24,7.42,7.35,7.35
9.01,2.95,-2.25,7.07,7.07,7.14
9.03,2.92,-2.25,6.58,6.51,6.30
9.04,2.98,-2.25,5.81,5.74,5.67
9.07,2.98,-2.27,5.32,5.32,5.25
9.08,2.95,-2.27,5.32,5.32,5.32
9.04,2.92,-2.24,5.39,5.39,5.25
9.02,2.93,-2.21,5.74,5.74,5.67
9.02,2.90,-2.25,5.60,5.60,5.60
9.08,2.91,-2.24,5.53,5.53,5.53
9.02,2.91,-2.19,5.81,5.88,5.88
9.10,2.86,-2.19,6.37,6.37,6.37
9.12,2.85,-2.21,6.58,6.58,6.79
9.13,2.81,-2.17,7.07,7.42,7.56
9.12,2.79,-2.14,8.05,8.05,8.05
9.13,2.80,-2.15,8.61,8.61,8.61
9.15,2.81,-2.13,8.75,8.75,8.75
9.15,2.77,-2.11,8.82,8.89,8.89
9.09,2.70,-2.04,9.31,9.52,9.52
8.98,2.64,-1.97,9.87,9.87,10.01
8.91,2.62,-1.93,9.73,9.73,9.73
8.88,2.62,-1.94,9.10,8.54,8.54
8.93,2.64,-2.01,7.21,7.21,6.79
9.04,2.68,-2.08,4.76,4.76,4.76
9.12,2.70,-2.18,2.66,2.66,2.66
9.83,2.79,-2.40,-2.17,-2.17,-2.17
10.32,2.90,-2.58,-4.34,-4.41,-4.41
10.51,2.91,-2.58,-4.34,-4.34,-3.99
9.96,2.77,-2.28,-1.75,-1.75,-0.77
9.12,2.57,-1.99,2.17,2.17,2.17
8.51,2.34,-1.86,5.60,5.60,5.60
8.15,2.27,-1.84,5.95,5.95,5.95
7.97,2.23,-1.89,5.46,5.11,5.11
8.08,2.27,-1.97,4.13,4.13,3.64
8.44,2.30,-2.18,2.45,2.45,2.45
8.96,2.40,-2.47,0.42,0.42,0.42
9.51,2.48,-2.68,-0.49,-0.49,-0.49
9.98,2.59,-2.79,-0.63,-0.49,-0.49
10.19,2.59,-2.88,0.28,0.35,0.35
10.03,2.55,-2.79,1.68,1.68,2.03
9.68,2.50,-2.67,2.59,2.59,2.59
9.27,2.39,-2.57,2.38,2.38,2.38
8.91,2.36,-2.48,1.54,1.54,1.54
8.60,2.24,-2.44,1.05,0.91,0.91
8.43,2.15,-2.41,0.42,0.42,0.42
8.46,2.15,-2.46,-0.35,-0.35,-0.35
8.71,2.19,-2.53,-1.26,-1.54,-1.54
8.97,2.17,-2.56,-2.03,-2.03,-2.10
9.19,2.20,-2.60,-1.82,-1.68,-1.68
9.32,2.23,-2.60,-1.33,-1.33,-1.26
9.38,2.28,-2.60,-1.05,-1.05,-0.98
9.39,2.33,-2.56,-1.05,-1.05,-0.98
9.36,2.39,-2.51,-1.82,-1.82,-1.82
9.51,2.55,-2.64,-2.87,-3.36,-3.36
9.78,2.75,-2.77,-4.20,-4.20,-4.20
9.49,2.80,-2.56,-2.66,-2.66,-2.38
9.26,2.78,-2.47,-0.42,-0.42,-0.42
9.09,2.71,-2.37,1.47,1.47,1.47
9.03,2.69,-2.34,1.12,1.12,0.98
8.79,2.60,-2.20,0.07,0.07,0.07
8.71,2.58,-2.23,-0.84,-0.84,-0.91
8.85,2.59,-2.32,-1.89,-1.89,-1.89
9.06,2.58,-2.41,-2.24,-2.24,-2.24
9.10,2.57,-2.38,-1.89,-1.89,-1.89
9.15,2.52,-2.39,-1.12,-1.12,-1.12
9.07,2.47,-2.28,-0.98,-0.98,-1.19
9.14,2.54,-2.29,-1.33,-1.33,-1.47
9.09,2.51,-2.31,-1.54,-1.54,-1.47
9.06,2.51,-2.32,-1.33,-1.33,-1.33
9.18,2.48,-2.41,-1.54,-1.54,-1.54
9.28,2.45,-2.49,-2.17,-2.17,-2.17
9.19,2.43,-2.48,-3.08,-3.08,-3.08
9.13,2.38,-2.50,-3.64,-3.64,-3.64
9.14,2.36,-2.56,-5.11,-5.39,-5.39
9.23,2.41,-2.61,-6.30,-6.51,-6.51
9.27,2.46,-2.67,-7.56,-7.56,-7.56
9.15,2.42,-2.60,-7.56,-7.42,-7.42
9.12,2.44,-2.59,-7.28,-7.21,-6.86
9.05,2.43,-2.58,-6.72,-6.51,-6.51
9.13,2.43,-2.64,-5.32,-5.04,-5.04
9.02,2.39,-2.59,-3.29,-2.94,-2.94
8.91,2.29,-2.48,0.49,0.49,0.77
8.98,2.30,-2.46,2.31,2.31,2.31
8.93,2.30,-2.47,3.57,3.78,3.78
8.93,2.30,-2.49,4.13,4.20,4.20
8.97,2.33,-2.51,4.20,4.20,4.13
9.04,2.34,-2.54,3.64,3.50,3.50
9.11,2.42,-2.62,2.73,2.52,2.52
9.23,2.44,-2.66,1.54,1.54,1.61
9.26,2.38,-2.66,1.19,1.33,1.33
9.16,2.37,-2.62,1.54,1.54,1.75
9.29,2.42,-2.67,1.82,1.82,1.96
9.24,2.40,-2.55,2.45,2.45,2.66
9.37,2.49,-2.50,4.48,4.48,4.48
9.36,2.45,-2.47,5.39,5.39,5.39
9.42,2.40,-2.48,6.72,6.79,6.79
9.59,2.39,-2.52,7.42,7.70,7.70
9.62,2.33,-2.46,8.19,8.26,8.26
9.42,2.26,-2.38,7.91,7.91,7.77
9.19,1.98,-2.29,6.72,6.65,6.65
9.15,1.84,-2.20,5.46,5.46,5.46
9.16,1.84,-2.20,4.34,4.34,4.13
9.27,1.98,-2.24,2.94,2.94,2.94
9.19,1.95,-2.30,1.68,1.68,1.68
8.96,1.90,-2.31,0.98,0.98,0.98
8.76,1.88,-2.24,0.84,0.84,0.84
8.74,1.77,-2.10,1.19,1.26,1.26
8.94,1.76,-2.26,1.40,1.47,1.54
9.16,1.76,-2.36,2.10,2.17,2.17
9.18,1.78,-2.37,3.15,3.22,3.22
9.36,1.77,-2.52,2.17,1.68,1.68
9.39,1.73,-2.58,0.49,0.49,0.07
9.49,1.72,-2.67,-0.84,-0.84,-0.84
9.60,1.72,-2.75,-1.61,-1.61,-1.61
9.71,1.72,-2.84,-2.38,-2.24,-2.24
9.66,1.75,-2.83,-2.45,-2.52,-2.52
9.59,1.69,-2.79,-2.73,-2.73,-2.73
9.44,1.66,-2.72,-2.87,-2.87,-2.87
9.30,1.64,-2.72,-3.01,-3.08,-3.08
9.25,1.60,-2.68,-3.15,-3.15,-3.22
9.17,1.59,-2.68,-2.94,-2.94,-2.87
9.13,1.59,-2.63,-1.54,-1.54,-1.33
9.05,1.57,-2.60,-0.21,0.21,0.42
8.98,1.58,-2.57,1.40,1.40,1.75
9.01,1.61,-2.58,2.10,2.10,2.38
9.02,1.63,-2.58,2.80,2.87,2.94
9.15,1.67,-2.60,3.43,3.43,3.43
9.24,1.67,-2.68,4.27,4.27,4.27
9.26,1.61,-2.68,4.97,5.18,5.25
9.29,1.67,-2.69,5.74,5.74,5.88
9.37,1.72,-2.73,5.74,5.74,5.74
9.46,1.73,-2.77,5.53,5.53,5.46
9.44,1.73,-2.75,5.67,5.67,5.81
9.39,1.73,-2.74,6.09,6.09,6.09
9.36,1.72,-2.72,6.30,6.37,6.37
9.26,1.79,-2.69,6.16,6.16,6.02
9.25,1.88,-2.72,5.04,5.04,4.97
9.23,1.93,-2.70,3.50,3.50,3.50
9.21,1.96,-2.67,2.31,2.03,2.03
9.28,1.93,-2.73,0.84,0.49,0.49
9.21,1.90,-2.60,-0.77,-0.91,-0.91
9.11,1.86,-2.56,-1.68,-1.89,-1.89
9.10,1.87,-2.56,-2.66,-2.80,-2.80
9.10,1.83,-2.51,-4.27,-4.27,-4.48
9.16,1.82,-2.56,-5.32,-5.32,-5.39
9.28,1.78,-2.62,-5.53,-5.53,-5.53
9.34,1.74,-2.64,-5.32,-5.11,-5.11
9.38,1.67,-2.62,-4.20,-4.06,-4.06
9.38,1.65,-2.61,-3.15,-2.94,-2.94
9.35,1.67,-2.58,-1.96,-1.96,-1.68
9.35,1.69,-2.60,-1.26,-0.98,-0.98
9.35,1.65,-2.61,-0.42,0.00,0.00
9.34,1.67,-2.63,0.70,0.98,1.19
9.38,1.71,-2.66,1.61,1.75,1.75
9.35,1.79,-2.68,1.68,1.68,1.54
9.23,1.88,-2.62,-0.42,-0.49,-0.49
9.24,1.88,-2.61,-0.98,-1.05,-1.05
9.17,1.89,-2.59,-1.96,-1.96,-2.10
9.16,1.91,-2.61,-2.59,-2.73,-2.73
9.20,1.91,-2.64,-3.71,-3.71,-3.71
9.20,1.87,-2.58,-4.20,-4.20,-4.13
9.20,1.83,-2.57,-4.06,-4.13,-4.06
9.19,1.79,-2.53,-3.50,-3.29,-3.08
9.12,1.79,-2.50,-2.24,-2.24,-2.24
9.18,1.81,-2.51,-1.47,-1.40,-1.40
9.25,1.78,-2.54,-1.12,-0.84,-0.84
9.25,1.76,-2.53,0.00,0.07,0.35
9.30,1.78,-2.55,1.33,1.54,1.54
9.26,1.78,-2.53,2.94,2.94,3.15
9.18,1.78,-2.48,3.99,3.99,4.06
9.21,1.84,-2.52,4.48,4.48,4.48
9.23,1.87,-2.54,4.76,4.76,4.76
9.24,1.89,-2.56,4.76,4.76,4.76
9.23,1.87,-2.60,5.11,5.32,5.39
9.30,1.91,-2.69,5.88,5.81,5.81
9.21,1.92,-2.68,6.72,7.14,7.14
9.21,1.92,-2.71,7.63,7.70,7.84
9.17,1.89,-2.74,7.98,7.98,7.98
9.12,1.88,-2.74,8.19,8.19,8.12
9.20,1.90,-2.78,8.26,8.26,8.54
9.26,1.94,-2.86,9.17,9.17,9.17
9.19,1.93,-2.86,9.73,9.73,9.73
9.13,1.89,-2.90,9.59,9.59,9.59
9.14,1.92,-2.94,8.82,8.68,8.68
9.16,1.95,-2.96,7.91,7.84,7.84
9.24,2.01,-3.03,7.00,6.44,6.44
9.40,2.02,-3.09,5.60,5.53,5.11
9.47,2.04,-3.11,4.62,4.48,4.41
9.29,1.97,-2.97,4.27,4.27,4.20
9.22,1.97,-2.94,3.22,3.22,3.22
9.09,1.98,-2.94,1.82,1.54,1.54
9.05,1.99,-2.95,-0.49,-0.49,-0.70
9.04,1.99,-2.96,-1.68,-2.31,-2.45
9.07,1.96,-2.95,-4.34,-4.34,-4.41
9.04,1.92,-2.94,-6.09,-6.09,-6.30
9.06,1.91,-2.94,-7.63,-8.12,-8.33
9.06,1.90,-2.90,-9.31,-9.31,-9.80
9.10,1.88,-2.90,-10.22,-10.22,-10.29
9.08,1.80,-2.82,-10.01,-10.01,-10.01
9.01,1.78,-2.76,-9.31,-9.31,-9.10
9.04,1.77,-2.76,-8.75,-8.75,-8.75
9.11,1.76,-2.75,-8.61,-8.61,-8.61
9.23,1.74,-2.80,-7.98,-7.63,-7.63
9.27,1.70,-2.76,-6.23,-5.81,-5.81
9.38,1.74,-2.77,-3.99,-3.99,-3.99
9.45,1.78,-2.74,-2.31,-2.31,-2.31
9.43,1.81,-2.72,-0.84,-0.56,-0.56
9.46,1.80,-2.69,0.63,0.70,0.70
9.47,1.83,-2.67,1.19,1.54,1.54
9.59,1.90,-2.68,1.75,1.89,1.75
9.65,1.96,-2.75,1.82,1.82,1.82
9.71,2.06,-2.73,1.68,1.75,1.75
9.68,2.16,-2.71,1.47,1.54,1.54
9.55,2.29,-2.61,0.63,0.63,-0.14
9.45,2.47,-2.53,-3.01,-3.01,-3.01
9.41,2.69,-2.41,-11.06,-11.06,-11.06
9.41,3.12,-2.37,-22.68,-22.68,-22.68
9.54,3.32,-2.46,-33.74,-37.59,-37.59
9.47,3.31,-2.50,-49.63,-49.63,-53.69
9.36,3.07,-2.48,-66.99,-68.74,-68.74
9.27,2.76,-2.49,-78.82,-78.82,-80.43
9.15,2.37,-2.48,-92.19,-92.19,-92.19
8.91,1.87,-2.46,-97.37,-97.37,-97.37
8.75,1.03,-2.35,-100.03,-100.03,-100.03
8.71,0.34,-2.17,-93.59,-93.59,-93.59
8.93,-0.87,-2.12,-78.75,-78.75,-75.95
9.38,-1.65,-2.22,-52.15,-52.15,-48.23
9.84,-2.14,-2.30,-14.49,-14.49,-14.49
10.16,-2.16,-2.41,20.79,20.79,20.79
10.23,-1.76,-2.49,56.84,60.34,60.34
10.05,-0.96,-2.50,79.31,81.97,81.97
9.78,-0.10,-2.42,100.10,100.10,101.43
9.48,0.84,-2.45,105.77,105.77,105.91
9.08,1.59,-2.25,102.48,102.48,102.48
8.75,2.27,-2.15,92.19,92.19,92.19
8.64,3.13,-1.98,61.95,61.95,57.26
8.46,3.14,-1.81,42.49,42.49,42.49
8.56,3.11,-1.75,18.27,18.27,18.27
8.93,3.03,-1.84,2.10,0.00,0.00
9.18,2.71,-1.81,-14.91,-14.91,-14.91
9.47,2.32,-1.87,-23.73,-26.25,-26.25
9.67,1.90,-1.90,-32.34,-32.34,-33.25
9.72,1.54,-1.88,-37.03,-37.03,-37.45
9.76,1.35,-1.93,-39.20,-39.20,-39.34
9.76,1.19,-1.90,-39.62,-39.62,-39.62
9.79,1.00,-1.92,-38.50,-37.87,-37.87
9.60,0.85,-1.87,-35.42,-35.42,-34.37
9.46,0.65,-1.82,-30.73,-30.73,-30.73
9.46,0.52,-1.87,-23.80,-23.80,-21.77
9.49,0.40,-1.85,-12.81,-12.81,-12.81
9.49,0.41,-1.89,-3.64,-3.64,-3.64
9.46,0.55,-1.89,5.11,7.07,7.07
9.38,0.82,-1.85,12.95,12.95,13.72
9.39,0.98,-1.88,18.83,18.83,18.83
9.44,1.24,-1.91,20.72,21.14,21.14
9.51,1.50,-1.97,21.35,21.00,21.00
9.54,1.62,-2.03,18.97,18.97,18.97
9.56,1.77,-2.09,15.54,15.54,15.54
9.56,1.86,-2.11,12.67,11.55,11.55
9.53,1.86,-2.13,8.54,7.56,7.56
9.50,1.79,-2.12,4.62,4.62,4.27
9.48,1.70,-2.17,1.33,1.33,1.33
9.44,1.60,-2.13,0.14,0.14,0.14
9.42,1.56,-2.17,-0.42,-0.42,-0.42
9.46,1.51,-2.17,-0.77,-0.77,-0.77
9.43,1.48,-2.19,-0.63,-0.63,-0.56
9.53,1.41,-2.28,-0.21,-0.21,-0.21
9.53,1.36,-2.33,0.84,0.98,0.98
9.48,1.34,-2.32,1.75,1.82,1.82
9.45,1.33,-2.34,3.15,3.43,3.43
9.35,1.31,-2.21,4.90,5.32,5.32
9.30,1.33,-2.19,6.51,6.79,7.21
9.51,1.37,-2.18,11.76,11.76,11.97
9.66,1.40,-2.25,13.23,13.23,13.51
9.65,1.47,-2.23,14.49,14.70,14.70
9.63,1.57,-2.28,15.19,15.12,15.12
9.66,1.70,-2.38,13.37,13.37,13.37
9.65,1.75,-2.42,11.90,11.90,11.90
9.63,1.82,-2.46,9.87,9.59,9.59
9.50,1.82,-2.44,8.47,8.19,8.19
9.42,1.84,-2.41,6.44,6.23,6.23
9.33,1.87,-2.33,4.20,3.99,3.99
9.34,1.88,-2.29,2.52,2.52,2.38
9.36,1.89,-2.27,0.28,0.28,0.28
9.38,1.91,-2.25,-0.84,-0.84,-0.84
9.26,1.91,-2.15,-1.40,-1.40,-1.33
9.15,1.89,-2.03,-0.84,-0.84,-0.84
9.10,1.89,-1.93,-0.14,-0.14,-0.14
9.10,1.97,-1.84,0.56,0.49,0.49
9.27,2.01,-1.88,0.77,0.77,0.77
9.32,2.07,-1.82,0.77,0.77,0.77
9.37,2.12,-1.75,0.77,0.70,0.70
9.51,2.15,-1.76,-0.07,-0.07,-0.07
9.60,2.25,-1.75,-1.05,-1.54,-1.54
9.54,2.34,-1.65,-2.45,-3.01,-3.01
9.42,2.41,-1.56,-4.06,-4.83,-4.83
9.35,2.48,-1.49,-6.93,-6.93,-6.93
9.34,2.59,-1.45,-11.13,-11.13,-11.13
9.26,2.69,-1.43,-17.43,-17.43,-17.43
9.23,2.79,-1.39,-22.33,-24.08,-24.08
9.27,2.91,-1.43,-30.17,-30.17,-32.55
9.32,2.96,-1.48,-39.27,-39.27,-41.65
9.22,2.67,-1.58,-57.47,-59.57,-59.57
9.27,2.44,-1.67,-64.75,-65.59,-67.48
9.30,2.19,-1.73,-89.60,-72.38,-72.38
9.47,1.93,-1.84,-76.44,-77.63,-77.63
9.47,1.54,-1.91,-78.12,-78.05,-77.56
9.47,1.02,-1.90,-74.55,-73.71,-73.71
9.64,0.49,-1.98,-65.10,-63.35,-59.99
9.72,0.01,-1.94,-49.63,-47.25,-42.42
9.72,-0.33,-1.88,-29.33,-26.53,-21.07
9.94,-0.42,-1.91,-6.58,-3.50,-3.50
9.97,-0.40,-1.95,23.80,26.81,26.81
9.93,-0.22,-2.06,47.88,50.61,50.61
9.87,0.05,-2.16,64.19,71.75,71.75
9.70,0.46,-2.34,83.02,85.12,89.11
9.17,1.07,-2.41,101.50,101.50,103.11
8.83,1.48,-2.34,111.16,112.77,112.77
8.58,2.03,-2.37,115.50,115.50,115.64
8.53,2.74,-2.43,113.68,113.68,113.68
8.58,3.72,-2.48,101.36,101.36,101.36
8.73,4.22,-2.43,83.02,83.02,83.02
8.99,4.80,-2.43,61.04,61.04,61.04
9.27,5.13,-2.44,35.07,23.17,23.17
9.52,5.23,-2.48,-4.97,-4.97,-4.97
9.45,4.96,-2.37,-42.42,-42.42,-42.42
9.41,4.55,-2.37,-65.31,-65.31,-65.31
9.55,4.10,-2.48,-87.92,-87.92,-87.92
9.44,3.60,-2.49,-103.32,-105.28,-108.85
9.29,3.13,-2.50,-116.20,-117.39,-117.39
9.05,2.54,-2.47,-125.23,-125.65,-125.65
8.79,2.09,-2.34,-126.63,-126.63,-126.35
8.59,1.58,-2.17,-124.32,-123.83,-123.83
8.65,1.11,-2.22,-115.71,-115.71,-114.52
8.81,0.85,-2.16,-107.87,-89.95,-106.19
8.92,0.55,-2.12,-91.21,-91.21,-89.39
9.21,0.39,-2.09,-77.84,-77.84,-77.84
9.38,0.18,-2.05,-61.11,-61.11,-61.11
9.59,-0.01,-2.07,-37.59,-37.59,-37.59
9.86,-0.14,-2.10,-22.19,-16.94,-16.94
10.12,-0.21,-2.24,-3.22,5.11,5.11
10.19,-0.21,-2.33,19.32,22.05,27.65
10.23,-0.03,-2.38,41.51,44.31,44.31
10.22,0.22,-2.52,61.67,68.60,68.60
10.02,0.46,-2.57,79.45,85.54,85.54
9.67,0.85,-2.61,98.14,98.14,98.14
9.38,1.22,-2.67,111.23,111.23,111.23
9.08,1.77,-2.64,116.55,116.55,116.55
8.78,2.25,-2.58,118.37,118.37,118.37
8.58,2.77,-2.52,113.82,113.82,113.82
8.48,3.22,-2.46,107.52,104.72,104.72
8.52,3.85,-2.40,92.82,92.82,90.79
8.72,4.05,-2.44,76.09,76.09,73.85
9.03,4.18,-2.46,57.47,57.47,55.09
9.27,4.45,-2.46,30.59,30.59,30.59
9.30,4.88,-2.43,11.20,4.41,4.41
9.06,5.01,-2.23,-20.79,-20.79,-24.50
8.87,4.78,-2.13,-56.77,-56.77,-56.77
8.84,4.35,-2.14,-76.16,-79.03,-79.03
8.98,4.00,-2.31,-103.32,-103.32,-105.70
9.15,3.58,-2.42,-116.69,-120.61,-120.61
9.19,3.15,-2.50,-134.40,-134.40,-135.73
9.31,2.70,-2.53,-144.48,-144.48,-145.46
9.37,2.23,-2.52,-149.87,-149.87,-150.22
9.38,1.77,-2.47,-151.76,-151.76,-151.76
9.41,1.36,-2.30,-147.84,-147.07,-147.07
9.37,0.81,-2.24,-141.19,-139.93,-139.93
9.29,0.44,-2.04,-130.13,-130.13,-128.45
9.31,0.15,-1.88,-112.21,-112.21,-110.25
9.41,-0.02,-1.79,-99.89,-99.89,-97.51
9.45,-0.33,-1.66,-75.74,-75.74,-73.01
9.45,-0.52,-1.56,-53.90,-53.90,-35.98
9.60,-0.66,-1.56,-36.68,-36.68,-18.76
9.71,-0.69,-1.56,-7.21,-7.21,-7.21
9.82,-0.58,-1.60,16.10,16.10,16.10
9.88,-0.42,-1.64,32.41,32.41,32.41
9.86,-0.22,-1.75,57.26,57.26,57.26
9.83,-0.08,-1.83,74.97,74.97,74.97
9.75,0.15,-1.97,87.29,87.29,87.29
9.57,0.31,-2.09,106.68,106.68,106.68
9.33,0.38,-2.14,121.87,121.87,121.87
9.07,0.47,-2.25,132.58,132.58,132.58
8.92,0.52,-2.50,151.69,151.69,151.69
8.67,0.75,-2.62,163.80,163.80,163.80
8.45,1.06,-2.72,179.90,183.54,183.54
8.29,1.56,-3.01,193.13,193.13,195.86
8.34,2.32,-3.43,202.23,202.86,202.86
8.23,2.94,-3.60,203.91,203.63,203.63
8.12,3.60,-3.74,197.75,197.75,196.77
8.18,4.12,-3.83,189.98,186.48,184.87
8.24,4.48,-3.89,175.07,170.73,168.35
8.38,4.83,-3.83,150.85,150.85,150.85
8.61,5.14,-3.81,130.48,127.40,127.40
8.72,5.44,-3.75,104.65,94.22,94.22
8.89,5.72,-3.71,72.17,68.32,68.32
9.03,5.92,-3.69,32.13,32.13,28.00
9.04,6.01,-3.68,3.22,3.22,-0.91
8.94,5.90,-3.66,-37.03,-37.03,-37.03
8.78,5.62,-3.62,-59.50,-66.57,-66.57
8.86,5.42,-3.76,-86.80,-93.24,-93.24
8.84,5.20,-3.86,-111.02,-111.02,-116.34
8.63,4.92,-3.84,-131.25,-131.25,-131.25
8.54,4.61,-3.84,-148.40,-148.40,-148.40
8.48,4.28,-3.75,-165.55,-165.55,-165.55
8.58,4.19,-3.75,-176.75,-176.75,-176.75
8.71,4.08,-3.77,-186.34,-186.34,-186.34
8.91,3.96,-3.72,-192.57,-193.48,-193.48
8.78,3.76,-3.53,-200.97,-200.97,-201.74
8.85,3.54,-3.56,-205.80,-205.80,-205.80
8.74,3.33,-3.46,-207.97,-208.25,-208.25
8.51,2.85,-3.05,-207.06,-206.15,-206.15
8.37,2.36,-2.74,-201.32,-201.32,-199.36
8.52,1.92,-2.46,-188.86,-188.86,-188.86
8.92,1.69,-2.33,-175.49,-173.67,-173.67
8.92,1.41,-2.08,-161.63,-159.53,-159.53
8.97,1.05,-1.79,-141.68,-141.68,-141.68
8.99,0.49,-1.51,-119.00,-116.20,-116.20
8.90,0.19,-1.32,-95.62,-92.54,-92.54
8.98,-0.11,-1.20,-73.36,-69.86,-69.86
9.12,-0.25,-1.16,-40.11,-40.11,-40.11
9.31,-0.22,-1.23,-14.35,-14.35,-11.27
9.62,-0.10,-1.36,9.59,9.59,12.46
9.86,0.07,-1.49,29.33,29.33,32.06
10.03,0.19,-1.63,55.79,55.79,55.79
10.07,0.27,-1.77,71.05,75.95,75.95
10.07,0.40,-1.94,90.16,94.64,94.64
