aX,aY,aZ,gX,gY,gZ
-5.81,4.51,2.00,-27.23,-27.23,-27.23
-6.21,4.61,2.28,-21.07,-21.07,-21.07
-6.51,4.65,2.49,-15.54,-15.54,-15.54
-6.84,4.80,2.55,-12.53,-11.41,-11.41
-7.09,4.83,2.60,-9.38,-8.82,-8.82
-7.08,4.70,2.65,-5.60,-5.60,-4.62
-7.52,5.07,2.47,-1.33,-1.33,-1.33
-7.85,5.21,2.29,1.26,1.26,1.26
-7.87,5.17,2.23,1.26,1.05,1.05
-7.91,5.22,2.12,0.56,0.56,0.56
-8.01,5.25,2.00,0.14,0.14,0.14
-7.87,5.04,1.91,-0.07,-0.07,-0.07
-7.71,4.88,1.94,0.14,0.14,0.35
-7.40,4.66,2.03,1.33,1.33,1.33
-7.09,4.68,1.97,3.64,3.64,4.27
-6.97,4.82,1.90,6.02,6.02,6.37
-7.01,4.93,1.93,7.42,7.42,7.42
-6.60,4.52,1.96,7.00,6.65,6.58
-6.25,4.28,1.78,6.02,5.88,6.09
-6.99,5.26,1.16,6.65,6.65,6.58
-7.62,5.66,0.99,5.18,5.18,4.55
-7.27,5.16,0.85,0.00,0.00,0.00
-6.48,4.68,0.71,-3.92,-3.92,-3.92
-6.31,4.64,0.31,-7.56,-7.56,-7.84
-7.23,5.17,-0.06,-7.70,-7.70,-7.56
-7.66,5.06,-0.21,-4.83,-4.83,-4.27
-7.29,4.36,-0.58,2.38,2.38,2.38
-6.90,3.71,-0.67,7.63,9.38,9.38
-7.18,3.80,-1.29,15.82,16.73,16.73
-7.38,3.53,-1.71,24.92,24.92,24.92
-7.63,3.46,-1.82,31.50,31.50,31.50
-8.00,3.45,-1.79,37.45,37.45,37.45
-8.32,3.82,-1.67,40.11,40.74,40.74
-8.55,4.56,-2.14,42.07,42.21,42.21
-8.25,4.71,-2.58,42.84,43.19,43.19
-7.37,4.17,-3.09,46.06,46.62,46.62
-6.78,3.85,-3.34,51.66,51.66,52.29
-6.04,3.34,-3.46,55.93,55.93,57.89
-5.61,3.07,-3.89,62.79,62.79,62.79
-5.36,2.94,-4.35,70.28,70.28,70.28
-5.53,3.31,-5.07,76.51,78.54,78.54
-5.68,3.38,-6.01,85.75,85.75,85.75
-6.18,3.99,-6.47,91.14,91.14,91.14
-6.70,4.41,-6.78,91.49,91.49,91.49
-7.04,4.86,-7.20,85.12,85.12,85.12
-7.21,5.13,-7.63,76.16,76.16,76.16
-7.01,4.92,-7.96,68.53,65.66,65.66
-6.83,4.87,-8.10,55.44,55.44,51.94
-6.37,4.76,-8.46,38.43,36.54,36.54
-5.91,3.99,-8.61,23.10,23.10,22.05
-5.52,3.24,-8.42,18.27,17.29,17.01
-5.21,2.67,-8.26,16.59,16.59,16.59
-4.93,2.23,-8.61,22.05,23.24,23.24
-4.78,1.98,-8.73,28.84,31.43,32.76
-4.75,1.97,-8.93,39.83,39.83,41.30
-4.70,2.08,-9.39,54.32,54.32,55.65
-4.71,2.21,-9.64,62.93,62.93,63.91
-4.88,2.46,-9.79,67.41,67.41,67.69
-4.98,2.74,-9.94,67.13,67.13,67.13
-5.05,3.01,-10.02,62.37,60.13,60.13
-4.77,3.24,-10.13,51.59,48.16,48.16
-4.22,3.13,-10.21,37.03,35.56,35.56
-3.85,3.01,-9.99,23.31,23.31,22.05
-3.37,2.57,-9.83,14.28,14.28,13.37
-2.90,2.20,-9.69,9.17,9.17,9.17
-2.44,1.77,-9.54,7.35,7.42,7.42
-2.08,1.33,-9.53,9.66,9.66,9.66
-1.97,0.92,-9.54,16.52,16.52,16.52
-1.85,0.69,-9.59,21.42,23.24,23.24
-1.90,0.68,-9.91,29.96,30.87,30.87
-2.13,0.93,-10.14,37.66,37.66,38.15
-2.37,1.21,-10.35,38.92,38.92,38.64
-2.79,1.57,-10.42,36.40,35.14,34.65
-3.01,1.91,-10.58,30.31,28.21,28.21
-3.41,2.33,-10.45,19.81,18.55,18.55
-3.36,2.34,-10.51,8.75,6.16,4.76
-3.05,2.02,-10.57,-1.19,-1.19,-4.13
-2.32,1.70,-11.06,-9.45,-9.45,-9.45
-1.96,1.30,-11.44,-12.18,-12.18,-12.18
-1.70,1.08,-12.28,-10.99,-10.99,-10.99
-1.63,0.97,-13.03,-7.84,-7.84,-7.84
-2.25,1.67,-14.03,-2.52,-2.52,-2.52
-3.54,2.56,-13.92,-6.93,-6.93,-6.93
-5.09,3.84,-13.32,-20.02,-20.02,-20.02
-6.12,4.53,-12.49,-46.62,-50.05,-50.05
-5.80,4.57,-12.20,-94.78,-100.80,-100.80
-4.85,4.01,-12.23,-118.79,-120.47,-120.4
-3.60,3.00,-12.20,-125.37,-125.37,-125.3
-2.59,2.39,-11.90,-123.13,-122.29,-122.2
-2.44,2.17,-10.49,-107.80,-105.28,-105.2
-2.78,2.12,-9.76,-97.72,-95.13,-95.13
-3.44,2.36,-9.07,-87.71,-87.71,-85.33
-4.27,2.95,-8.15,-75.88,-75.88,-75.88
-4.93,3.42,-7.90,-72.17,-72.17,-72.17
-5.13,3.79,-7.53,-67.76,-67.27,-67.27
-5.37,4.05,-7.08,-65.66,-65.59,-65.59
-5.89,4.42,-6.69,-67.27,-67.27,-67.27
-6.11,4.72,-6.21,-73.36,-73.36,-73.36
-5.86,4.62,-5.92,-78.12,-79.59,-79.59
-5.31,4.39,-5.61,-82.74,-82.74,-83.16
-4.79,4.02,-5.35,-82.04,-81.55,-81.55
-4.41,3.69,-4.77,-75.46,-74.41,-74.41
-4.27,3.60,-4.07,-65.24,-65.24,-64.33
-4.55,3.70,-3.50,-57.68,-57.68,-56.77
-5.14,3.93,-2.97,-53.34,-52.29,-52.29
-5.83,4.16,-2.28,-50.19,-50.19,-49.98
-6.49,4.63,-2.13,-49.91,-49.91,-49.91
-6.91,4.96,-2.19,-49.00,-49.00,-48.79
-7.11,4.92,-1.89,-48.37,-48.37,-48.30
-6.83,4.41,-1.34,-46.13,-46.13,-46.13
-6.22,4.05,-1.01,-44.17,-43.68,-43.68
-6.25,4.45,-0.47,-41.02,-41.02,-41.02
-6.28,4.73,-0.38,-39.13,-39.13,-39.13
-6.23,4.86,-0.08,-37.24,-37.24,-37.10
-6.20,4.77,0.16,-35.21,-35.21,-34.79
-6.07,4.58,0.58,-30.59,-30.59,-30.24
-7.35,4.73,0.86,-28.21,-28.21,-27.93
-6.60,5.09,1.14,-27.37,-27.37,-27.44
-7.06,5.03,1.61,-28.00,-28.00,-28.21
-7.22,4.89,1.78,-28.63,-28.63,-28.77
-7.26,4.96,1.93,-28.42,-28.42,-28.49
-7.57,4.80,2.07,-27.02,-27.02,-26.74
-7.24,4.46,2.22,-23.31,-23.31,-22.47
-7.05,4.00,2.33,-15.26,-15.26,-15.26
-6.96,3.89,2.18,-3.99,-3.99,-3.99
-7.20,4.03,2.03,4.06,4.06,4.06
-8.46,5.15,1.53,19.32,19.32,19.32
-8.50,5.12,1.27,19.74,19.74,19.74
-8.44,5.12,1.25,19.46,19.25,19.25
-8.18,4.99,1.33,17.57,17.15,17.15
-7.91,4.73,1.49,14.07,14.07,13.58
-7.03,4.12,1.50,11.48,11.48,11.20
-6.37,3.68,1.26,11.62,11.62,11.62
-6.25,3.46,1.03,12.67,13.09,13.09
-6.14,3.74,1.00,12.18,11.41,11.41
-6.14,4.15,0.84,8.89,8.89,32.20
-8.79,3.58,0.77,40.46,40.46,40.46
-6.18,4.50,-0.42,36.54,36.54,36.54
-6.86,4.76,-0.68,36.82,36.82,36.82
-8.20,6.14,-0.97,48.86,47.88,47.88
-7.90,4.91,-1.17,42.84,42.84,43.33
-6.90,4.71,-1.21,40.18,40.18,39.27
-7.60,4.82,-2.24,38.57,38.57,38.57
-7.24,4.74,-2.86,42.07,42.84,42.84
-7.05,4.70,-3.19,48.65,49.14,49.14
-7.03,4.81,-3.48,53.97,53.97,54.39
-7.09,4.72,-3.83,56.28,56.28,56.63
-7.13,4.86,-4.16,58.03,58.10,58.10
-6.95,4.73,-4.47,57.68,57.68,57.47
-6.84,4.69,-4.64,55.58,55.16,55.16
-6.46,4.07,-5.92,51.66,51.66,51.66
-6.46,4.13,-6.09,52.08,52.08,52.08
-6.34,3.85,-6.42,55.23,55.23,55.23
-6.34,3.87,-6.59,58.52,58.52,59.08
-6.34,4.29,-6.87,61.25,61.32,61.32
-6.07,4.31,-7.10,59.71,59.71,59.43
-5.59,4.11,-7.26,56.35,56.35,56.35
-5.32,4.05,-7.75,53.76,53.27,53.27
-5.26,3.59,-8.05,51.80,51.80,51.80
-5.29,3.29,-8.08,52.50,52.50,52.50
-5.15,3.23,-8.12,53.41,53.41,53.41
-5.10,3.06,-8.05,53.69,53.69,53.69
-4.78,2.90,-8.16,55.16,55.16,55.16
-4.66,3.05,-8.31,55.44,55.30,55.30
-4.35,3.05,-8.62,54.39,54.39,54.39
-3.92,2.85,-9.04,54.18,54.18,54.25
-3.60,2.66,-9.36,53.90,53.90,53.90
-3.46,2.59,-9.53,53.83,53.62,53.62
-3.45,2.63,-9.82,52.92,52.92,52.92
-3.53,2.58,-9.91,51.59,50.82,50.82
-3.60,2.50,-9.85,47.60,47.60,46.27
-3.53,2.42,-9.77,41.65,41.65,41.65
-2.92,1.94,-9.82,24.78,24.78,24.57
-2.57,1.65,-10.04,23.94,23.94,23.94
-2.31,1.40,-10.31,25.76,25.76,25.76
-2.12,1.21,-10.60,29.33,29.33,29.33
-2.04,1.21,-10.69,32.62,32.62,32.62
-2.08,1.25,-10.90,35.63,35.91,35.91
-2.05,1.41,-10.99,36.19,36.05,36.05
-2.12,1.53,-10.99,34.30,33.74,33.74
-2.17,1.66,-10.94,28.49,28.49,27.72
-2.23,1.65,-10.75,22.61,22.61,22.61
-2.26,1.64,-10.39,13.93,12.88,12.88
-2.19,1.58,-10.22,5.95,5.18,5.18
-1.91,1.40,-10.15,1.19,0.63,-0.77
-1.63,1.14,-10.07,-3.15,-3.50,-4.06
-1.11,0.73,-10.07,-3.99,-3.99,-3.99
-0.91,0.61,-10.17,-1.89,-1.89,-1.89
-0.89,0.58,-10.19,0.28,0.28,0.28
-0.92,0.62,-10.16,1.33,1.33,1.47
-1.13,0.79,-10.04,2.24,2.31,2.31
-1.28,1.03,-9.97,1.33,1.33,1.05
-1.73,1.21,-9.96,-0.70,-0.70,-1.05
-1.90,1.34,-10.10,-4.69,-4.69,-4.69
-1.98,1.40,-10.12,-7.84,-7.84,-7.84
-1.86,1.43,-10.43,-12.46,-12.46,-12.46
-1.79,1.33,-11.00,-14.21,-14.21,-14.21
-1.75,1.19,-11.65,-13.72,-13.30,-13.30
-1.75,1.42,-12.32,-11.69,-11.69,-11.34
-2.32,1.82,-12.79,-11.06,-11.06,-11.06
-3.10,2.57,-12.75,-15.54,-15.54,-15.54
-4.16,3.14,-12.43,-24.43,-24.43,-27.72
-4.84,3.61,-12.03,-39.13,-39.13,-39.13
-5.23,3.83,-11.78,-55.93,-58.10,-58.10
-5.02,3.80,-11.74,-87.92,-71.82,-75.25
-4.15,3.36,-11.77,-84.63,-85.68,-85.68
-3.51,2.74,-11.80,-89.46,-89.46,-89.46
-2.97,2.24,-11.59,-87.57,-87.57,-85.47
-2.76,1.82,-11.19,-80.99,-80.99,-80.01
-2.73,1.62,-10.54,-70.84,-70.84,-70.84
-3.58,3.13,-9.21,-61.11,-61.11,-61.39
-4.30,3.84,-8.74,-67.55,-67.55,-67.55
-5.05,4.36,-8.45,-73.85,-76.30,-76.30
-5.61,4.58,-8.22,-82.74,-84.77,-84.77
-5.80,4.54,-7.98,-90.51,-90.51,-90.51
-5.70,4.33,-7.63,-94.64,-94.64,-94.64
-5.52,3.98,-7.32,-93.10,-93.10,-93.10
-4.97,3.50,-5.81,-70.28,-69.02,-69.02
-5.12,3.70,-5.44,-62.93,-59.71,-59.71
-5.33,4.09,-4.91,-55.44,-53.55,-53.55
-5.42,4.38,-4.24,-51.80,-51.38,-51.38
-5.56,4.56,-3.72,-50.82,-50.82,-50.82
-5.71,4.74,-3.25,-51.17,-51.17,-51.17
-5.71,4.72,-3.02,-51.87,-51.73,-51.73
-5.80,4.82,-2.88,-51.24,-51.24,-51.24
-5.42,4.59,-2.16,-50.61,-50.61,-50.61
-5.56,4.69,-1.87,-50.33,-50.33,-50.33
-5.81,4.85,-1.57,-48.93,-48.93,-48.93
-6.12,4.84,-1.37,-47.18,-46.97,-46.97
-6.50,4.93,-0.96,-45.08,-45.08,-44.73
-6.70,4.99,-0.60,-41.37,-41.37,-41.37
-7.05,5.43,-0.28,-38.43,-38.43,-38.43
-7.37,5.60,-0.08,-34.09,-34.09,-34.09
-7.56,5.61,-0.06,-31.78,-31.36,-31.36
-7.56,5.63,0.30,-30.66,-30.52,-30.52
-7.51,5.61,0.45,-30.87,-31.43,-31.43
-7.21,5.45,0.80,-33.18,-33.67,-34.16
-6.91,5.34,1.17,-36.82,-37.03,-37.03
-6.76,5.11,1.29,-37.03,-36.61,-36.61
-7.09,5.02,1.64,-35.63,-35.49,-35.49
-6.71,4.83,2.08,-33.81,-33.81,-33.53
-6.58,4.69,2.21,-29.26,-28.49,-28.49
-6.59,4.64,2.38,-23.45,-23.45,-22.75
-6.81,4.68,2.51,-18.62,-18.62,-18.62
-6.86,4.52,2.75,-11.62,-11.62,-11.62
-7.21,4.47,2.78,-7.70,-6.65,-6.65
-7.25,4.48,2.71,-2.94,-2.94,-1.54
-7.53,4.62,2.69,2.73,3.29,3.29
-7.82,4.92,2.52,7.28,7.28,7.63
-7.99,5.31,2.36,8.89,9.03,9.03
-8.01,5.32,2.24,9.52,9.52,9.52
-7.88,5.21,2.30,9.17,9.17,9.17
-7.69,4.97,2.29,10.29,10.29,10.29
-7.54,5.06,2.27,15.40,15.82,15.82
-7.38,5.11,2.47,16.52,16.66,16.66
-6.90,4.88,2.72,17.01,17.01,17.01
-6.39,4.54,2.41,17.64,17.64,17.64
-6.57,4.92,2.23,19.81,19.81,19.81
-6.86,5.28,2.23,22.47,22.68,22.68
-6.94,5.25,2.23,23.10,23.17,23.17
-6.73,5.02,1.86,24.08,24.50,24.78
-6.41,5.26,0.65,31.15,31.15,31.36
-6.80,5.27,-0.39,38.43,38.43,38.43
-7.36,5.57,-1.12,40.32,40.53,40.53
-7.85,5.83,-1.72,42.28,42.00,42.00
-7.61,5.23,-1.92,40.81,40.67,40.67
-7.43,4.98,-2.15,39.41,39.20,39.20
-7.27,5.02,-2.42,38.71,38.71,38.43
-6.98,5.11,-2.86,38.64,38.71,38.99
-6.74,5.35,-3.36,38.99,38.92,38.85
-6.41,5.17,-3.73,39.34,39.48,39.76
-6.24,4.92,-4.27,42.84,42.84,43.40
-6.24,5.02,-4.46,47.81,47.81,47.81
-6.44,5.31,-4.69,49.63,49.63,49.63
-6.69,5.50,-4.74,48.09,48.09,48.09
-6.79,5.76,-4.81,44.52,44.52,44.52
-6.70,5.69,-5.06,39.69,39.69,39.69
-6.41,5.47,-5.12,36.96,36.33,36.33
-6.19,5.19,-5.36,35.49,35.49,35.49
-5.84,4.91,-5.50,36.75,36.75,36.75
-5.59,4.86,-5.57,39.97,39.97,39.97
-5.31,4.59,-5.84,44.66,46.55,46.55
-5.08,4.47,-6.05,52.71,54.60,54.60
-5.18,4.74,-6.43,60.34,60.34,60.83
-5.13,5.00,-6.90,62.72,62.72,62.72
-5.03,5.13,-7.28,61.88,61.88,61.53
-4.96,5.17,-7.63,58.45,58.45,58.45
-5.03,5.19,-7.70,54.32,52.43,52.43
-5.05,5.05,-7.90,46.90,46.90,45.01
-4.98,4.72,-8.05,40.46,40.46,40.46
-4.94,4.50,-8.03,34.58,34.58,34.58
-4.82,4.40,-8.05,31.22,30.38,30.38
-4.62,4.00,-8.04,29.12,29.12,29.26
-4.42,3.56,-8.10,32.76,32.76,32.76
-4.26,3.34,-8.15,38.22,40.67,40.67
-4.07,3.27,-8.20,44.87,46.41,46.41
-3.81,3.20,-8.37,50.61,52.01,52.01
-3.58,3.21,-8.75,56.91,57.33,57.33
-3.32,3.20,-9.09,59.64,59.78,59.78
-3.27,3.24,-9.22,59.57,59.43,59.43
-3.35,3.34,-9.33,57.61,56.70,56.07
-3.42,3.37,-9.40,52.85,52.85,50.61
-3.53,3.41,-9.65,44.59,44.59,43.61
-3.70,3.41,-9.77,34.02,34.02,34.02
-3.78,3.42,-9.78,26.53,24.15,24.15
-3.70,3.22,-9.69,16.10,16.10,15.12
-3.52,3.05,-9.68,7.28,7.28,7.28
-3.22,2.66,-9.74,4.69,4.48,4.48
-2.90,2.27,-9.74,5.53,6.16,6.16
-2.73,2.05,-9.60,8.47,8.47,9.31
-2.55,1.81,-9.62,12.95,13.58,13.58
-2.32,1.68,-9.76,20.93,20.93,21.77
-2.22,1.57,-9.72,27.79,27.79,27.79
-2.28,1.62,-9.70,32.06,32.06,32.06
-2.32,1.78,-9.95,34.79,35.14,35.14
-2.36,1.91,-10.44,35.70,35.56,35.56
-2.61,2.22,-10.93,33.46,33.46,33.46
-2.82,2.60,-11.28,28.07,28.07,28.07
-2.97,3.04,-11.61,18.34,16.94,16.94
-3.30,3.44,-11.76,8.12,6.58,6.58
-3.53,3.64,-11.75,-5.32,-5.32,-10.78
-3.67,3.64,-11.66,-20.02,-20.02,-21.84
-3.90,3.14,-11.53,-35.28,-35.28,-36.26
-4.31,2.84,-11.41,-41.79,-41.79,-41.79
-4.27,2.51,-11.22,-43.82,-43.68,-43.68
-3.98,2.41,-11.18,-42.07,-42.07,-41.79
-3.50,2.46,-11.26,-40.95,-40.95,-40.95
-3.34,2.61,-11.17,-41.93,-41.93,-42.14
-3.35,2.90,-11.00,-44.31,-44.73,-44.73
-3.22,3.00,-10.75,-49.91,-49.91,-50.54
-3.07,3.10,-10.56,-54.46,-54.46,-54.46
-2.83,3.26,-10.38,-57.47,-57.47,-57.96
-2.91,3.37,-10.11,-60.90,-60.90,-60.90
-3.06,3.31,-9.84,-64.96,-64.96,-64.96
-3.24,3.30,-9.67,-67.20,-67.20,-67.20
-4.50,3.87,-8.87,-66.43,-66.43,-66.43
-4.86,3.85,-8.54,-64.96,-64.96,-64.96
-4.95,3.84,-8.17,-61.67,-61.11,-61.11
-5.05,4.03,-7.86,-58.03,-57.47,-57.47
-5.20,4.25,-7.57,-54.04,-54.04,-53.76
-5.50,4.53,-7.34,-52.78,-52.78,-52.64
-5.62,4.68,-7.20,-51.80,-51.80,-51.80
-5.53,4.87,-7.15,-51.24,-50.82,-50.82
-5.39,4.95,-7.08,-49.63,-49.21,-49.21
-5.35,5.08,-6.72,-48.51,-48.51,-48.51
-5.40,5.14,-6.49,-49.70,-49.70,-50.05
-5.35,5.05,-5.92,-53.27,-53.27,-53.27
-5.31,4.78,-5.48,-55.37,-55.37,-55.37
-5.42,4.60,-3.74,-57.05,-57.05,-57.05
-5.57,4.75,-4.38,-62.02,-62.51,-62.51
-5.62,4.97,-4.16,-65.94,-68.18,-68.18
-5.67,5.28,-4.13,-71.96,-72.59,-73.78
-5.30,5.23,-3.64,-77.42,-77.42,-77.42
-4.97,4.97,-3.13,-72.45,-72.45,-72.45
-4.72,4.65,-2.68,-66.08,-66.08,-66.08
-4.85,4.61,-1.98,-56.14,-56.14,-56.14
-5.37,4.77,-1.26,-46.69,-46.69,-46.69
-6.05,5.02,-0.78,-43.19,-43.19,-43.19
-6.51,5.31,-0.41,-39.83,-39.62,-39.62
-6.90,5.69,-0.29,-38.64,-38.43,-38.43
-7.00,5.88,-0.14,-37.59,-37.38,-37.38
-6.81,5.96,-0.05,-36.26,-36.26,-36.26
-6.83,5.96,0.01,-32.97,-32.97,-32.97
-6.99,5.95,0.11,-31.15,-31.15,-31.15
-7.24,5.85,0.20,-29.89,-29.89,-29.89
-7.53,6.12,0.65,-32.90,-33.53,-33.53
-7.70,6.05,0.94,-38.92,-39.76,-39.76
-7.62,5.82,1.18,-44.59,-45.15,-45.15
-7.33,5.31,1.32,-46.27,-46.34,-46.27
-6.96,4.77,1.36,-43.96,-42.56,-42.00
-6.51,4.60,1.53,-38.01,-38.01,-34.79
-5.99,4.61,1.86,-29.33,-29.33,-26.39
-6.34,4.79,2.31,-20.65,-20.65,-19.95
-6.79,4.85,2.74,-16.03,-16.03,-15.47
-7.38,5.02,2.92,-13.37,-13.37,-13.37
-7.42,4.99,2.86,-12.25,-12.25,-12.25
-7.37,5.02,2.97,-9.03,-9.03,-9.03
-7.17,5.02,3.02,-6.44,-5.74,-5.74
-7.14,5.11,3.07,-4.06,-4.06,-3.71
-7.48,5.15,3.12,-2.80,-2.94,-2.94
-7.74,5.10,2.97,-2.66,-2.66,-2.52
-7.37,5.76,2.90,10.64,10.64,9.94
-7.78,4.32,2.46,9.52,9.52,14.63
-7.87,4.79,2.52,13.86,13.86,14.98
-7.59,5.00,2.31,18.62,18.62,18.62
-7.41,5.01,2.27,21.28,21.28,21.28
-7.35,5.23,2.15,23.45,23.45,23.45
-7.13,5.22,2.15,25.06,25.48,25.48
-6.65,4.92,2.06,26.67,26.67,26.74
-6.07,4.32,1.80,30.94,30.94,30.94
-5.63,4.00,1.53,36.61,36.61,36.61
-5.94,4.47,1.03,44.59,45.22,45.22
-6.45,5.04,0.71,48.72,50.33,50.33
-7.02,5.56,0.42,52.01,52.36,52.64
-7.67,6.15,0.08,51.73,51.24,51.24
-7.85,6.44,-0.16,46.90,46.90,46.06
-7.52,6.38,-0.36,36.96,36.96,36.12
-6.94,5.63,-0.62,32.20,32.20,31.99
-6.43,4.76,-1.00,33.81,33.81,33.81
-6.09,4.71,-1.15,36.75,37.31,37.31
-5.87,4.56,-1.58,42.35,42.35,42.35
-6.16,4.67,-2.29,51.73,52.92,52.92
-6.54,5.00,-2.65,59.50,60.27,60.27
-6.80,5.28,-3.02,63.77,64.26,64.26
-7.26,5.63,-3.44,66.01,66.57,66.57
-7.48,5.79,-3.79,66.57,66.36,65.80
-7.53,5.87,-4.00,63.21,62.58,61.39
-7.57,6.01,-4.52,58.38,57.82,56.35
-7.15,5.75,-4.87,53.41,52.71,51.59
-6.69,5.39,-4.96,48.30,47.11,47.11
-6.42,4.98,-5.06,46.06,45.92,45.64
-6.17,4.95,-5.21,45.57,45.64,45.64
-5.92,5.05,-5.48,45.78,46.13,46.13
-5.70,5.12,-5.69,46.27,46.27,46.13
-5.58,4.93,-5.96,46.76,46.76,46.69
-5.41,4.69,-6.18,47.95,47.95,48.37
-5.41,4.63,-6.31,49.77,49.77,49.98
-5.38,4.47,-6.47,51.31,51.31,51.66
-5.34,4.28,-6.70,53.90,53.90,53.90
-5.38,4.14,-6.78,55.65,55.65,55.65
-5.47,4.12,-6.94,57.19,57.19,57.19
-5.48,4.10,-7.14,56.70,56.70,56.77
-5.42,4.19,-7.35,54.11,54.11,54.11
-5.24,4.28,-7.39,50.68,49.28,49.28
-4.91,4.19,-7.50,45.43,44.45,44.45
-4.48,3.97,-7.62,41.51,41.51,40.67
-4.18,3.69,-7.77,39.41,39.41,39.41
-4.07,3.44,-8.04,39.55,39.55,39.55
-3.86,2.90,-8.91,49.63,49.63,49.63
-3.82,2.66,-9.15,50.96,50.96,50.89
-3.66,2.60,-9.14,49.14,49.14,48.65
-2.46,2.29,-10.04,46.97,46.97,46.83
-2.10,2.12,-10.46,46.20,46.20,46.20
-1.98,2.04,-10.53,45.36,45.36,45.36
-2.07,1.84,-10.49,44.52,44.52,44.52
-2.13,1.92,-10.54,41.58,41.58,41.58
-2.33,1.93,-10.38,37.31,37.31,37.31
-2.51,1.88,-10.13,30.24,29.61,29.61
