aX,aY,aZ,gX,gY,gZ
-8.96,1.6,-0.83,-30.24,-30.24,-30.24
-8.63,1.05,-1.76,-50.89,-50.89,-50.89
-8.8,0.11,-1.82,-74.55,-74.55,-74.55
-8.47,-1.16,-1.88,-80.85,-81.69,-81.69
-7.94,-2.25,-2.51,-80.99,-80.99,-80.99
-7.91,-3.05,-2.25,-70.56,-70.56,-70.56
-7.93,-3.4,-1.36,-59.36,-59.36,-57.19
-7.8,-3.58,-0.81,-42,-42,-39.83
-7.6,-4.05,-0.85,-22.68,-22.68,-22.68
-7.64,-3.97,-0.25,-8.26,-8.26,-8.26
-7.45,-3.59,-0.06,1.4,1.4,3.92
-7.04,-3.32,-0.32,9.73,9.73,11.27
-7.27,-2.65,-0.09,15.75,15.75,16.94
-7.54,-1.79,0.34,20.58,20.58,21.35
-7.51,-1.02,0.33,20.79,20.79,20.09
-7.92,-0.73,0.4,10.29,8.75,8.75
-7.97,-0.85,0.55,3.5,3.5,2.59
-8.17,-0.86,0.28,-4.13,-4.97,-4.97
-8.4,-1.37,0.09,-10.78,-10.78,-10.78
-8.5,-1.84,-0.02,-13.72,-13.72,-13.72
-8.77,-2.09,0.16,-14.07,-14.14,-14.14
-8.74,-2.51,-0.15,-13.86,-13.86,-13.51
-8.43,-2.93,-0.45,-10.85,-10.85,-10.85
-8.03,-3.42,-0.35,-2.31,-2.31,-2.31
-6.97,-3.89,-0.54,5.46,5.46,5.46
-6.7,-3.79,-0.43,11.97,11.97,11.97
-7.5,-2.79,-0.32,22.47,23.8,23.8
-7.43,-2.34,-0.1,31.92,31.92,31.92
-6.71,-2.22,-0.59,35.63,35.63,35.63
-7.19,-1.86,-0.74,37.73,37.73,37.73
-7.62,-1.57,-0.38,41.93,42.14,42.14
-7.74,-0.81,-0.14,42.42,42,41.72
-8.09,0.33,0.06,37.66,37.66,37.66
-7.9,0.1,0.1,29.05,28.14,28.14
-7.97,-0.42,0.1,23.94,21.7,21.7
-8.91,0.34,0.79,17.22,17.22,17.22
-9.1,0.95,1.14,10.5,10.5,9.38
-9.36,0.74,1.68,-1.33,-1.33,-1.33
-10.29,0.41,2.03,-6.16,-6.16,-6.16
-11.37,0.8,2.68,-6.72,-6.72,-6.72
-11.48,1.57,2.68,-8.19,-8.19,-8.19
-11.95,2.65,2.83,-13.79,-13.79,-13.79
-13.06,3.17,3.2,-17.78,-18.62,-18.62
-13.81,3.14,3.38,-19.39,-19.39,-19.18
-14.02,3.47,3.26,-19.95,-19.95,-19.95
-13.84,3.46,3.19,-22.54,-23.38,-23.38
-13.81,3,3.25,-25.48,-25.48,-25.69
-14.04,2.37,3.41,-24.92,-24.92,-24.92
-13.99,1.85,3.32,-21.84,-21.84,-21.84
-13.21,1.2,2.84,-18.62,-18.62,-18.62
-12.79,0.26,2.88,-14.84,-13.16,-13.16
-12.5,-0.58,2.68,-7.21,-7.21,-6.37
-12.35,-0.77,2.5,-0.56,-0.56,0
-12.46,-0.45,2.53,1.61,1.61,1.75
-12.57,0.15,2.72,0.63,0.28,0.28
-12.72,1.03,2.94,-5.04,-5.04,-5.04
-12.29,1.8,2.75,-13.09,-13.09,-14.14
-11.57,2.47,2.08,-22.4,-22.4,-22.4
-10.79,2.88,1.62,-25.97,-26.32,-26.32
-10.33,2.77,1.51,-26.88,-26.88,-26.88
-9.88,2.4,1.35,-24.08,-24.08,-24.08
-9.93,2.22,1.45,-20.51,-20.51,-20.51
-11.3,3.31,1.79,-17.71,-18.34,-18.34
-10.96,2.6,1.61,-19.11,-18.27,-18.27
-10.47,2.09,1.63,-15.61,-14.77,-12.81
-9.14,2.36,1.32,8.82,9.52,9.52
-9.05,2.64,1.5,15.26,15.26,15.26
-9.04,3.53,1.6,23.1,23.8,23.8
-9.79,5.84,1.64,16.24,14.91,14.91
-9.61,6.25,2.08,-3.64,-5.67,-6.65
-8.88,6.07,2.15,-11.69,-11.69,-11.69
-7.87,5.28,1.98,-15.75,-16.31,-16.38
-7.26,4.93,1.95,-16.1,-16.1,-15.05
-6.72,4.76,1.97,-11.97,-11.97,-9.52
-5.94,4.08,1.86,-3.64,-3.64,-3.64
-6.03,3.84,1.7,3.92,3.92,3.92
-5.97,3.46,1.21,9.03,9.03,10.92
-5.56,2.92,0.67,15.68,16.52,16.52
-5.48,3.46,0.21,22.12,22.19,22.19
-5.93,3.76,0.24,21,19.18,19.18
-6,3.62,-0.16,14,13.09,13.09
-5.45,3.3,-0.53,3.57,3.57,2.73
-5.46,4,-0.58,-4.62,-4.62,-4.62
-4.89,4.16,-0.94,-14.91,-15.89,-15.89
-4.97,4.15,-0.85,-19.81,-20.93,-20.93
-4.83,4,-1,-19.74,-19.74,-19.74
-4.92,4.52,-0.86,-11.48,-10.15,-10.15
-5.36,4.74,-0.49,-1.68,-0.14,-0.14
-6.33,5.33,-0.24,10.08,11.83,11.83
-7.1,6.28,-0.68,27.51,28.98,28.98
-7.47,6.42,-0.85,36.05,36.68,36.68
-8.24,6.79,-0.63,38.92,39.06,39.06
-8.47,7.31,-0.96,37.03,36.54,36.54
-7.96,7.47,-1.25,31.08,29.68,29.68
-7.71,7.74,-1.43,20.09,18.06,18.06
-7.85,7.58,-1.66,-0.35,-2.31,-2.31
-7.39,7.1,-1.77,-12.81,-14,-14
-4.27,3.72,-1.64,-28.21,-28.21,-28.14
-3.98,4.42,-1.48,-25.62,-25.62,-25.62
-4.2,4.08,-1.04,-13.79,-13.79,-13.79
-5.15,4.35,-0.45,-2.45,-2.45,-2.45
-6.04,4.47,-0.45,8.96,8.96,8.96
-6.74,4.55,-0.24,20.3,20.3,20.3
-8.04,5.11,0.65,22.54,22.54,22.75
-8.47,5.49,0.33,24.08,24.08,24.08
-7.69,4.98,0.14,24.43,24.43,24.43
-7.59,4.45,0.97,24.78,24.78,24.78
-7.36,4.19,1.12,27.02,28.07,28.07
-6.45,3.91,0.71,32.06,33.39,33.39
-6.27,4.39,0.83,37.1,37.1,37.1
-6.72,5.2,0.39,39.41,39.41,39.41
-7.26,5.86,-0.04,38.22,38.22,38.22
-7.75,6.32,0.2,31.43,30.24,30.24
-8.76,7.29,0.31,22.61,16.24,16.24
-9.33,7.48,0.3,2.8,-5.88,-5.88
-9.18,6.5,0.26,-18.62,-20.86,-24.57
-8.97,5.43,0.64,-31.5,-32.41,-34.02
-6.77,2.84,1.28,-36.05,-36.05,-35.42
-6.03,2.24,1.36,-27.93,-27.93,-26.53
-6.55,2.42,1.72,-16.1,-16.1,-16.1
-7.25,3.33,1.42,-3.15,-3.15,-3.15
-7.81,3.82,0.97,2.17,2.17,2.17
-8.79,4.53,0.99,4.13,4.34,4.34
-9.49,5.06,0.97,2.73,2.73,2.17
-10.54,5.58,1.29,-7.56,-7.56,-7.56
-11.23,5.84,1.13,-15.68,-18.2,-19.53
-11.15,5.11,0.96,-25.55,-26.46,-26.46
-10.44,4.57,1.04,-32.27,-32.27,-32.48
-10.18,4.65,1.6,-33.67,-33.67,-33.67
-10.4,4.72,2.43,-31.08,-31.08,-31.08
-10.78,4.51,2.88,-27.23,-25.83,-25.83
-11.01,4.01,3.21,-20.86,-20.09,-20.09
-10.88,3.47,3.05,-14.49,-14.49,-13.86
-10.63,3.05,2.84,-10.29,-10.29,-9.59
-10.83,3.06,2.82,-8.26,-8.12,-8.12
-11.13,3.3,2.55,-8.54,-8.54,-8.54
-11.32,3.51,2.22,-9.87,-10.43,-10.43
-11.33,3.92,1.78,-11.97,-12.18,-12.18
-11.42,4.24,1.53,-15.75,-15.75,-16.24
-11.25,4.28,1.38,-20.51,-22.47,-23.59
-11.18,4.57,1.02,-29.33,-31.85,-33.25
-10.47,4.08,0.55,-39.62,-39.62,-42.84
-9.82,3.57,0.19,-47.11,-47.11,-47.74
-9.65,3.2,0.15,-49.14,-49.14,-48.79
-9.29,2.68,0.22,-45.15,-45.15,-45.15
-8.87,2.04,0.19,-40.32,-38.22,-38.22
-8.64,1.68,0.13,-30.94,-28.21,-28.21
-8.84,1.7,0.38,-20.23,-17.64,-17.64
-9.17,1.55,0.68,-10.5,-10.5,-8.12
-9.53,1.67,0.79,-1.47,-1.47,0.56
-9.61,1.57,0.88,8.89,8.89,8.89
-9.6,1.84,0.91,15.96,16.59,16.59
-9.93,2.33,1.01,19.11,19.11,19.11
-10.04,2.25,1.08,20.02,20.02,20.02
-10.14,2.33,1.11,19.46,18.97,18.97
-10.29,2.53,1.19,16.24,16.24,16.24
-10.38,2.71,1.36,9.17,8.26,8.26
-10.08,2.69,1.44,2.24,1.4,1.4
-9.48,2.38,1.39,-2.17,-2.87,-2.87
-9.18,2.45,1.39,-8.12,-8.61,-8.61
-9.16,2.46,1.53,-12.74,-12.74,-13.16
-8.9,2.28,1.56,-17.15,-17.15,-17.15
-8.59,2.14,1.6,-22.54,-22.54,-22.54
-8.42,2.17,1.55,-26.6,-26.6,-27.37
-8.6,1.71,1.23,-39.34,-39.34,-39.41
-9.16,1.82,1.26,-39.41,-39.41,-39.41
-9.82,1.9,1.53,-42.28,-42.28,-42.28
-10.46,1.74,1.85,-44.59,-44.94,-44.94
-10.22,-0.06,2.49,-44.38,-43.75,-43.75
-9.64,0.09,2.59,-38.29,-38.29,-37.87
-9.08,0.49,2.52,-36.33,-36.26,-36.19
-9.62,1.29,2.37,-37.8,-38.64,-38.64
-9.45,0.85,2.13,-42.07,-42.77,-42.98
-9.38,0.89,1.87,-43.33,-42.98,-42.77
-9.06,0.86,1.53,-41.37,-41.02,-41.02
-8.92,0.74,1.11,-36.96,-36.96,-36.75
-8.96,0.54,0.84,-33.18,-31.5,-30.45
-9.18,0.3,0.54,-25.27,-23.1,-21.7
-9.6,0.51,0.34,-15.33,-15.33,-11.41
-10.15,0.74,0.31,-5.32,-5.32,-4.06
-10.5,0.84,0.3,2.8,3.85,3.85
-10.58,0.63,0.1,13.09,13.09,14.07
-10.27,0.66,-0.07,19.11,20.93,21.7
-9.91,0.7,-0.22,27.3,27.3,27.65
-9.74,0.89,-0.3,30.17,30.94,30.94
-9.84,1.21,-0.25,33.67,34.02,34.02
-9.87,1.6,-0.14,34.86,34.86,34.86
-9.98,2.06,0.11,31.43,30.94,30.94
-9.88,2.29,0.17,27.3,25.06,25.06
-9.6,2.12,0.16,21.42,20.79,20.79
-9.33,2,0.17,17.5,17.29,17.29
-8.98,2.01,0.02,14.42,14.42,14.14
-9.14,1.89,0.17,12.18,11.55,11.34
-9.36,1.69,0.14,10.08,10.08,9.87
-9.47,1.43,0.04,8.54,8.54,8.54
-9.26,1.28,-0.08,7.91,7.91,7.49
-9.1,1.45,-0.17,6.44,6.44,6.44
-9.02,1.97,-0.24,4.76,4.76,4.76
-9.29,2.49,-0.16,3.5,3.5,3.5
-9.61,2.79,-0.13,1.12,1.12,1.12
-9.7,2.91,-0.34,-0.35,-0.35,-0.35
-9.57,2.67,-0.3,-0.21,-0.21,0
-10.01,2.71,-0.28,1.33,1.33,1.33
-10.38,3.17,-0.44,5.6,5.6,5.6
-10.34,3.19,-0.38,7.91,7.91,7.91
-9.71,3.01,-0.55,8.96,9.38,9.38
-9.49,2.76,-0.78,10.57,11.13,11.13
-9.62,2.81,-0.82,13.37,13.37,13.37
-9.62,2.6,-0.65,17.57,17.57,17.57
-9.48,2.25,-0.72,20.37,21.28,21.28
-9.39,2.1,-1,23.87,23.87,24.64
-9.65,2.09,-0.78,27.16,27.51,27.51
-9.64,2.11,-0.65,28.98,28.98,28.98
-9.58,2.18,-0.67,28.56,28,27.72
-9.62,2.49,-0.65,25.76,25.76,24.5
-9.49,2.67,-0.53,21.28,21.28,21.28
-9.53,2.78,-0.42,17.43,16.8,16.8
-9.66,2.81,-0.3,12.25,12.25,12.25
-9.32,2.82,-0.29,7.14,6.37,5.04
-8.81,2.91,-0.57,2.87,2.87,2.94
-8.91,2.8,-0.55,3.5,3.5,3.57
-9.04,2.94,-0.41,5.32,5.32,5.32
-9.17,2.38,-0.61,8.82,8.82,8.82
-8.85,2.01,-0.61,12.39,12.39,12.39
-9.11,2.44,-0.75,14.91,15.26,15.26
-9.39,3.63,-0.84,10.15,10.15,10.15
-9.46,3.87,-0.89,0.84,0.84,0.84
-9.35,3.66,-1.04,-7.07,-7.07,-7.91
-8.97,3.24,-1.33,-11.76,-11.76,-11.76
-8.87,3.19,-1.5,-12.53,-12.53,-12.53
-8.71,2.83,-1.57,-13.58,-13.58,-13.58
-8.81,2.77,-1.71,-14.07,-14.07,-14.07
-9.02,2.71,-1.86,-13.44,-13.44,-13.44
-9.6,2.76,-1.84,-12.81,-12.67,-12.67
-9.9,2.74,-1.89,-11.69,-11.69,-11.69
-10.04,2.81,-1.78,-10.36,-10.36,-10.15
-10.21,2.83,-1.9,-9.66,-9.66,-9.66
-10.91,3.14,-1.57,-10.22,-10.22,-10.22
-10.89,2.99,-1.56,-12.11,-12.32,-12.32
-9.57,1.88,-1.66,-6.51,-6.51,-5.88
-7.98,0.39,-1.23,28.49,29.47,29.47
-8.5,0.48,-1.03,36.12,36.12,36.12
-9.39,1.3,-0.84,41.16,41.16,41.16
-9.57,1.63,-0.87,38.15,38.15,38.15
-9.83,2.08,-0.83,31.71,30.73,30.73
-10.01,2.06,-0.88,21.28,21.28,21.28
-10.36,2.09,-0.88,12.18,12.18,11.13
-10.56,2.11,-1.08,1.96,1.96,1.96
-10.49,2.09,-1.33,-6.16,-6.16,-6.16
-10.25,2.12,-1.53,-11.97,-13.72,-13.72
-10.11,2.18,-1.82,-18.34,-18.34,-19.53
-10.15,2.14,-1.93,-23.59,-23.59,-23.59
-9.6,1.58,-2.11,-27.3,-27.3,-27.3
-9.26,1.12,-2.27,-25.69,-25.34,-25.34
-9.07,0.94,-2.33,-20.79,-20.79,-20.79
-8.84,0.85,-2.41,-14.84,-14.84,-14.14
-8.98,1.01,-2.31,-7.63,-7.63,-7.63
-9.15,1.06,-2.21,-1.33,-1.33,-1.33
-9.25,1.1,-2.09,2.87,2.87,2.87
-9.44,1.23,-1.97,7.63,8.12,8.12
-9.67,1.5,-1.9,10.71,11.13,11.13
-9.78,1.76,-1.79,11.9,11.9,11.9
-10,2.08,-1.71,11.34,11.34,11.34
-10.18,2.44,-1.71,10.36,10.36,10.36
-10.22,2.6,-1.81,9.38,9.38,9.38
-10.17,2.65,-1.9,6.16,5.74,5.74
-10.14,2.5,-1.94,1.75,1.19,1.19
-10.15,2.29,-1.9,-2.73,-3.36,-3.36
-10.02,2.11,-1.79,-8.12,-8.82,-8.82
-9.78,1.99,-1.66,-14.21,-14.21,-14.7
-9.4,1.86,-1.52,-17.57,-17.57,-17.85
-9.09,1.81,-1.32,-19.53,-19.67,-19.67
-8.93,1.74,-0.98,-19.25,-19.25,-19.25
-8.83,1.57,-0.67,-16.24,-16.24,-16.24
-8.63,1.38,-0.53,-13.86,-13.09,-13.09
-8.32,1.17,-0.37,-9.94,-9.94,-8.68
-8.14,0.96,-0.38,-2.24,-2.24,-2.24
-8.17,0.86,-0.41,7.35,7.35,7.35
-8.41,0.89,-0.58,35.28,18.83,18.83
-8.37,0.78,-0.92,28.21,29.54,29.54
-8.61,0.69,-1.13,36.75,37.73,37.73
-9.36,0.94,-1.2,41.93,44.1,44.1
-10.05,1.23,-1.29,46.83,47.32,48.02
-10.75,1.53,-1.52,48.93,49.14,49.07
-12.59,1.88,-1.28,39.69,39.69,38.43
-12.8,1.83,-0.98,25.83,25.83,25.83
-12.43,1.71,-0.74,15.05,15.05,15.05
-11.73,1.56,-0.48,3.43,3.43,0.7
-10.84,1.52,-0.29,-6.58,-6.58,-8.54
-9.93,1.59,-0.17,-14.42,-14.42,-14.42
-9.26,1.72,-0.05,-20.37,-20.37,-20.37
-8.7,1.51,0.17,-25.06,-25.06,-25.06
-8.37,1.23,0.38,-27.09,-27.09,-27.09
-8.27,1.1,0.44,-26.04,-25.34,-25.34
-8.34,1.21,0.48,-21.7,-21.7,-20.09
-8.43,1.28,0.56,-14.28,-14.28,-13.51
-8.48,1.11,0.64,-7.21,-5.46,-5.46
-8.76,0.83,0.7,1.12,1.12,2.03
-9.25,0.71,0.78,11.69,11.69,11.69
-9.84,0.85,0.8,18.13,20.37,20.37
-10.39,1.15,0.79,26.6,26.6,28.42
-10.93,1.72,0.56,33.67,34.16,34.16
-11.17,2.27,0.4,36.96,36.96,36.96
-11.43,2.82,0.4,36.54,35.91,35.91
-11.48,2.95,0.34,32.41,31.85,31.85
-11.31,2.81,0.27,25.9,25.9,25.34
-9.58,2.31,-0.22,9.8,8.82,8.33
-9.05,2.45,-0.23,5.04,5.04,4.83
-9.19,2.01,0.03,0.84,0.84,0.84
-8.76,0.68,0.07,-8.75,-8.75,-8.75
-8.51,0.19,0.1,-10.92,-10.92,-10.92
-8.18,-0.25,0.04,-12.04,-12.04,-12.04
-7.93,-0.67,0.11,-11.76,-11.76,-11.76
-7.94,-0.53,0.17,-8.47,-8.47,-8.47
-8.19,-0.2,0.28,-5.81,-5.81,-5.32
-8.74,0.23,0.42,-2.87,-2.87,-2.87
-10.63,2.19,1.28,1.54,1.82,1.82
-10.62,2.55,1.33,2.1,2.1,2.1
-10.53,2.46,1.23,2.59,2.8,2.8
-10.59,2.52,1.16,6.09,6.09,6.58
-10.51,2.78,0.89,9.73,10.78,11.48
-10.1,3,0.38,15.68,15.68,15.68
-10.1,2.96,0.13,20.3,20.3,20.3
-10.21,2.84,-0.06,23.73,24.01,24.01
-10.55,2.79,-0.14,24.99,25.48,25.48
-10.79,3.16,-0.12,25.76,25.69,25.48
-10.86,3.71,-0.21,23.66,23.17,23.17
-10.94,3.87,-0.27,14.63,13.37,13.37
-11.15,3.73,-0.16,3.99,3.99,2.52
-11.17,3.18,-0.13,-5.81,-7.07,-7.07
-10.39,2.29,-0.36,-16.59,-16.59,-17.22
-9.27,0.12,-0.47,-20.3,-20.3,-20.3
-7.9,0.08,-0.61,-20.09,-20.09,-20.09
-6.93,-1.03,-0.73,-16.52,-16.52,-15.96
-6.71,-1.48,-0.57,-9.1,-9.1,-9.1
-7.11,-1.35,-0.26,-3.71,-3.71,-3.71
-7.66,-0.55,0.02,-0.77,-0.77,-0.77
-8.37,0.6,0.28,-0.49,-0.56,-0.56
-8.64,1.31,0.41,-1.89,-1.89,-2.03
-9.06,1.85,0.51,-2.52,-2.52,-2.66
-9.51,2.35,0.78,-2.38,-2.38,-2.38
-9.87,2.8,0.89,-2.52,-2.59,-2.59
-9.92,2.85,0.88,-2.17,-2.17,-1.82
-10.01,2.84,0.94,1.26,1.26,1.26
-9.92,2.81,0.87,6.02,6.02,6.02
-10.05,2.81,0.75,10.29,10.29,11.06
-10.27,3.01,0.44,17.64,17.64,17.64
-10.53,3.41,0.41,21.91,21.91,21.91
-10.75,3.33,0.24,24.01,24.01,24.01
-11.03,3.41,0.34,22.68,22.68,22.68
-10.97,3.27,0.17,18.9,18.9,18.9
-10.5,2.96,0.04,14.14,14.14,14.14
-9.71,2.15,-0.18,8.4,7.98,7.98
-8.96,1.69,-0.31,5.81,5.81,5.81
-8.42,1.22,-0.37,4.97,4.97,4.97
-7.9,1.16,-0.32,5.18,5.25,5.25
-7.59,1.25,-0.08,4.97,4.97,5.04
-7.48,1.19,0,4.83,5.04,5.04
-7.73,1.35,0.41,7.63,7.63,8.05
-8.25,1.67,0.55,10.57,11.62,12.18
-8.76,2.26,0.71,14.28,14.28,14.77
-9.89,3.22,0.52,6.93,6.93,6.58
-10.24,3.4,0.51,4.97,4.69,4.27
-10.42,3.75,0.3,2.8,2.8,1.54
-10.33,3.96,0.08,-1.05,-1.05,-1.54
-9.7,3.47,-0.33,-9.59,-9.59,-9.59
-9.41,2.85,-0.42,-11.06,-11.06,-11.06
-9.15,2.35,-0.49,-10.71,-10.57,-10.57
-8.82,1.91,-0.55,-9.8,-9.17,-9.17
-8.47,1.66,-0.48,-8.4,-8.26,-7.98
-8.08,1.69,-0.48,-7.56,-7.56,-7.56
-8.13,1.68,-0.53,-8.75,-8.75,-9.1
-8.66,1.76,-0.25,-10.29,-10.64,-10.85
-9.1,1.88,-0.16,-11.55,-11.55,-11.55
-10.02,2.63,-0.13,-10.57,-10.43,-10.43
-10.51,2.96,-0.12,-10.15,-10.15,-10.15
-10.76,2.92,-0.27,-10.29,-10.29,-10.43
-10.78,2.72,-0.48,-10.29,-10.29,-10.22
-10.67,2.43,-0.7,-8.54,-8.54,-8.26
-10.53,2.39,-0.81,-6.79,-6.79,-6.79
-10.47,2.36,-0.83,-4.97,-4.97,-4.97
-10.31,2.28,-0.83,-4.27,-4.2,-4.2
-10.13,2.14,-0.75,-4.27,-4.27,-4.27
-9.89,2.22,-0.74,-3.78,-3.78,-3.71
-9.55,2.46,-0.6,-2.38,-2.38,-1.96
-9.33,2.74,-0.46,0.56,0.56,1.12
-9.1,2.84,-0.56,3.08,3.08,3.36
-8.87,2.67,-0.66,2.66,2.66,2.66
-8.81,2.04,-0.66,-2.31,-2.31,-2.31
-9.41,1.71,-0.39,-5.18,-5.46,-5.46
-9.84,1.73,0.21,-5.74,-5.74,-5.6
-9.77,1.94,0.36,-5.04,-5.04,-5.04
-9.08,2.16,0.44,-6.72,-6.72,-6.72
-8.97,2.12,0.43,-7.42,-7.42,-7.42
-9.45,2.21,0.89,-2.31,-2.31,-2.31
-10.09,2.6,1.1,9.38,10.92,10.92
-10.42,3.02,1.32,17.64,17.64,17.64
-10.92,3.46,1.56,20.65,20.72,20.72
-10.78,3.35,1.48,21.63,21.63,21.98
-9.82,3.04,1.31,26.11,26.11,26.11
-8.96,2.75,0.81,36.96,38.57,38.57
-8.55,3.07,0.45,51.38,53.27,53.27
-8.69,3.45,0.4,61.88,62.72,62.72
-8.87,3.25,0.48,58.24,58.24,56.7
-8.88,2.51,0.44,43.12,43.12,41.02
-9.74,2.43,0.56,16.24,14.7,14.7
-9.51,2.79,0.6,-5.11,-5.11,-7.98
-9.16,2.68,0.68,-30.03,-30.03,-33.25
-8.99,1.27,0.51,-48.72,-48.72,-54.39
-9.31,1.97,0.38,-82.6,-82.6,-82.6
-9.16,1.73,0.34,-88.9,-88.9,-88.9
-8.93,1.73,0.45,-90.16,-90.16,-90.16
-8.74,1.94,0.55,-86.24,-84.07,-84.07
-8.57,1.82,0.78,-73.78,-73.78,-72.1
-8.82,1.68,0.95,-58.73,-58.73,-58.73
-9.11,1.33,1.1,-37.17,-37.17,-37.17
-9.7,1.35,1.03,-22.33,-19.74,-19.74
-10.03,1.67,0.63,3.85,3.85,6.44
-10.08,1.74,0.33,18.2,18.2,20.44
-9.96,1.48,-0.23,37.03,37.03,38.57
-10.23,1.35,-0.68,48.72,48.72,50.05
-10.75,0.96,-1.07,56.98,56.98,56.98
-11.26,0.67,-1.37,62.79,63.14,63.14
-11.46,0.63,-1.4,63.14,62.79,62.79
-11.39,0.94,-1.37,58.17,58.17,58.17
-11.19,1.35,-1.36,46.97,46.97,46.97
-10.93,1.88,-1.28,37.1,37.1,37.1
-10.55,2.15,-1.09,23.17,21.56,21.56
-9.99,2.22,-0.96,12.18,10.64,10.64
-9.55,2.14,-0.86,-2.94,-2.94,-4.34
-9.17,1.91,-0.83,-12.95,-14.21,-14.21
-8.84,1.71,-0.79,-30.66,-31.29,-31.29
-8.72,1.76,-0.88,-35,-35,-35.35
-8.6,1.73,-0.85,-37.38,-37.38,-37.38
-8.69,1.64,-0.72,-36.89,-36.89,-36.89
-9.15,1.61,-0.45,-34.86,-34.86,-34.86
-9.48,1.67,-0.19,-29.75,-29.75,-29.75
-9.65,1.84,-0.08,-25.34,-23.59,-23.59
-9.71,1.97,0.01,-18.34,-16.45,-16.45
-9.85,2.15,-0.02,-9.73,-9.73,-8.82
-9.92,2.18,-0.09,-2.1,-2.1,-1.4
-9.97,2.07,-0.14,4.55,4.55,5.39
-9.94,2,-0.29,12.46,12.46,12.46
-9.89,1.87,-0.42,17.29,17.29,17.29
-9.82,1.71,-0.56,21.28,21.28,21.28
-9.71,1.49,-0.73,22.89,22.89,22.89
-9.58,1.39,-0.82,22.33,22.33,22.33
-9.44,1.4,-0.91,20.65,20.37,20.37
-9.38,1.45,-0.89,18.69,18.69,18.48
-9.3,1.47,-0.79,15.82,15.82,15.4
-9.37,1.55,-0.64,11.97,11.97,11.97
-9.58,1.71,-0.46,9.52,9.52,9.52
-9.73,1.82,-0.31,4.34,4.34,4.34
-9.77,2.01,-0.21,0.84,-0.42,-0.42
-9.81,2.19,-0.2,-4.2,-4.2,-5.46
-9.83,2.3,-0.09,-9.73,-10.29,-10.29
-9.76,1.9,0.11,-18.48,-18.55,-18.55
-9.62,1.79,0.05,-18.2,-18.2,-18.2
-9.5,1.65,0.01,-17.08,-16.24,-16.24
-9.42,1.48,0,-14.77,-13.65,-13.65
-9.48,1.4,-0.04,-11.9,-11.48,-10.71
-9.52,1.38,-0.02,-8.61,-8.33,-8.33
-9.49,1.37,0,-5.04,-4.69,-4.69
-9.45,1.47,0,-1.26,-1.26,-1.26
-9.49,1.44,0.02,2.17,2.45,2.45
