aX,aY,aZ,gX,gY,gZ
-14.89,1.60,1.64,-3.57,-7.07,-7.07
-13.49,0.21,1.06,-26.39,-28.42,-28.42
-12.60,-0.73,0.56,-37.10,-38.01,-38.22
-10.07,-2.11,0.06,-35.98,-35.98,-32.76
-7.78,-3.32,0.17,-24.99,-24.99,-23.45
-6.63,-3.99,1.12,-3.85,-3.85,-1.54
-6.96,-4.00,1.67,12.25,12.25,12.25
-8.04,-3.38,2.03,27.72,27.72,29.26
-8.73,-2.59,1.90,35.91,35.91,36.40
-9.64,-1.92,1.86,34.86,34.86,34.86
-10.61,-1.42,1.97,28.77,26.04,26.04
-10.90,-1.15,1.96,17.08,13.93,13.93
-10.34,-1.15,1.70,3.64,3.64,2.38
-9.44,-1.36,1.45,-8.54,-8.54,-8.54
-8.51,-1.77,1.25,-14.35,-14.35,-14.35
-7.96,-2.11,1.17,-18.62,-18.62,-18.62
-7.71,-2.15,1.12,-19.88,-19.88,-19.88
-7.78,-1.91,1.19,-20.93,-21.63,-21.63
-8.40,-1.68,1.53,-23.66,-23.66,-23.66
-8.97,-1.31,1.63,-27.72,-27.72,-27.72
-8.71,-1.29,1.53,-31.01,-31.01,-31.01
-8.06,-1.56,1.51,-32.62,-33.11,-33.11
-8.40,-1.63,1.91,-33.81,-33.81,-33.81
-8.68,-1.47,2.15,-32.69,-32.69,-32.69
-8.48,-1.33,2.28,-31.29,-30.80,-30.80
-8.28,-1.39,2.34,-29.12,-28.42,-28.42
-8.38,-1.12,2.59,-26.53,-25.83,-25.83
-8.45,-0.75,2.87,-24.01,-24.01,-23.45
-7.59,-0.76,2.76,-21.00,-21.00,-21.00
-7.49,-0.77,2.57,-19.32,-18.90,-18.90
-8.09,-0.45,2.42,-17.50,-16.94,-16.94
-8.20,-0.32,2.27,-15.12,-14.56,-14.56
-8.41,-0.35,2.11,-12.95,-11.90,-11.90
-8.84,-0.53,1.98,-9.66,-9.66,-9.66
-9.50,-0.22,1.87,-7.42,-7.42,-7.14
-9.44,-0.02,1.83,-5.88,-5.88,-5.88
-9.57,-0.16,1.99,-4.62,-4.62,-4.62
-9.83,-0.17,2.05,-2.38,-2.38,-2.38
-9.64,0.06,1.89,1.19,1.19,1.19
-9.18,0.17,1.76,3.08,3.71,3.71
-8.88,-0.22,1.78,6.16,6.16,7.14
-9.32,-0.16,1.81,10.57,11.13,11.13
-9.06,0.32,1.55,14.77,14.77,15.26
-9.03,0.37,1.46,16.45,16.45,16.59
-9.82,0.33,1.62,16.87,16.87,16.87
-10.31,0.39,1.55,17.08,17.08,17.08
-9.75,0.53,1.43,17.22,17.08,17.08
-9.34,0.64,1.40,16.24,16.24,15.89
-10.29,0.86,1.58,14.21,14.21,13.58
-11.22,1.42,1.74,11.27,11.27,10.50
-10.85,1.87,1.79,7.91,7.91,7.91
-10.13,1.89,1.99,3.78,3.78,3.78
-10.00,1.69,2.36,1.47,1.47,1.05
-10.42,1.56,2.73,1.26,1.26,1.82
-10.38,1.18,2.92,5.53,6.09,6.09
-10.37,0.64,3.26,10.85,10.85,11.27
-10.85,0.24,3.54,13.23,14.00,14.42
-11.57,0.22,3.79,17.08,17.08,17.08
-11.18,0.24,3.72,20.65,20.65,20.65
-10.94,0.30,3.79,23.45,23.73,23.73
-10.81,0.34,3.88,25.13,25.13,25.13
-10.83,0.62,3.79,25.90,25.90,25.97
-10.66,0.96,3.60,25.97,25.76,25.76
-10.35,1.10,3.33,24.36,24.36,24.22
-10.60,0.84,3.20,22.89,22.89,22.61
-11.10,0.64,2.94,21.84,21.84,21.84
-11.27,0.61,2.79,21.56,21.42,21.42
-10.60,0.48,2.11,19.46,19.46,19.18
-10.15,0.60,1.88,18.27,18.13,18.13
-9.74,0.58,1.63,17.08,17.08,17.01
-9.38,0.54,1.39,15.68,15.68,15.75
-9.34,0.56,1.20,14.70,14.70,14.63
-9.49,0.67,1.17,13.65,13.23,12.88
-9.66,0.73,1.12,11.48,11.48,10.57
-9.66,0.69,1.13,9.03,9.03,8.19
-9.86,0.60,1.12,6.65,6.65,6.65
-10.27,0.40,1.10,6.30,6.30,6.30
-12.39,0.18,1.44,10.15,10.15,10.36
-12.44,0.23,1.47,12.88,12.88,13.09
-12.31,0.31,1.51,14.70,14.70,14.70
-12.04,0.39,1.63,16.66,16.66,17.08
-11.55,0.45,1.66,18.48,18.48,18.97
-11.29,0.51,1.69,19.81,19.95,20.02
-11.14,0.54,1.67,19.95,19.67,19.32
-11.14,0.60,1.59,17.92,17.64,17.64
-10.98,0.62,1.49,13.93,13.51,13.51
-11.03,0.66,1.47,10.99,10.43,9.24
-11.57,0.67,1.41,6.58,6.02,6.02
-11.82,0.65,1.38,2.10,1.75,1.75
-11.63,0.63,1.37,-0.14,-0.14,-0.56
-11.42,0.82,1.44,-3.01,-3.22,-3.22
-10.78,0.99,1.65,-9.24,-9.24,-9.59
-10.32,0.97,1.58,-11.06,-11.20,-11.20
-10.00,0.86,1.46,-12.18,-12.18,-12.32
-9.92,0.99,1.43,-12.95,-12.95,-12.95
-10.25,1.09,1.44,-14.42,-14.42,-14.42
-10.08,1.12,1.41,-15.19,-15.19,-15.19
-9.89,1.13,1.36,-15.75,-15.75,-15.75
-9.80,1.02,1.33,-15.19,-15.19,-15.19
-9.81,1.11,1.48,-14.07,-14.07,-14.07
-9.80,1.28,1.51,-13.09,-13.09,-13.09
-9.51,1.51,1.56,-12.81,-12.81,-12.81
-9.05,1.60,1.57,-13.30,-13.30,-13.30
-8.90,1.60,1.62,-13.51,-13.51,-13.51
-9.32,1.67,1.54,-12.74,-12.39,-12.39
-9.39,1.72,1.36,-10.64,-10.64,-10.64
-9.57,1.65,1.53,-8.61,-8.61,-8.40
-10.07,1.57,1.64,-6.65,-6.65,-6.23
-9.38,1.16,1.48,-2.38,-2.38,-2.38
-8.51,0.54,1.24,3.08,3.08,3.08
-8.02,-0.10,1.08,12.39,12.39,12.39
-7.88,-0.20,1.12,18.76,19.67,19.67
-8.15,-0.01,1.29,26.32,27.09,27.09
-8.00,0.02,1.31,32.06,32.06,32.34
-7.33,0.00,1.36,33.04,33.18,33.04
-5.96,-0.71,1.17,33.60,33.60,34.86
-4.28,-2.53,0.70,39.62,39.62,40.95
-3.33,-3.80,0.15,55.23,55.23,56.98
-3.73,-3.43,-0.21,66.43,66.43,69.37
-4.62,-1.87,-0.91,70.42,70.42,70.14
-6.62,-0.16,-1.95,59.08,59.08,57.05
-8.88,0.19,-1.46,40.95,40.95,38.22
-12.46,0.17,-0.24,23.87,17.78,17.78
-13.78,-0.45,0.90,-2.59,-5.25,-5.25
-12.90,-0.89,0.78,-25.20,-25.20,-27.09
-12.06,-1.57,0.51,-35.98,-35.98,-37.03
-9.98,-2.59,0.33,-39.13,-39.13,-38.71
-8.19,-3.91,0.63,-31.85,-31.85,-31.85
-6.93,-4.60,1.01,-23.73,-22.12,-22.12
-6.52,-4.91,1.47,-7.84,-7.84,-6.44
-7.08,-4.56,1.82,1.68,1.68,2.31
-8.13,-3.66,2.04,4.69,4.69,4.69
-8.99,-2.94,2.10,2.52,2.52,2.03
-9.26,-2.76,1.98,-0.49,-1.47,-2.03
-9.59,-2.57,1.74,-6.23,-6.23,-6.23
-10.01,-2.58,1.53,-11.55,-11.55,-11.55
-9.59,-2.82,1.15,-14.77,-14.84,-14.84
-8.82,-3.07,0.90,-15.12,-15.05,-15.05
-8.54,-3.15,0.79,-13.72,-13.72,-13.37
-8.59,-2.99,0.69,-11.34,-11.34,-11.27
-8.32,-2.84,0.62,-9.17,-9.17,-8.96
-8.25,-2.59,0.59,-7.84,-7.84,-7.84
-7.76,-2.46,0.58,-7.42,-7.42,-7.42
-7.73,-2.24,0.47,-7.35,-7.35,-7.49
-8.10,-1.87,0.47,-8.54,-8.54,-8.54
-8.01,-1.76,0.45,-11.20,-11.20,-11.20
-8.07,-1.68,0.53,-13.65,-13.65,-13.65
-7.73,-1.86,0.68,-15.12,-15.19,-15.19
-7.79,-1.81,0.88,-16.24,-16.24,-16.52
-8.99,-1.27,0.87,-18.62,-18.62,-18.97
-8.75,-1.15,0.87,-22.12,-22.12,-22.12
-7.34,-1.49,0.93,-23.87,-24.08,-24.08
-6.81,-1.50,1.05,-24.78,-24.99,-24.99
-8.40,-0.92,1.13,-26.60,-26.74,-26.74
-9.13,-0.74,1.35,-28.21,-28.21,-28.21
-8.82,-1.05,1.66,-27.86,-27.86,-27.65
-8.76,-1.15,1.66,-26.81,-26.81,-26.74
-8.33,-1.03,1.17,-24.64,-24.64,-24.64
-9.12,-0.89,0.87,-22.96,-22.96,-22.75
-10.09,-1.14,0.87,-21.00,-21.00,-21.00
-9.95,-1.47,0.59,-16.03,-15.40,-15.40
-9.47,-1.15,0.39,-10.50,-10.50,-10.50
-9.87,-0.82,0.08,-5.88,-5.39,-5.39
-10.50,-0.78,0.18,-3.57,-2.17,-2.17
-10.15,-1.02,0.20,0.42,2.45,2.45
-9.45,-1.15,0.23,6.09,6.86,8.54
-8.89,-1.40,-0.03,15.05,15.05,15.89
-10.36,-1.60,0.01,22.33,22.33,22.33
-12.01,-1.18,0.20,26.81,26.81,26.81
-11.42,-0.69,0.22,29.54,29.75,29.75
-10.78,-0.36,0.32,29.33,29.33,29.19
-10.69,0.17,0.29,26.11,26.11,25.62
-10.91,0.43,0.30,21.91,21.91,21.35
-11.39,0.17,0.51,17.99,17.99,17.99
-11.44,-0.47,0.65,18.13,18.55,18.55
-11.00,-0.71,0.78,20.44,21.00,21.00
-10.49,-0.48,0.76,22.12,22.19,22.19
-10.71,-0.18,0.86,21.42,21.42,21.00
-10.89,-0.44,0.92,20.16,20.16,20.02
-11.60,-0.95,1.12,21.14,21.14,21.14
-12.16,-1.18,1.24,24.36,24.71,24.71
-12.22,-1.07,1.16,26.25,26.53,26.67
-11.95,-0.95,1.10,26.18,26.18,26.18
-11.85,-0.81,0.92,24.36,24.22,24.22
-11.49,-0.77,0.67,23.03,23.03,23.03
-11.42,-0.96,0.47,22.40,22.40,22.40
-11.81,-0.97,0.43,21.91,21.49,21.49
-12.15,-0.59,0.39,19.25,19.25,18.06
-12.11,-0.42,0.26,14.98,14.28,14.28
-11.85,-0.39,0.10,7.49,6.65,6.65
-11.89,-0.44,0.03,1.82,1.12,1.12
-12.28,-0.67,0.00,-2.52,-3.01,-3.01
-12.68,-0.88,-0.01,-7.49,-7.49,-7.84
-13.15,-1.02,0.05,-9.38,-9.87,-10.15
-13.38,-1.07,0.19,-10.99,-11.20,-11.27
-13.20,-1.23,0.33,-11.48,-11.48,-11.20
-13.46,-1.56,0.59,-9.17,-9.17,-9.17
-13.95,-1.85,0.88,-5.04,-4.55,-4.55
-13.47,-1.65,0.93,-1.96,-1.47,-1.47
-12.31,-1.27,0.80,0.77,0.77,0.84
-11.18,-0.73,0.76,1.05,0.77,0.63
-10.33,-0.27,0.74,-1.05,-1.40,-1.40
-10.12,0.16,0.91,-5.81,-5.81,-6.44
-9.99,0.32,0.96,-10.36,-10.36,-10.99
-10.28,0.52,1.16,-14.28,-14.28,-14.84
-10.50,0.46,1.23,-18.97,-18.97,-18.97
-10.67,0.56,1.28,-21.00,-21.49,-21.49
-10.31,0.52,1.29,-22.68,-23.03,-23.03
-10.04,0.67,1.35,-24.36,-24.36,-24.78
-9.58,0.81,1.35,-26.18,-26.18,-26.74
-9.39,1.15,1.33,-29.12,-29.12,-29.12
-9.01,1.25,1.32,-30.87,-31.08,-31.08
-8.82,1.29,1.41,-32.76,-32.76,-32.83
-8.49,1.08,1.43,-32.48,-32.48,-32.27
-8.94,0.99,1.67,-30.66,-30.66,-30.38
-9.52,1.13,1.89,-29.40,-29.40,-29.40
-10.06,1.27,2.12,-30.66,-30.66,-31.15
-9.95,1.09,2.29,-32.62,-32.62,-32.62
-8.76,0.24,1.89,-30.31,-30.31,-30.31
-7.58,-0.64,1.51,-24.71,-23.52,-23.52
-6.94,-1.14,1.21,-13.23,-12.04,-12.04
-7.23,-0.99,1.24,-6.02,-6.02,-6.02
-7.91,-0.55,1.67,-1.33,-0.70,-0.70
-7.95,-0.82,1.61,5.32,6.09,6.09
-7.27,-1.22,1.38,12.88,14.14,14.14
-6.38,-1.58,1.19,19.25,21.35,22.47
-5.10,-1.94,0.72,27.79,27.79,30.80
-4.03,-1.91,0.61,35.70,53.62,36.40
-4.15,-1.58,1.02,41.58,41.58,42.21
-4.47,-2.20,0.65,47.95,47.95,48.65
-5.23,-2.55,0.19,51.66,51.66,51.66
-7.54,-1.81,0.06,50.19,48.58,48.58
-10.12,-0.60,0.24,41.23,41.23,37.94
-12.19,-0.05,0.76,23.31,23.31,23.31
-11.78,-0.40,0.64,3.57,3.57,-0.84
-10.74,-1.31,0.53,-11.13,-11.13,-11.13
-10.44,-2.47,0.64,-18.34,-18.34,-18.34
-9.91,-3.14,0.66,-16.31,-16.31,-16.31
-8.91,-3.83,0.61,-11.13,-8.96,-8.96
-8.14,-4.18,0.60,-1.54,-1.54,1.05
-7.99,-4.35,0.66,9.45,9.45,9.45
-8.67,-3.99,0.59,27.51,27.51,28.21
-9.03,-3.49,0.44,30.38,30.38,30.38
-9.69,-2.70,0.34,27.44,25.69,25.69
-9.82,-1.78,0.08,17.43,16.03,16.03
-9.01,-1.99,-0.11,-13.37,-13.37,-14.07
-8.61,-1.90,-0.19,-20.93,-20.93,-20.93
-8.50,-1.57,-0.19,-26.11,-26.11,-26.11
-7.93,-1.68,-0.13,-31.01,-31.01,-31.50
-7.72,-1.62,-0.13,-33.67,-33.67,-33.95
-7.71,-1.63,-0.12,-35.77,-35.77,-35.77
-7.27,-1.83,-0.07,-35.63,-35.63,-35.63
-7.46,-1.64,-0.05,-35.14,-35.07,-35.07
-7.92,-1.48,0.09,-35.21,-35.21,-35.07
-8.04,-1.60,0.23,-34.44,-34.44,-34.30
-8.85,-1.43,0.52,-32.27,-32.27,-31.99
-8.81,-1.57,0.70,-29.12,-29.12,-28.56
-8.03,-1.70,0.84,-24.78,-24.78,-24.29
-8.66,-1.71,0.96,-22.05,-21.21,-20.93
-9.11,-1.46,1.09,-19.04,-19.04,-17.71
-9.00,-1.27,1.16,-15.40,-15.40,-15.19
-8.76,-1.23,1.18,-13.37,-13.37,-12.95
-9.54,-1.05,0.99,-8.54,-8.54,-8.54
-10.09,-0.89,0.87,-6.09,-5.88,-5.88
-9.51,-1.13,0.89,-3.92,-3.64,-3.64
-9.54,-1.20,1.04,-0.98,-0.98,-0.70
-10.85,-0.78,0.78,3.15,3.15,3.57
-10.05,-0.92,0.89,4.90,4.90,4.97
-10.26,-0.79,0.91,4.48,4.48,4.13
-10.24,-0.40,0.71,3.71,3.71,3.71
-10.21,-0.26,0.76,3.57,3.57,3.57
-10.42,-0.63,0.96,3.64,3.64,3.64
-10.69,-0.57,1.13,3.50,3.50,3.50
-10.34,-0.50,1.17,3.36,3.43,3.43
-9.52,-0.72,1.27,3.08,3.08,3.08
-9.01,-0.85,1.45,3.50,3.50,3.50
-9.59,-0.94,1.64,4.69,4.69,4.69
-9.72,-1.06,1.86,7.14,7.14,7.56
-9.44,-1.26,1.98,11.48,11.48,11.48
-9.29,-1.20,2.08,14.42,14.42,14.42
-10.02,-1.00,2.25,17.01,17.01,17.01
-10.44,-1.12,2.31,18.55,18.83,18.83
-10.69,-1.31,2.34,20.72,21.14,21.14
-10.94,-1.21,2.20,23.38,23.38,23.52
-10.94,-0.98,1.98,23.45,23.45,23.45
-11.51,-0.80,1.80,21.49,21.49,21.49
-11.98,-0.66,1.56,17.85,17.57,17.57
-12.12,-0.75,1.28,15.12,14.84,14.84
-12.03,-0.83,1.05,12.67,12.25,12.25
-11.89,-0.86,0.94,10.43,10.08,10.08
-11.72,-0.84,0.85,8.68,8.47,8.47
-11.47,-0.80,0.80,7.42,7.35,7.35
-11.52,-0.88,0.70,4.69,4.69,4.41
-11.86,-1.13,0.70,2.52,2.52,2.38
-12.30,-1.24,0.75,0.00,0.00,0.00
-12.50,-1.38,0.75,-1.33,-1.75,-1.75
-12.31,-1.63,0.73,-2.66,-2.66,-2.66
-12.13,-1.83,0.80,-2.38,-2.24,-2.24
-11.82,-2.00,0.84,-1.47,-1.47,-1.47
-11.65,-1.81,0.94,-0.91,-0.91,-0.91
-11.40,-1.58,1.04,-1.61,-1.61,-1.96
-11.29,-1.27,1.33,-3.78,-3.99,-3.99
-11.10,-1.32,1.45,-5.39,-5.53,-5.53
-11.16,-1.29,1.67,-6.51,-6.51,-6.65
-11.06,-1.19,1.77,-8.40,-8.40,-8.75
-10.70,-1.04,1.77,-10.36,-10.99,-11.34
-9.60,-1.14,1.64,-14.28,-14.21,-14.21
-9.92,-1.33,1.77,-12.25,-12.25,-12.25
-10.74,-1.17,2.04,-11.20,-11.20,-11.20
-10.59,-0.99,2.05,-11.97,-11.97,-11.97
-10.11,-0.69,1.93,-14.49,-14.49,-14.49
-9.54,-0.62,1.81,-15.61,-15.61,-15.61
-9.63,-0.58,1.79,-16.03,-15.96,-15.96
-9.98,-0.59,1.79,-15.96,-16.03,-16.03
-10.32,-0.53,1.79,-16.66,-16.80,-16.80
-10.19,-0.54,1.78,-18.20,-18.20,-18.34
-10.19,-0.55,1.81,-19.18,-19.18,-19.18
-10.25,-0.73,1.71,-18.97,-18.97,-18.97
-10.55,-0.71,1.71,-17.71,-17.57,-17.57
-10.66,-0.53,1.67,-17.57,-17.57,-17.71
-10.25,-0.33,1.66,-18.83,-19.25,-19.60
-9.71,-0.26,1.63,-21.07,-21.28,-21.28
-9.85,-0.46,1.56,-20.79,-20.79,-20.44
-10.81,-0.54,1.64,-18.06,-17.01,-17.01
-11.31,-0.61,1.59,-13.65,-13.65,-13.37
-11.05,-0.56,1.50,-11.90,-11.34,-11.06
-10.06,-0.69,1.36,-9.24,-9.24,-7.98
-9.12,-0.73,1.36,-5.32,-5.32,-4.62
-8.28,-2.42,1.15,3.64,3.64,4.76
-7.86,-1.33,1.11,12.53,12.53,12.53
-7.76,-1.30,1.48,18.90,18.90,18.90
-8.42,-0.80,1.82,21.07,21.42,21.42
-8.59,-0.65,2.28,22.33,22.33,22.61
-7.62,-1.37,2.12,25.83,25.83,25.83
-6.59,-2.05,1.75,33.11,34.09,34.09
-5.52,-2.62,1.43,40.32,41.37,41.37
-5.06,-2.65,1.57,48.16,48.16,49.00
-4.68,-2.65,1.90,56.35,56.35,57.12
-4.20,-3.00,1.66,61.39,61.39,61.39
-3.62,-3.31,0.67,66.29,66.29,66.29
-4.63,-2.62,0.19,63.70,63.70,63.70
-7.90,-1.06,0.33,54.39,36.47,52.22
-11.08,-0.47,0.61,26.11,26.11,26.11
-11.88,-0.82,0.52,5.88,-0.49,-0.49
-11.97,-1.68,0.49,-18.20,-23.31,-23.31
-11.16,-2.68,0.62,-35.35,-35.35,-38.36
-10.31,-3.61,0.74,-43.89,-43.89,-43.89
-9.14,-4.74,0.80,-42.63,-42.63,-41.72
-8.21,-5.25,0.67,-29.26,-29.26,-29.26
-7.62,-5.35,0.56,-14.70,-14.70,-14.70
-7.37,-5.26,0.48,-2.31,-2.31,-2.31
-7.93,-4.85,0.42,9.59,10.57,10.57
-8.69,-4.39,0.34,14.49,16.10,16.10
-9.13,-3.74,0.09,16.87,16.59,16.59
-9.65,-3.00,0.01,12.46,11.55,11.55
-9.85,-2.77,-0.06,4.90,4.90,3.71
-9.42,-2.90,-0.27,-5.67,-5.67,-5.67
-9.10,-2.95,-0.30,-10.01,-11.20,-11.20
-8.98,-2.87,-0.23,-14.70,-14.70,-15.82
-8.86,-2.67,-0.26,-19.88,-19.88,-19.88
-8.41,-2.65,-0.39,-23.52,-23.52,-23.52
-8.64,-2.50,-0.41,-25.76,-26.39,-26.39
-8.90,-2.31,-0.43,-28.56,-29.33,-29.33
-8.89,-2.10,-0.45,-31.50,-31.50,-32.34
-8.77,-2.09,-0.59,-34.65,-34.65,-34.65
-8.22,-2.43,-0.73,-36.61,-36.61,-36.61
-8.93,-2.02,-0.64,-37.45,-37.45,-37.45
-9.11,-1.68,-0.64,-37.80,-37.73,-37.73
-8.22,-2.14,-0.75,-37.03,-37.03,-36.54
-8.34,-2.37,-0.74,-33.67,-33.32,-33.32
-9.53,-1.79,-0.55,-29.68,-29.68,-29.26
-9.24,-1.77,-0.49,-26.81,-26.81,-26.46
-8.45,-2.04,-0.42,-20.58,-20.58,-19.95
-7.74,-2.13,-0.35,-14.49,-14.49,-13.72
-8.16,-1.79,-0.22,-10.50,-10.50,-8.75
-9.09,-0.06,0.03,-6.51,-6.51,-5.81
-9.60,-0.86,0.26,-4.20,-4.20,-4.20
-8.53,-1.24,0.29,-1.96,-1.96,-1.96
-8.15,-1.25,0.22,-0.63,-0.56,-0.56
-9.27,-0.86,0.11,-0.35,-0.35,-0.35
-9.89,-0.94,0.18,0.00,0.00,0.00
-9.00,-1.59,0.20,3.08,3.57,3.57
-8.51,-1.79,0.08,6.72,7.21,7.21
-9.05,-1.19,-0.04,10.64,10.64,10.85
-9.60,-0.94,0.08,11.62,11.62,11.62
-9.89,-0.96,0.24,12.53,12.53,12.53
-9.74,-1.23,0.39,14.21,14.84,14.84
-9.52,-1.27,0.48,17.08,17.08,17.92
-9.60,-1.41,0.55,19.81,20.09,20.58
-10.90,-1.23,0.78,22.12,22.40,22.40
-11.05,-1.04,0.97,24.08,24.08,24.36
-10.43,-0.89,1.04,24.85,24.85,24.85
-9.81,-0.75,1.13,24.29,23.87,23.87
-9.96,-0.40,1.18,22.26,22.26,21.63
-9.99,-0.31,1.23,19.18,19.18,19.18
-10.27,-0.42,1.32,17.15,17.15,17.15
-10.72,-0.57,1.36,15.61,15.61,15.61
-11.07,-0.59,1.41,14.28,14.00,14.00
-10.76,-0.48,1.38,11.97,11.69,11.69
-10.29,-0.89,1.18,8.61,8.61,8.40
-10.64,-1.25,1.25,7.70,7.56,7.70
-11.13,-1.71,1.39,8.54,8.54,9.38
-11.59,-2.16,1.68,14.49,14.49,14.49
-11.27,-1.91,1.80,16.24,16.24,16.24
-10.75,-1.64,1.79,16.87,17.15,17.15
-10.75,-1.42,1.82,17.64,17.64,17.64
-11.36,-1.01,2.06,17.08,17.08,17.08
-11.95,-0.83,2.14,14.35,14.35,14.35
-12.23,-0.78,2.13,10.78,9.45,9.45
-12.21,-0.74,1.99,4.27,4.27,3.57
-11.58,-0.91,1.66,-2.31,-2.31,-3.15
-11.01,-1.24,1.49,-8.47,-9.59,-9.59
-10.77,-1.68,1.50,-12.39,-12.39,-12.95
-10.61,-2.20,1.51,-13.65,-13.65,-13.65
-10.48,-2.55,1.61,-12.53,-12.53,-12.53
-10.15,-2.68,1.66,-11.27,-10.78,-10.78
-9.93,-2.62,1.73,-9.17,-9.17,-9.17
-9.93,-2.60,1.87,-6.44,-6.44,-6.44
-10.58,-2.27,2.15,-4.27,-4.27,-4.27
-10.60,-2.02,2.26,-5.74,-5.74,-5.95
-10.42,-1.72,2.30,-7.35,-7.84,-8.19
-9.98,-1.63,2.30,-10.15,-10.15,-10.15
-11.16,-2.04,2.66,-11.41,-11.62,-12.04
-11.70,-2.19,2.83,-12.53,-12.60,-12.60
-11.94,-2.38,2.90,-12.32,-12.25,-12.25
-11.71,-2.30,2.85,-12.18,-12.18,-12.32
-10.98,-2.22,2.60,-13.72,-13.72,-13.72
-10.66,-2.07,2.50,-14.63,-14.84,-14.84
-10.27,-2.05,2.21,-15.33,-15.33,-15.47
-10.28,-2.23,1.89,-14.07,-14.07,-14.07
-11.12,-1.98,1.84,-12.95,-12.81,-12.81
-11.53,-1.67,1.76,-13.65,-13.65,-13.65
-11.34,-1.37,1.71,-17.71,-17.71,-17.71
-10.51,-1.49,1.53,-19.25,-19.25,-19.25
-10.33,-1.82,1.16,-17.50,-17.50,-17.50
-10.53,-1.85,0.96,-13.16,-13.16,-12.81
-10.21,-1.54,0.95,-11.76,-11.76,-11.83
-9.73,-1.10,0.97,-14.21,-14.21,-14.21
-9.28,-1.11,0.99,-15.75,-15.61,-15.61
-8.94,-1.49,0.84,-13.02,-13.02,-12.32
-9.69,-1.45,0.95,-4.90,-4.90,-4.90
-9.20,-1.46,0.81,-1.12,-1.12,-1.12
-8.37,-1.43,0.76,2.52,2.52,2.52
-7.94,-1.67,0.67,5.95,7.70,7.70
-8.84,-1.66,0.73,13.79,13.79,15.89
-8.96,-1.81,0.72,23.24,24.22,24.22
