aX,aY,aZ,gX,gY,gZ
-3.59,0.35,5.52,-47.39,-42.49,-40.11
-2.44,0.53,6.89,-21.77,-21.77,-21.77
-2.67,2.33,7.99,-0.56,-0.56,1.75
-3.47,2.05,8.55,13.58,13.58,13.58
-4.23,2.30,9.28,22.96,22.96,22.96
-5.43,3.17,9.68,26.88,26.88,26.88
-6.66,3.65,9.60,26.53,26.53,26.53
-7.30,4.03,9.45,22.96,22.40,22.40
-7.46,4.14,9.37,17.85,17.22,17.22
-6.96,3.75,9.03,13.23,12.81,12.81
-6.18,3.30,8.64,11.20,11.20,11.34
-5.67,3.07,8.45,12.60,13.30,13.30
-5.38,2.98,8.20,15.82,15.82,16.59
-5.31,3.04,7.89,18.62,18.62,18.62
-5.11,2.71,7.62,23.52,23.52,23.52
-5.04,2.30,7.32,30.59,30.59,30.59
-5.54,2.36,6.32,44.17,44.17,44.73
-6.41,2.71,5.87,47.46,47.46,47.74
-6.96,2.83,5.49,49.07,49.63,49.91
-6.92,2.67,4.89,51.59,51.94,51.94
-7.03,2.49,4.00,54.60,54.60,54.88
-7.33,2.54,3.38,55.23,55.23,55.23
-7.58,2.69,2.77,52.78,52.78,52.78
-7.93,2.80,2.25,49.00,49.00,49.00
-8.22,2.66,1.87,45.43,45.15,45.15
-8.49,2.75,1.61,45.08,45.01,45.01
-8.46,2.97,1.15,45.57,45.57,45.57
-8.38,3.12,0.53,46.97,46.97,46.97
-8.32,3.30,-0.12,48.79,49.07,49.07
-8.05,3.40,-0.60,50.54,50.89,50.89
-7.93,3.51,-1.20,51.52,51.45,51.45
-8.09,3.72,-1.68,49.84,49.56,49.56
-7.88,3.59,-2.19,47.88,47.74,47.74
-7.83,3.00,-2.69,47.25,47.25,47.25
-8.24,3.04,-2.81,47.46,47.46,47.46
-8.48,3.50,-2.83,45.85,45.85,45.15
-8.50,3.45,-3.48,43.19,43.12,43.12
-8.22,3.05,-4.43,42.91,42.91,42.84
-8.10,2.65,-4.48,42.21,42.21,41.93
-8.25,2.64,-4.21,38.57,38.57,38.57
-8.21,2.93,-4.18,30.66,30.66,29.61
-7.51,2.46,-5.40,17.64,17.64,17.64
-7.69,2.69,-5.72,14.28,13.65,13.65
-7.29,2.72,-6.05,8.61,8.61,8.40
-7.01,2.55,-6.25,8.05,8.05,8.96
-6.82,2.73,-6.92,11.97,11.97,11.97
-6.82,2.58,-6.70,15.75,15.75,15.75
-6.64,2.19,-6.54,18.34,18.34,19.46
-6.74,1.70,-6.47,24.22,24.22,24.22
-6.37,1.97,-6.78,33.32,33.32,33.32
-6.21,2.32,-6.86,37.38,37.94,37.94
-6.18,2.46,-7.15,42.14,42.14,42.70
-5.93,2.02,-7.47,47.32,47.32,48.30
-5.32,1.52,-8.00,54.46,54.46,55.37
-5.08,1.75,-8.68,60.62,60.62,60.62
-4.91,2.16,-9.14,57.82,57.82,57.82
-5.02,2.18,-9.37,52.36,52.36,52.36
-5.04,2.11,-9.78,48.23,46.62,46.62
-5.16,2.23,-10.17,40.53,39.76,39.76
-5.23,2.12,-9.94,30.03,30.03,28.91
-4.91,1.90,-9.67,22.54,20.02,18.90
-4.44,1.88,-9.47,11.83,10.85,10.85
-4.13,1.85,-9.39,1.96,1.96,1.26
-3.93,1.44,-9.76,-1.12,-1.12,-0.98
-3.93,0.84,-9.89,1.61,1.61,1.61
-3.83,0.43,-10.35,7.49,7.49,10.01
-3.51,0.24,-10.75,14.28,14.28,15.19
-3.15,0.24,-10.89,21.21,21.21,21.84
-3.44,0.52,-10.69,23.59,23.59,23.59
-3.64,0.78,-10.35,24.43,24.50,24.50
-3.51,0.82,-10.18,24.29,24.22,24.22
-3.29,0.70,-9.99,24.29,24.43,24.43
-3.21,0.65,-10.03,24.29,24.08,24.08
-3.13,0.80,-10.25,22.40,21.91,20.79
-2.84,0.91,-10.47,16.24,16.24,15.61
-2.44,0.96,-10.60,8.89,8.89,8.89
-1.95,0.96,-10.62,4.34,4.34,4.34
-1.83,0.75,-10.56,-1.75,-1.75,-1.75
-1.99,0.64,-10.67,-5.74,-5.74,-5.74
-2.22,0.53,-10.72,-8.54,-8.54,-8.54
-2.27,0.36,-10.70,-9.03,-8.89,-8.89
-2.40,0.11,-10.51,-7.42,-6.65,-6.65
-2.51,-0.21,-10.49,-3.57,-3.57,-3.57
-2.67,-0.49,-10.82,4.83,4.83,4.83
-2.97,-0.65,-11.43,14.42,14.42,14.42
-3.28,-0.55,-12.16,23.80,23.80,23.80
-3.57,0.30,-12.76,25.06,23.94,23.94
-3.91,1.04,-12.94,16.80,16.80,13.23
-4.35,1.52,-12.19,-4.13,-4.13,-4.13
-4.80,2.23,-11.01,-50.75,-50.75,-50.75
-4.45,1.91,-10.75,-72.59,-72.59,-72.59
-3.90,1.49,-10.58,-87.15,-87.15,-87.15
-3.38,1.06,-10.46,-94.01,-94.01,-94.01
-3.02,0.80,-10.31,-94.78,-94.78,-94.01
-2.72,0.28,-10.11,-88.20,-88.20,-84.84
-2.98,-0.54,-9.81,-65.73,-65.73,-65.73
-3.40,-0.33,-9.53,-41.09,-41.09,-41.09
-4.14,0.26,-9.16,-18.76,-18.76,-16.52
-5.21,0.72,-8.73,-0.14,-0.14,-0.14
-5.88,1.22,-8.79,6.65,7.35,7.35
