aX,aY,aZ,gX,gY,gZ
-8.41,-6.55,2.32,17.36,17.36,16.10
-8.71,-6.82,2.30,15.82,15.82,16.03
-9.06,-7.20,2.08,20.30,20.30,21.00
-9.15,-7.11,2.02,25.90,25.90,28.28
-9.42,-7.14,2.02,32.83,32.83,32.83
-9.52,-6.59,2.07,35.63,35.63,35.63
-9.49,-5.90,2.01,36.47,36.47,36.47
-9.30,-5.32,2.16,32.83,32.83,32.83
-9.02,-4.58,2.28,27.37,27.37,24.99
-8.94,-4.23,2.36,15.19,13.72,13.72
-9.39,-4.37,2.46,0.42,0.42,-0.77
-9.71,-4.13,2.64,-5.39,-5.39,-5.32
-9.82,-4.07,2.64,-4.13,-2.80,-2.24
-10.02,-3.26,2.56,1.33,1.33,3.50
-10.01,-2.00,2.42,8.05,8.05,8.05
-10.10,-1.46,2.43,11.34,11.34,11.34
-10.05,-0.88,2.41,16.10,16.66,16.66
-9.96,-0.65,2.35,20.65,21.35,21.35
-9.71,-0.42,2.34,24.29,24.43,24.43
-9.99,-0.56,2.31,25.27,25.27,25.20
-9.88,0.15,2.35,25.90,25.90,26.25
-8.82,0.91,2.29,28.14,28.14,28.14
-8.33,2.01,2.32,24.36,22.96,22.96
-7.93,2.57,2.32,18.90,18.90,17.78
-7.46,2.97,2.36,15.82,15.82,15.54
-6.92,3.43,2.44,15.40,15.40,15.40
-6.35,4.17,2.39,17.78,17.78,17.78
-5.73,4.45,2.34,19.88,20.30,20.30
-5.08,5.26,2.32,21.98,21.98,22.61
-4.30,5.82,2.20,23.31,23.31,23.10
-3.85,6.36,2.12,22.75,22.75,22.75
-3.56,6.73,2.00,22.68,23.03,23.03
-3.20,6.99,1.86,23.87,23.87,24.08
-2.61,7.37,1.75,23.87,23.87,23.87
-1.81,7.77,1.67,21.77,21.77,21.07
-1.27,8.09,1.49,18.76,18.76,18.76
-0.60,8.17,1.46,15.33,15.33,15.33
0.01,8.09,1.34,14.28,14.28,14.28
0.61,8.15,1.40,14.56,14.56,14.91
1.22,7.93,1.48,15.89,15.89,15.89
1.90,7.74,1.50,17.01,17.01,17.01
2.58,7.68,1.59,16.59,16.03,16.03
3.76,7.62,1.58,14.70,14.70,14.70
4.78,7.40,1.69,12.39,12.39,12.39
5.39,7.36,1.83,9.31,8.96,8.96
5.67,7.12,1.83,7.42,7.42,7.42
5.65,6.94,1.52,8.05,8.40,8.40
5.26,6.71,1.33,10.15,11.48,11.48
4.71,6.67,1.16,14.98,14.98,14.98
4.26,6.95,1.17,17.85,17.85,17.85
3.74,7.32,1.08,17.29,17.29,17.08
2.90,7.48,1.03,13.72,13.72,13.37
2.02,7.65,1.12,8.54,8.54,8.54
1.32,7.77,1.16,1.75,1.75,1.75
0.85,8.22,1.13,-6.23,-6.23,-6.23
0.21,8.22,1.17,-21.91,-21.91,-21.91
-0.67,7.69,1.23,-31.57,-34.16,-34.16
-2.15,6.75,1.22,-39.83,-40.88,-40.88
-3.75,5.97,1.12,-40.60,-40.60,-39.62
-4.76,5.61,1.07,-36.12,-36.12,-35.28
-5.14,5.60,1.46,-35.21,-35.21,-35.70
-5.87,5.10,1.70,-37.24,-37.24,-37.38
-6.85,4.03,1.45,-18.20,-35.42,-35.42
-7.61,3.27,1.48,-26.46,-26.46,-26.46
-8.16,3.38,1.75,-15.47,-14.49,-14.49
-8.56,2.40,2.04,-11.76,-11.13,-11.13
-9.02,2.05,1.87,-12.67,-12.95,-12.95
-8.56,1.55,2.07,-16.80,-17.22,-17.22
-8.81,0.96,2.00,-19.25,-20.37,-20.37
-9.77,-0.20,2.17,-21.35,-21.49,-21.49
-9.80,-0.75,2.61,-21.07,-20.93,-20.93
-9.87,-1.34,2.89,-22.12,-22.33,-22.33
-9.63,-1.18,2.71,-28.56,-28.56,-28.56
-9.07,-1.13,2.49,-34.86,-34.86,-35.35
-9.33,-2.14,2.47,-36.26,-36.26,-36.05
-8.90,-3.70,2.50,-32.48,-32.48,-31.71
-8.30,-4.78,2.33,-26.67,-26.67,-26.04
-7.80,-4.87,2.24,-24.08,-24.08,-24.08
-7.18,-4.94,2.43,-26.18,-26.18,-26.60
-6.81,-6.19,2.39,-30.45,-30.45,-31.08
-6.56,-6.96,2.40,-34.72,-34.72,-34.72
-6.17,-7.81,2.18,-34.65,-34.37,-34.37
-5.48,-7.80,2.39,-33.60,-33.60,-33.60
-5.02,-8.85,2.59,-35.21,-35.21,-35.21
-4.91,-10.55,2.55,-39.06,-39.06,-39.06
-4.74,-11.53,2.37,-42.28,-42.28,-42.28
-3.95,-11.59,2.50,-41.79,-41.65,-41.65
-3.00,-11.32,2.83,-40.67,-40.60,-40.60
-2.31,-11.62,2.96,-42.42,-42.42,-42.84
-2.20,-13.06,2.88,-46.27,-46.27,-46.69
-1.96,-13.71,2.73,-48.30,-47.81,-47.81
-1.41,-14.44,2.47,-43.54,-43.54,-43.54
-0.91,-14.61,2.55,-36.12,-36.12,-36.12
-0.59,-14.72,2.86,-33.04,-33.04,-33.04
-0.58,-14.17,3.23,-33.04,-33.32,-33.32
-0.39,-13.49,3.27,-33.88,-33.95,-33.95
-0.23,-12.59,3.10,-34.02,-34.02,-34.16
-0.10,-11.89,3.01,-35.35,-35.35,-35.63
0.00,-11.02,2.92,-37.38,-37.38,-37.80
0.27,-10.86,2.80,-39.27,-39.20,-39.20
0.66,-11.01,2.55,-37.52,-37.52,-37.24
0.84,-10.93,2.42,-33.81,-33.81,-33.11
0.80,-10.63,2.40,-30.24,-30.24,-29.96
0.78,-10.20,2.33,-27.93,-27.93,-27.93
0.60,-10.08,2.30,-29.05,-29.05,-29.05
0.41,-9.94,2.24,-30.45,-30.45,-30.45
0.38,-10.02,2.19,-30.10,-30.10,-30.10
0.59,-10.15,2.17,-28.21,-28.21,-27.30
1.14,-9.97,1.70,-21.77,-21.77,-21.77
1.14,-10.13,1.43,-19.81,-19.81,-19.81
1.05,-10.38,1.20,-13.79,-13.79,-13.79
0.90,-10.16,1.34,-6.72,-6.72,-6.72
0.82,-9.49,1.47,-2.10,-2.10,-0.70
0.78,-9.48,1.45,2.94,2.94,2.94
0.67,-9.70,1.45,9.10,9.10,9.10
0.58,-9.59,1.46,15.12,16.17,16.17
0.66,-9.44,1.45,22.12,22.12,22.12
0.55,-9.22,1.53,28.70,28.70,29.33
0.38,-9.06,1.69,33.60,33.60,33.60
0.31,-9.49,1.73,36.82,38.36,38.36
0.43,-10.16,1.64,44.38,44.38,46.69
0.60,-10.50,1.64,52.99,52.99,52.99
0.59,-10.15,2.06,57.40,57.40,57.40
0.60,-10.25,2.07,54.81,54.67,54.67
1.15,-10.74,2.07,56.63,56.63,57.26
1.67,-11.50,2.25,60.20,61.04,61.53
1.64,-12.28,2.59,62.72,62.72,62.58
1.26,-12.55,2.83,61.81,61.81,61.25
1.14,-12.90,2.51,63.42,63.42,63.42
1.10,-13.27,2.81,67.20,67.20,67.20
0.96,-13.64,3.56,70.42,70.42,70.42
0.44,-13.85,4.11,72.38,72.38,72.38
-0.52,-14.22,4.50,72.87,72.87,72.87
-1.07,-14.28,4.55,75.39,76.86,76.86
-1.34,-14.30,4.45,83.16,83.16,85.47
-2.01,-14.11,4.56,92.26,92.26,92.26
-2.85,-13.42,4.81,100.31,100.31,100.31
-3.65,-12.69,4.95,102.34,102.34,102.34
-4.64,-11.46,5.18,99.82,98.28,98.28
-5.48,-10.20,5.45,92.40,92.40,90.37
-6.27,-9.41,5.32,82.88,82.88,82.88
-7.39,-9.39,5.35,75.32,75.32,75.32
-8.44,-9.04,5.41,65.52,64.75,64.75
-9.17,-8.97,5.38,62.51,62.37,62.23
-9.90,-8.82,5.07,62.16,62.16,62.16
-10.18,-6.66,4.65,62.44,62.58,62.58
-10.06,-5.91,4.35,62.23,62.09,61.25
-9.95,-4.93,4.13,58.45,57.68,56.14
-8.95,-2.96,3.56,50.05,50.05,49.28
-8.35,-2.48,3.15,42.21,42.21,42.21
-7.80,-1.55,2.99,38.22,37.17,37.17
-6.85,-0.86,2.81,35.21,35.21,34.86
-4.86,1.05,1.71,35.42,35.42,35.63
-4.26,1.34,1.66,38.29,38.29,38.29
-3.82,1.96,1.60,41.02,41.02,41.02
-3.52,2.57,1.54,42.00,41.79,41.79
-3.13,3.40,1.65,39.27,39.27,39.27
-2.77,3.81,1.73,33.11,33.11,33.11
-2.57,4.11,1.70,28.91,28.91,28.91
-2.66,4.42,1.72,26.53,26.53,26.53
-2.81,4.60,1.96,23.94,23.59,23.59
-2.82,5.39,1.96,20.72,20.72,20.72
-2.79,5.68,2.09,15.33,15.33,15.33
-2.80,5.95,2.23,10.99,10.99,10.99
-2.91,6.20,2.21,7.91,7.91,7.91
-3.02,6.54,2.24,6.58,6.58,6.58
-3.05,6.86,2.30,6.65,6.93,6.93
-3.34,7.26,2.23,7.84,7.84,7.84
-3.47,7.74,2.23,7.63,7.35,7.35
-3.67,8.45,2.27,4.76,4.06,4.06
-3.81,8.92,2.35,-0.84,-2.38,-3.15
-3.82,9.15,2.47,-6.37,-6.37,-8.05
-3.88,9.13,2.57,-11.27,-11.27,-11.27
-4.04,9.08,2.57,-12.88,-12.88,-12.88
-4.02,8.97,2.67,-11.55,-11.55,-11.55
-4.05,8.84,2.75,-8.89,-8.89,-8.89
-4.51,9.12,3.09,-3.71,-3.71,-3.85
-4.49,9.17,3.05,-3.92,-3.92,-3.85
-4.43,8.82,2.95,-1.89,-1.26,-1.26
-3.94,8.98,2.82,9.45,9.45,9.52
-3.89,8.98,2.73,9.24,9.24,9.24
-3.88,8.86,2.61,9.45,9.52,9.52
-3.77,8.95,2.53,10.50,10.50,10.71
-3.47,9.04,2.55,10.43,10.43,10.50
-3.06,9.03,2.50,10.22,10.22,10.08
-2.69,9.08,2.42,9.94,9.94,9.94
-2.31,8.95,2.37,10.22,10.22,10.43
-1.78,8.94,2.35,12.11,12.11,12.11
-1.15,8.87,2.22,15.05,15.05,15.05
-0.66,8.89,2.16,19.74,19.74,19.74
0.74,9.13,1.90,24.71,24.71,24.50
1.57,9.24,1.77,24.15,24.15,24.15
2.43,9.22,1.62,21.63,21.63,21.63
3.25,9.14,1.54,18.83,18.83,18.83
4.07,8.71,1.23,7.28,7.28,7.28
3.83,8.30,1.17,4.06,3.71,3.71
3.49,7.85,1.12,2.31,2.38,2.38
3.11,7.68,1.16,2.80,2.80,2.80
2.53,7.36,1.08,3.36,3.64,3.64
1.63,7.05,0.85,3.78,3.78,3.78
0.61,7.19,0.68,1.05,1.05,1.05
-0.49,7.21,0.80,-6.93,-6.93,-6.93
-1.57,6.84,0.94,-15.75,-18.76,-18.76
-2.83,6.18,0.77,-27.02,-29.19,-29.19
-4.16,5.41,0.67,-33.11,-33.60,-34.23
-5.22,4.78,0.67,-34.23,-34.09,-34.09
-5.64,4.32,1.13,-32.90,-33.04,-33.04
-5.90,3.80,1.28,-32.90,-32.90,-32.90
-6.65,3.48,1.03,-30.87,-30.87,-30.31
-7.44,2.89,1.05,-24.08,-24.08,-24.08
-7.93,2.66,1.31,-19.18,-17.71,-17.71
-7.40,3.31,1.60,-19.95,-19.95,-19.95
-7.03,2.94,1.28,-24.64,-25.90,-25.90
-6.92,2.24,1.14,-27.44,-27.44,-27.44
-7.05,1.10,1.13,-28.70,-29.82,-30.38
-7.87,-0.76,1.27,-33.11,-33.39,-33.39
-8.64,-1.62,0.91,-30.87,-30.87,-30.17
-9.33,-2.72,0.83,-25.27,-25.27,-24.36
-9.42,-3.29,1.15,-17.92,-17.92,-17.50
-10.03,-4.36,1.04,-16.87,-16.87,-16.87
-10.52,-4.64,0.77,-16.80,-16.59,-15.96
-10.49,-4.79,0.94,-13.09,-12.32,-12.32
-10.51,-5.48,1.27,-6.23,-5.67,-5.67
-10.78,-6.72,1.38,-2.66,-2.66,-2.24
-10.61,-6.27,1.51,1.89,1.89,2.45
-10.07,-6.41,1.56,8.89,8.89,8.89
-9.96,-7.22,1.60,10.22,9.73,9.73
-9.62,-7.05,2.06,6.09,6.09,5.39
-9.05,-7.52,2.36,-2.03,-2.03,-2.03
-7.17,-6.87,2.70,-25.13,-25.13,-25.13
-6.73,-7.67,2.65,-31.36,-31.36,-33.25
-6.81,-9.38,2.18,-37.94,-37.94,-37.94
-6.90,-10.67,1.89,-39.90,-39.90,-39.90
-6.52,-11.18,1.89,-35.00,-35.00,-35.00
-6.12,-11.73,1.87,-29.82,-28.21,-28.21
-5.74,-11.95,2.01,-24.43,-24.43,-23.59
-5.50,-12.16,1.96,-21.84,-21.49,-21.49
-5.33,-11.91,1.54,-18.34,-18.34,-17.99
-4.80,-11.62,1.45,-15.12,-15.12,-15.12
-4.22,-11.34,1.43,-10.36,-9.87,-9.87
-3.68,-10.81,1.54,-8.33,-8.19,-8.19
-3.28,-10.49,1.79,-8.61,-8.61,-8.61
-3.01,-10.38,1.69,-8.68,-8.68,-8.68
-2.83,-10.43,1.60,-7.56,-7.56,-7.56
-2.68,-10.41,1.62,-6.79,-6.79,-6.79
-2.61,-10.34,1.53,-5.74,-5.74,-5.74
-2.57,-10.14,1.54,-5.67,-5.88,-5.88
-2.51,-10.16,1.52,-6.65,-7.14,-7.49
-2.43,-10.16,1.47,-9.52,-10.36,-10.99
-2.33,-10.18,1.39,-13.58,-13.58,-15.26
-2.24,-10.25,1.32,-17.99,-17.99,-19.53
-2.14,-10.35,1.32,-21.70,-21.70,-22.12
-2.02,-10.25,1.36,-22.89,-22.89,-22.82
-2.06,-10.39,1.41,-22.47,-22.26,-22.26
-2.11,-10.57,1.39,-19.60,-19.60,-19.11
-1.90,-10.55,1.26,-15.68,-15.68,-14.98
-1.65,-10.39,1.35,-9.87,-9.87,-9.87
-1.26,-10.07,1.31,-5.95,-4.90,-4.90
-0.67,-9.61,1.47,-2.52,-2.52,-2.31
-0.21,-9.52,1.43,-2.24,-2.24,-2.45
-0.11,-9.60,1.15,-2.66,-2.66,-2.66
0.01,-9.38,1.05,-3.15,-3.15,-3.15
-0.01,-9.16,1.20,-4.97,-4.97,-4.97
-0.14,-8.87,1.41,-9.17,-9.17,-9.17
0.14,-8.93,1.67,-18.62,-18.62,-18.62
0.35,-9.21,1.56,-22.12,-22.12,-22.12
0.46,-9.19,1.40,-22.96,-22.96,-22.96
0.36,-9.16,1.35,-23.45,-23.45,-23.73
0.17,-9.24,1.28,-24.15,-24.15,-24.15
0.15,-9.39,1.21,-22.75,-22.75,-22.40
0.05,-9.76,1.25,-20.65,-19.81,-19.32
-0.30,-10.38,1.26,-17.01,-17.01,-15.61
-0.66,-10.55,1.38,-13.37,-13.37,-12.95
-0.94,-10.24,1.58,-7.35,-7.35,-6.58
-1.11,-10.16,1.68,0.35,0.35,1.61
-1.00,-10.49,1.68,9.59,9.59,10.85
-1.02,-11.05,1.66,21.91,21.91,21.91
-0.91,-11.40,1.79,35.35,36.89,36.89
-0.95,-11.92,1.99,50.26,50.26,51.87
-1.00,-12.19,2.04,61.88,61.88,63.49
-0.79,-11.98,2.44,75.39,75.39,76.58
-0.56,-12.10,2.51,82.60,82.60,83.37
-0.53,-12.33,2.61,87.99,87.99,88.62
-0.47,-12.64,2.90,93.59,93.59,94.01
-0.15,-12.94,3.13,95.83,96.11,96.11
-0.02,-13.65,3.34,98.49,99.05,99.05
-0.05,-14.00,3.35,100.66,100.66,101.01
0.02,-14.01,3.47,101.71,101.71,101.71
-0.01,-14.33,3.56,101.43,101.22,101.22
-0.06,-14.57,3.67,99.82,99.12,99.12
-0.19,-14.49,3.96,97.44,97.44,97.44
-0.86,-14.28,4.02,96.88,96.88,96.88
-1.54,-14.04,3.76,99.12,99.12,99.12
-2.12,-13.26,3.52,100.03,100.03,100.10
-2.68,-12.20,3.77,98.21,98.21,98.21
-3.34,-10.64,3.94,93.45,93.45,92.47
-3.81,-9.70,3.91,85.68,85.68,85.68
-4.42,-8.73,3.83,74.69,74.69,74.69
-5.13,-7.70,4.00,66.01,66.01,66.01
-5.56,-6.83,4.00,56.49,55.72,55.72
-6.19,-6.13,3.96,51.94,50.19,50.19
-6.83,-5.72,3.95,47.88,47.60,47.18
-7.41,-5.07,3.81,47.81,48.09,48.09
-7.82,-4.75,3.61,50.82,50.82,51.17
-8.05,-3.20,3.44,54.11,54.11,54.11
-8.05,-2.45,3.36,54.60,54.60,54.60
-8.17,-1.62,3.21,53.55,53.55,53.55
-8.04,-0.55,3.33,51.59,50.75,50.75
-7.79,0.18,3.21,48.16,48.16,47.67
-7.46,0.85,3.14,44.24,44.24,44.24
-7.19,1.51,3.11,41.09,41.09,41.09
-7.15,1.96,3.10,34.72,34.72,34.72
-6.97,2.47,3.10,31.71,31.01,31.01
-6.59,2.73,3.13,29.96,29.96,29.96
-6.21,3.41,2.94,30.38,30.38,30.31
-6.01,3.89,2.88,30.45,30.45,30.45
-6.27,4.54,2.79,29.96,29.89,29.89
-6.20,5.26,2.89,29.89,29.89,29.89
-5.92,5.88,2.86,30.45,30.45,30.45
-6.30,6.37,2.79,29.19,29.19,29.19
-6.90,6.44,2.56,28.84,29.19,29.19
-6.80,6.51,2.60,30.52,30.52,30.66
-6.17,7.16,2.56,29.68,29.68,28.98
-5.41,7.61,2.57,24.99,24.99,24.99
-4.78,8.05,2.64,14.14,14.14,14.14
-4.36,8.07,2.65,8.19,7.70,7.70
-4.31,7.41,2.74,6.09,6.16,6.16
-3.94,6.87,2.69,11.20,11.20,12.18
-3.19,6.89,2.72,17.99,18.90,18.90
-2.46,7.21,2.60,24.08,24.08,24.08
-1.54,7.50,2.28,26.04,26.11,26.11
-0.54,7.76,2.19,24.85,24.57,24.57
0.28,7.83,1.96,23.31,22.47,22.47
0.93,7.70,1.68,21.28,21.00,20.23
1.43,7.99,1.52,17.92,17.36,16.03
2.14,8.26,1.28,12.18,11.20,11.20
2.64,8.34,1.13,2.17,1.19,1.19
3.00,8.38,1.03,-5.04,-5.04,-5.04
3.37,8.31,1.18,-14.84,-14.84,-14.84
3.89,8.45,1.34,-21.98,-21.98,-21.98
4.15,8.08,1.44,-28.07,-28.49,-28.49
4.42,7.67,1.53,-28.91,-28.77,-28.77
4.54,7.37,1.80,-27.09,-26.67,-26.67
4.41,7.43,2.09,-25.13,-24.78,-24.78
4.35,7.26,2.31,-19.04,-18.06,-18.06
4.18,6.93,2.41,-10.85,-10.85,-10.85
4.07,6.83,2.63,1.33,1.33,4.41
4.04,7.14,2.87,12.67,12.67,12.67
4.08,7.72,2.96,21.63,21.63,21.63
4.02,8.13,2.95,24.08,24.08,24.08
3.95,8.41,2.81,23.94,23.94,23.94
3.99,8.67,2.76,22.54,21.91,21.91
3.97,8.74,2.63,19.11,19.11,19.11
3.99,8.73,2.46,16.45,16.24,16.24
4.14,8.22,1.75,13.51,13.72,13.72
4.07,8.11,1.65,14.98,15.12,15.12
3.85,8.19,1.65,16.31,16.31,16.31
3.30,8.58,1.45,15.33,15.12,15.12
2.96,8.57,1.36,12.67,12.67,12.67
2.61,8.59,1.29,10.15,10.15,10.15
2.18,8.82,1.22,6.86,6.86,6.86
1.79,8.93,1.19,3.08,3.08,2.66
1.29,8.83,1.09,-1.47,-1.47,-2.10
0.68,8.56,1.04,-5.32,-5.32,-5.81
0.13,8.55,0.95,-10.57,-10.57,-10.57
-0.37,8.41,1.13,-16.45,-16.45,-16.45
-0.87,8.37,1.15,-23.73,-23.73,-23.73
-3.89,6.83,1.38,-17.99,-17.99,-17.29
-4.55,6.72,1.75,-13.58,-13.58,-13.86
-4.76,6.67,1.71,-16.94,-16.94,-16.94
-5.32,5.98,1.59,-17.29,-16.87,-16.87
-6.01,5.37,1.40,-14.14,-13.02,-13.02
-6.18,5.42,1.59,-9.59,-9.59,-8.82
-6.46,5.15,1.83,-8.54,-8.75,-8.75
-7.16,4.66,1.48,-10.08,-10.08,-10.08
-7.55,3.94,1.30,-6.02,-5.18,-5.18
-7.83,3.65,1.38,-1.05,1.54,1.54
-8.00,3.70,1.46,5.25,5.81,6.65
-8.39,3.52,1.50,7.28,7.14,7.14
-9.15,2.95,1.20,4.34,4.06,4.06
-9.59,3.00,1.23,2.87,2.87,2.87
-9.50,3.00,1.26,2.59,1.89,1.89
-9.72,2.45,1.33,-2.24,-2.24,-2.24
-10.17,1.92,0.98,-8.40,-8.89,-8.89
-10.37,1.38,0.82,-7.70,-7.70,-7.21
-10.42,1.01,0.92,-4.06,-3.01,-3.01
-11.01,0.36,1.02,-2.17,-2.17,-2.59
-10.91,0.51,1.24,-4.27,-4.27,-4.27
-10.38,0.52,1.37,-6.79,-6.79,-6.79
-10.37,-0.05,1.56,-9.73,-9.73,-10.57
-10.53,-1.16,1.33,-11.90,-11.90,-11.90
-9.97,-1.24,1.38,-10.57,-10.15,-10.15
-9.43,-1.23,1.64,-10.64,-10.92,-11.83
-9.27,-1.54,1.90,-15.05,-15.89,-15.89
-9.28,-2.43,1.94,-21.63,-22.47,-23.94
-8.95,-2.62,1.86,-27.02,-27.51,-27.51
-8.87,-3.31,1.93,-32.48,-33.04,-33.04
-9.00,-3.88,1.98,-36.75,-36.75,-36.75
-8.58,-4.34,2.04,-38.71,-38.71,-38.71
-8.11,-5.09,1.93,-36.82,-36.82,-36.82
-8.17,-6.30,1.67,-31.50,-30.66,-30.66
-8.21,-7.12,1.67,-26.81,-24.15,-24.15
-7.92,-7.60,1.74,-19.53,-18.48,-16.52
-7.46,-7.91,1.70,-11.13,-10.08,-8.26
-7.29,-8.32,1.90,-2.87,-2.87,-2.38
-7.06,-8.50,1.76,0.98,0.98,0.98
-6.81,-8.81,1.48,2.03,2.17,2.17
-6.47,-9.02,1.56,3.01,3.01,3.29
-5.79,-9.17,1.62,4.69,4.69,4.69
-5.35,-9.39,1.73,4.90,4.90,4.90
-4.87,-9.78,1.87,3.50,3.36,3.36
-4.38,-10.23,1.84,1.68,1.33,1.33
-3.88,-10.73,1.69,-0.42,-1.54,-1.54
-3.45,-11.00,1.53,-4.20,-4.97,-6.51
-3.13,-11.00,1.63,-11.55,-12.74,-12.74
-2.75,-10.98,1.85,-21.70,-25.41,-25.41
-2.28,-11.05,1.86,-31.57,-32.90,-35.35
-1.75,-10.84,1.92,-42.00,-43.26,-43.26
-1.27,-10.52,1.75,-53.62,-54.60,-54.60
-0.84,-10.48,1.59,-60.48,-60.48,-61.25
-0.56,-10.58,1.55,-65.17,-65.17,-65.59
-0.14,-10.52,1.63,-67.48,-67.48,-67.62
0.37,-10.63,1.74,-66.57,-66.57,-66.29
0.53,-11.05,1.75,-63.28,-61.81,-60.76
0.63,-11.23,1.93,-53.48,-53.48,-53.48
0.40,-11.39,2.05,-41.93,-41.93,-41.93
0.12,-11.44,2.36,-25.62,-25.62,-25.62
-0.17,-11.32,2.56,-12.25,-12.25,-12.25
-0.33,-11.31,2.65,-1.89,1.61,1.61
-0.50,-11.46,2.68,12.18,12.18,15.47
-0.70,-11.37,2.72,25.90,25.90,25.90
-0.89,-10.79,2.80,40.74,40.74,40.74
-0.89,-10.44,2.87,48.02,48.02,49.21
-0.87,-10.62,2.74,56.98,59.08,59.08
-0.71,-10.72,2.66,65.17,65.17,66.92
-0.73,-10.72,2.63,73.15,73.15,73.15
-0.73,-10.51,2.73,77.56,77.77,77.77
-0.74,-10.48,2.73,78.89,79.03,79.03
-0.81,-10.41,2.79,77.70,77.70,77.70
-0.94,-10.23,2.98,71.26,71.26,71.26
-1.14,-10.19,3.11,66.29,64.26,64.26
-1.30,-10.40,3.41,55.86,55.86,55.86
-1.24,-10.81,3.63,50.33,48.72,48.72
-1.58,-11.68,4.00,43.89,43.89,42.42
-2.08,-12.04,4.26,40.18,39.90,40.04
-2.08,-12.61,4.35,42.49,43.26,43.26
-2.37,-13.25,4.57,66.85,68.32,68.32
-3.21,-13.12,4.66,78.05,79.03,79.03
-3.94,-12.63,4.59,83.86,86.17,86.17
-4.39,-11.58,4.55,89.32,90.58,90.58
-4.80,-10.46,4.56,91.28,91.28,90.93
